DATA 2010-05-11 23:08:12    0 13920000 0.00 0.01 0.00 206987.00  205  232  232  232 
DATA 2010-05-12 00:01:12    0 17520000 0.00 0.01 0.00 206996.75   61  292  292  292 
DATA 2010-05-12 23:08:13    0 14160000 0.00 0.01 0.00 210987.00  201  236  236  236 
DATA 2010-05-13 00:01:14    0 17460000 0.00 0.01 0.00 206996.75   61  291  291  291 
DATA 2010-05-13 21:57:13    0 13980000 0.00 0.07 0.00 1044983.75  271  233  233  233 
DATA 2010-05-13 21:58:13    0 14580000 0.00 0.01 0.00 117996.75  263  243  243  243 
DATA 2010-05-13 21:58:13    0 12840000 0.00 0.01 0.00 147996.75  292  214  214  214 
DATA 2010-05-13 22:03:13    0 14400000 0.00 0.01 0.00 218993.50  261  240  240  240 
DATA 2010-05-13 22:04:13    0 14400000 0.00 0.01 0.00 218993.50  260  240  240  240 
DATA 2010-05-13 22:05:13    0 14400000 0.00 0.01 0.00 218993.50  259  240  240  240 
DATA 2010-05-13 22:31:13    0 14400000 0.00 0.01 0.00 218993.50  233  240  240  240 
DATA 2010-05-13 22:32:13    0 14400000 0.00 0.01 0.00 218993.50  232  240  240  240 
DATA 2010-05-13 22:32:13    0 14400000 0.00 0.01 0.00 218993.50  232  240  240  240 
DATA 2010-05-13 23:08:13    0 14340000 0.00 0.01 0.00 179990.25  197  239  239  239 
DATA 2010-05-14 22:00:13    0 14340000 0.00 0.04 0.00 660990.25  264  239  239  239 
DATA 2010-05-14 22:44:14    0 13020000 0.00 0.01 0.00 98996.75  242  217  217  217 
DATA 2010-05-14 23:08:14    0 14520000 0.00 0.01 0.00 182990.25  193  242  242  242 
DATA 2010-05-16 00:00:24    0 14520000 0.00 0.03 0.00 468993.50  140  242  242  242 
DATA 2010-05-16 00:00:24    0 14220000 0.00 0.03 0.00 410990.25  145  237  237  237 
DATA 2010-05-16 00:01:24    0 15240000 0.00 0.05 0.00 852987.00  127  254  254  254 
DATA 2010-05-16 00:01:24    0 14700000 0.00 0.01 0.00 182990.25  136  245  245  245 
DATA 2010-05-16 22:57:14    0 15000000 0.00 0.01 0.00 218993.50  195  250  250  250 
DATA 2010-05-16 22:58:14    0 15000000 0.00 0.01 0.00 218993.50  194  250  250  250 
DATA 2010-05-16 22:58:14    0 15000000 0.00 0.01 0.00 218993.50  194  250  250  250 
DATA 2010-05-17 00:00:14    0 14400000 0.00 0.03 0.00 410990.25  142  240  240  240 
DATA 2010-05-17 00:01:14    0 15480000 0.00 0.05 0.00 852987.00  123  258  258  258 
DATA 2010-05-17 00:01:14    0 14580000 0.00 0.03 0.00 468993.50  135  243  243  243 
DATA 2010-05-17 00:01:14    0 14880000 0.00 0.01 0.00 185990.25  133  248  248  248 
DATA 2010-05-17 21:28:18 19140000 19140000 0.03 0.03 573928.50 584928.50    1  319    0    0 
DATA 2010-05-18 00:00:19    0 14580000 0.00 0.03 0.00 468993.50  132  243  243  243 
DATA 2010-05-18 00:01:19    0 15060000 0.00 0.01 0.00 188990.25  129  251  251  251 
DATA 2010-05-18 00:01:19    0 14580000 0.00 0.03 0.00 410990.25  137  243  243  243 
DATA 2010-05-18 00:01:19    0 15660000 0.00 0.05 0.00 852987.00  119  261  261  261 
DATA 2010-05-18 23:01:15    0 16500000 0.00 0.01 0.00 206996.75  132  275  275  275 
DATA 2010-05-19 00:00:15    0 15300000 0.00 0.01 0.00 191990.25  126  255  255  255 
DATA 2010-05-19 00:01:15    0 14820000 0.00 0.03 0.00 410990.25  133  247  247  247 
DATA 2010-05-19 00:01:15    0 15900000 0.00 0.05 0.00 852987.00  115  265  265  265 
DATA 2010-05-19 00:01:15    0 14580000 0.00 0.03 0.00 468993.50  127  243  243  243 
DATA 2010-05-20 00:00:20    0 15780000 0.00 0.02 0.00 396996.75  117  263  263  263 
DATA 2010-05-20 00:01:20    0 8880000 0.00 0.04 0.00 396996.75  165  148  148  148 
DATA 2010-05-20 00:01:20    0 15960000 0.00 0.01 0.00 183996.75  113  266  266  266 
DATA 2010-05-20 00:01:20    0 9420000 0.00 0.02 0.00 167996.75  172  157  157  157 
DATA 2010-05-20 00:01:20    0 14640000 0.00 0.01 0.00 119996.75  135  244  244  244 
DATA 2010-05-20 00:01:20    0 15480000 0.00 0.01 0.00 114996.75  121  258  258  258 
DATA 2010-05-20 00:01:20    0 14160000 0.00 0.01 0.00 153996.75  143  236  236  236 
DATA 2010-05-20 00:02:20    0 15000000 0.00 0.01 0.00 186996.75  128  250  250  250 
DATA 2010-05-20 00:02:20    0 16080000 0.00 0.02 0.00 276996.75  110  268  268  268 
DATA 2010-05-20 00:02:20    0 14520000 0.00 0.01 0.00 114996.75  136  242  242  242 
DATA 2010-05-20 01:38:21    0 11280000 0.00 0.01 0.00 96996.75   61  188  188  188 
DATA 2010-05-20 02:41:21    0 9480000 0.00 0.03 0.00 314996.75   61  158  158  158 
DATA 2010-05-20 21:30:14    0 16260000 0.00 0.02 0.00 276996.75  258  271  271  271 
DATA 2010-05-20 21:31:15    0 14820000 0.00 0.01 0.00 121996.75  281  247  247  247 
DATA 2010-05-20 21:31:15    0 15960000 0.00 0.02 0.00 396996.75  262  266  266  266 
DATA 2010-05-20 21:31:15    0 8880000 0.00 0.04 0.00 396996.75  311  148  148  148 
DATA 2010-05-20 21:31:15    0 15660000 0.00 0.01 0.00 114996.75  267  261  261  261 
DATA 2010-05-20 21:32:15    0 14340000 0.00 0.01 0.00 156996.75  288  239  239  239 
DATA 2010-05-20 21:32:15    0 14940000 0.00 0.02 0.00 308996.75  278  249  249  249 
DATA 2010-05-20 21:32:15    0 15180000 0.00 0.01 0.00 186996.75  274  253  253  253 
DATA 2010-05-20 21:32:15    0 14700000 0.00 0.01 0.00 114996.75  282  245  245  245 
DATA 2010-05-20 21:40:15    0 15780000 0.00 0.01 0.00 218993.50  256  263  263  263 
DATA 2010-05-20 21:41:15    0 15780000 0.00 0.01 0.00 218993.50  255  263  263  263 
DATA 2010-05-20 21:41:15    0 15780000 0.00 0.01 0.00 218993.50  255  263  263  263 
DATA 2010-05-20 21:50:15    0 9420000 0.00 0.02 0.00 169996.75  299  157  157  157 
