0.0 0.8987231577777779 0.8849581111111111 0.9098922 0.007737987362511995
0.07142857142857142 0.8963666488888888 0.8790349333333334 0.9106401333333334 0.008452051887326976
0.14285714285714285 0.8975406833333333 0.8811969777777777 0.9111936888888889 0.009820866184960876
0.21428571428571427 0.9013394800000001 0.8880266 0.9112198888888889 0.006158935972164623
0.2857142857142857 0.9004832388888888 0.8807878222222222 0.9154766444444444 0.009790074616245802
0.35714285714285715 0.8985959533333334 0.8817522 0.9085257555555556 0.008885878965689823
0.42857142857142855 0.9015334344444443 0.887904 0.9116647333333333 0.006283383784265344
0.5 0.9007008166666666 0.8850849555555556 0.9087913333333333 0.0062081770662241005
0.5714285714285714 0.8993840322222221 0.8801939111111111 0.9153111111111111 0.009735011310314913
0.6428571428571429 0.8980658922222224 0.8813087333333334 0.91598 0.0111662241198753
0.7142857142857143 0.9030546444444443 0.8894478888888889 0.9138800222222222 0.00659070341624287
0.7857142857142857 0.8983406577777779 0.8840725555555555 0.9092829111111111 0.0076662227520699205
0.8571428571428571 0.9016916266666668 0.8897547555555556 0.9136909555555556 0.006518127722453106
0.9285714285714286 0.9047233877777776 0.8980334 0.9150056 0.004271701029872369
1.0 0.9045580933333331 0.8963102888888889 0.913 0.004134986644874778
