0.0 1.7597846666666666 1.676688888888889 1.797711111111111 0.02952730484588357
0.1 1.8111577777777779 1.7569777777777777 1.8350222222222223 0.019845063152156648
0.2 1.8050311111111115 1.7569777777777777 1.8423555555555555 0.02092842146959952
0.3 1.8095222222222223 1.7569777777777777 1.8307555555555555 0.02072153378281947
0.4 1.799071111111111 1.752711111111111 1.8307555555555555 0.024021285341286044
0.5 1.8107488888888887 1.7828444444444445 1.8307555555555555 0.012652523344303649
0.55 1.8092022222222224 1.7440444444444445 1.8350222222222223 0.020372242068897643
0.6 1.7982999999999998 1.7468444444444444 1.8342222222222222 0.02747744777910399
0.65 1.7804577777777773 1.7389333333333334 1.8264 0.032829372733913544
0.7 1.7846111111111107 1.7054222222222222 1.8190666666666666 0.030510530143626986
0.75 1.7521088888888887 1.7050666666666667 1.768888888888889 0.01991819253251112
0.8 1.7627111111111105 1.7316 1.7820888888888888 0.012990852982382041
0.825 1.7244755555555558 1.6711555555555555 1.781288888888889 0.040139116367552276
0.85 1.6889955555555551 1.6586666666666667 1.7128222222222222 0.013364985043475653
0.875 1.6905311111111108 1.6741777777777778 1.7062222222222223 0.012443997276920693
0.9 1.6890377777777776 1.6705333333333334 1.7177777777777778 0.013117697027658776
0.9125 1.6642377777777777 1.638711111111111 1.7006222222222223 0.014818279107614669
0.925 1.6534144444444443 1.6211111111111112 1.6742666666666666 0.0109487916085278
0.9375 1.6729788888888888 1.6358666666666666 1.721311111111111 0.028251710408414593
0.95 1.6709388888888888 1.6338444444444444 1.7169777777777777 0.031861548990809646
0.96 1.6403288888888892 1.5780444444444444 1.7160666666666666 0.03948419517496762
0.97 1.6408222222222222 1.5806444444444445 1.668088888888889 0.023682685735350317
0.98 1.600675555555556 1.5658666666666667 1.6563333333333334 0.024687168551618906
0.99 1.61865 1.5853777777777778 1.6677333333333333 0.03245907694950599
