0.0 0.8145174165467959 0.8051199233504769 0.8242358357286838 0.005741761830858184
0.1 0.8593315542302282 0.8496616503114581 0.8658651707953682 0.004986438748470204
0.2 0.8606267858606443 0.8510480235477452 0.8687032414625797 0.0053676064194189835
0.3 0.859075345576888 0.8477531794430764 0.8668490780361181 0.005593369069903929
0.4 0.8585448445491606 0.8451924434453779 0.8671182816329327 0.006259088470945822
0.5 0.8558687320809504 0.8446154911555985 0.8661119073923481 0.0063492284108976685
0.55 0.8547306414384777 0.8463192203327037 0.8643493805220795 0.00481775825738092
0.6 0.8582823400054261 0.8462404850317734 0.8682438133616497 0.0065765754580354805
0.65 0.86167564731811 0.8487820208177989 0.870203381090404 0.006932012330603559
0.7 0.8680694810114232 0.8614224979026488 0.8796386491454264 0.0048631106618346
0.75 0.8740215945118116 0.8651296699595127 0.8820713101166818 0.004742177874825927
0.8 0.8767267219326534 0.8672367587058966 0.8830024173798536 0.004015890293865833
0.825 0.8780537942603779 0.8702528097643559 0.8844670229243468 0.003996918852736546
0.85 0.8793668099232008 0.8699254504206999 0.8868742592085196 0.004016720717080585
0.875 0.898389496431812 0.8916463216404181 0.9130996064053843 0.00635513109682921
0.9 0.9109936341865043 0.9045873942540883 0.9183135850616242 0.003310121746037313
0.9125 0.9165621867187241 0.9122730330763161 0.9232367019398838 0.003029918213848307
0.925 0.9220135326816614 0.9131096616290633 0.9270010934838997 0.003435275991067571
0.9375 0.9242813140314159 0.9047575292331288 0.9315621249729178 0.006945266372793968
0.95 0.9228537214914715 0.9171347324689675 0.9291345922919223 0.0035476489944443117
0.96 0.9227717431705414 0.9195453848890738 0.9272568099181571 0.0020591866868146275
0.97 0.9226135924116123 0.9077489263259318 0.9278076438412617 0.004269692228386208
0.98 0.9279368413000146 0.9209947958596975 0.9316206990113727 0.002708291105298319
0.99 0.9301054960599725 0.9257286079603756 0.9352775681467534 0.0025718408925167377
