4.0   0.0 6.3 14.0 
4.0  30.0 13.0 15.0
4.0  60.0 20.3 9.4
4.0  90.0 36.0 15.4
4.0 120.0 37.0 18.0
4.0 150.0 40.0 7.9
4.0 180.0 52.1 15.8
4.0 210.0 55.8 11.2
4.0 240.0 57.0 7.5
4.0 270.0 61.9 11.7
4.0 300.0 67.8 17.0
4.0 330.0 64.6 5.0
4.0 360.0 60.6 17.9
