6.0   0.0 1.5 4.6
6.0  30.0 5.4 6.9
6.0  60.0 13.7 15.0
6.0  90.0 15.9 10.5
6.0 120.0 18.5 8.1
6.0 150.0 32.7 3.8
6.0 180.0 30.2 9.0
6.0 210.0 38.2 11.5
6.0 240.0 38.0 5.8
6.0 270.0 43.0 14.5
6.0 300.0 55.0 8.5
6.0 330.0 59.9 5.5
6.0 360.0 55.0 15.0
