1 2008-05-15 00:00 0.9 88.85768722014458
2 2008-05-16 00:00 1.8 74.84630247521294
3 2008-05-17 00:00 2.7 77.77092845234431
4 2008-05-18 00:00 3.6 71.0795805292059
5 2008-05-19 00:00 4.5 67.66194977695679
6 2008-05-20 00:00 5.4 50.4555709444764
7 2008-05-21 00:00 6.3 43.05270098308533
8 2008-05-22 00:00 7.2 58.054913263224165
9 2008-05-23 00:00 8.1 62.03890347641844
10 2008-05-24 00:00 9.0 73.13283109099707
11 2008-05-25 00:00 9.9 72.7683908784761
12 2008-05-26 00:00 10.8 79.49843874749241
13 2008-05-27 00:00 11.7 94.11694563919966
14 2008-05-28 00:00 12.6 65.64410756428293
15 2008-05-29 00:00 13.5 86.53431241576766
16 2008-05-30 00:00 14.4 88.87497963071303
17 2008-05-31 00:00 15.3 95.8627026321786
18 2008-06-01 00:00 16.2 92.16580743639311
19 2008-06-02 00:00 17.1 93.38767981040544
20 2008-06-03 00:00 18.0 90.5728637316284
21 2008-06-04 00:00 18.9 95.39778669642375
22 2008-06-05 00:00 19.8 77.32730091098692
23 2008-06-06 00:00 20.7 87.54924601321704
24 2008-06-07 00:00 21.6 91.35488075118552
25 2008-06-08 00:00 22.5 91.86120283137305
26 2008-06-09 00:00 23.4 96.42707530910567
27 2008-06-10 00:00 24.3 90.07065359945072
28 2008-06-11 00:00 25.2 75.26434736509749
29 2008-06-12 00:00 26.1 80.95757879547061
30 2008-06-13 00:00 27.0 71.01473715972315
31 2008-06-14 00:00 27.9 80.85148306263014
32 2008-06-15 00:00 28.8 84.62527285516656
33 2008-06-16 00:00 29.7 60.88050190321425
34 2008-06-17 00:00 30.6 74.07003746445731
35 2008-06-18 00:00 31.5 65.69368174136602
36 2008-06-19 00:00 32.4 58.532552083075366
37 2008-06-20 00:00 33.3 59.599566495064124
38 2008-06-21 00:00 34.2 70.12637795021512
39 2008-06-22 00:00 35.1 67.4946846052719
40 2008-06-23 00:00 36.0 66.94719098049667
41 2008-06-24 00:00 36.9 77.89121489675877
42 2008-06-25 00:00 37.8 76.01194862637311
43 2008-06-26 00:00 38.7 89.70748706833407
44 2008-06-27 00:00 39.6 77.0353597812648
45 2008-06-28 00:00 40.5 70.81354174489124
46 2008-06-29 00:00 41.4 72.24589730493793
47 2008-06-30 00:00 42.3 78.8533664363811
48 2008-07-01 00:00 43.2 86.10892075370593
49 2008-07-02 00:00 44.1 80.03505043359215
50 2008-07-03 00:00 45.0 80.10703293736586
51 2008-07-04 00:00 45.9 99.95417508036627
52 2008-07-05 00:00 46.8 95.82473320508099
53 2008-07-06 00:00 47.7 81.15306174144308
54 2008-07-07 00:00 48.6 84.32710433303855
55 2008-07-08 00:00 49.5 74.46726857018984
56 2008-07-09 00:00 50.4 88.80269582782628
57 2008-07-10 00:00 51.3 81.73597185625017
58 2008-07-11 00:00 52.2 82.75993248861403
59 2008-07-12 00:00 53.1 77.57158819644894
