1 94.06669768774127
2 83.37165589393375
3 82.16605462339493
4 72.81355552902698
5 65.01352894242929
6 59.46726409838835
7 67.68539897170204
8 74.5237562250812
9 83.27830905807502
10 76.764461328668
11 77.18068397958989
12 82.28287277938246
13 87.40638772624303
14 87.89586483545801
15 81.17629148822542
16 78.76119928443788
17 90.59521912623802
18 83.69541974589676
19 88.3694620022428
20 84.78265607485501
21 88.57469591342743
22 86.35657344861583
23 86.20585665806716
24 85.90577860296332
25 84.58008827565608
26 90.11113677891177
27 81.20968413780547
28 79.58592561661136
29 83.11853956772578
30 80.2726672512868
31 79.90238790104733
32 77.36275170390604
33 65.01597609892922
34 54.851776518233855
35 54.224245478625846
36 63.25470764071699
37 65.67988996949704
38 68.85207922065739
39 73.07885660033533
40 73.80610648687099
41 70.36972906153197
42 73.97821967517763
43 73.16411622470348
44 73.75514587609979
45 76.0024118193653
46 77.45645272707857
47 85.28406753610734
48 80.86539812206384
49 80.99755570393485
50 81.976996912308
51 83.51301567006205
52 86.51200537074878
53 84.9266750793349
54 82.36214238888624
55 79.99374781899301
56 82.63330232158854
57 84.25743665159838
58 80.649338789187
59 84.44369571382151
60 76.40067390808728
