1 2008-05-15 00:00 0.8833333333333333 82.46470625888855
2 2008-05-16 00:00 1.7666666666666666 77.05333812158138
3 2008-05-17 00:00 2.65 77.88393288296747
4 2008-05-18 00:00 3.533333333333333 64.06044368164035
5 2008-05-19 00:00 4.416666666666667 64.59571947256524
6 2008-05-20 00:00 5.3 56.77825402245405
7 2008-05-21 00:00 6.183333333333334 62.86207305369952
8 2008-05-22 00:00 7.066666666666666 65.86465969338533
9 2008-05-23 00:00 7.95 63.96659933651163
10 2008-05-24 00:00 8.833333333333334 70.50018274348056
11 2008-05-25 00:00 9.716666666666667 86.20965967900477
12 2008-05-26 00:00 10.6 86.5266587551442
13 2008-05-27 00:00 11.483333333333333 86.76214601444437
14 2008-05-28 00:00 12.366666666666667 87.28691683306849
15 2008-05-29 00:00 13.25 92.76586835335999
16 2008-05-30 00:00 14.133333333333333 90.00152782252579
17 2008-05-31 00:00 15.016666666666667 96.44681749035148
18 2008-06-01 00:00 15.9 95.5704521365374
19 2008-06-02 00:00 16.783333333333335 86.09952779695493
20 2008-06-03 00:00 17.666666666666668 93.29920848687131
21 2008-06-04 00:00 18.55 95.3002612585791
22 2008-06-05 00:00 19.433333333333334 97.73600870661264
23 2008-06-06 00:00 20.316666666666666 95.96944085463687
24 2008-06-07 00:00 21.2 96.54218240663319
25 2008-06-08 00:00 22.083333333333332 89.0075702984714
26 2008-06-09 00:00 22.966666666666665 85.38310802286054
27 2008-06-10 00:00 23.85 86.7624781879901
28 2008-06-11 00:00 24.733333333333334 95.9653715990585
29 2008-06-12 00:00 25.616666666666667 79.74697146621243
30 2008-06-13 00:00 26.5 87.75252679679119
31 2008-06-14 00:00 27.383333333333333 85.37263740623182
32 2008-06-15 00:00 28.266666666666666 87.90766471915445
33 2008-06-16 00:00 29.15 86.83577359543594
34 2008-06-17 00:00 30.033333333333335 84.23102803333835
35 2008-06-18 00:00 30.916666666666668 84.19846348710163
36 2008-06-19 00:00 31.8 79.21147357961313
37 2008-06-20 00:00 32.68333333333333 77.4314963715565
38 2008-06-21 00:00 33.56666666666667 70.17035987418386
39 2008-06-22 00:00 34.45 68.26777310059803
40 2008-06-23 00:00 35.333333333333336 69.98097444572606
41 2008-06-24 00:00 36.21666666666667 69.298079999967
42 2008-06-25 00:00 37.1 71.75930558373433
43 2008-06-26 00:00 37.983333333333334 77.52040325707391
44 2008-06-27 00:00 38.86666666666667 78.6419328608064
45 2008-06-28 00:00 39.75 71.37802436025731
46 2008-06-29 00:00 40.63333333333333 83.19825930854813
47 2008-06-30 00:00 41.516666666666666 73.17961202009141
48 2008-07-01 00:00 42.4 71.3679676203051
49 2008-07-02 00:00 43.28333333333333 82.85424075761145
50 2008-07-03 00:00 44.166666666666664 70.730631304782
51 2008-07-04 00:00 45.05 81.89872146419258
52 2008-07-05 00:00 45.93333333333333 89.08394096327896
53 2008-07-06 00:00 46.81666666666667 81.40070198007137
54 2008-07-07 00:00 47.7 84.73555307268151
55 2008-07-08 00:00 48.583333333333336 88.31666584259578
56 2008-07-09 00:00 49.46666666666667 87.3994960887054
57 2008-07-10 00:00 50.35 81.55552095832198
58 2008-07-11 00:00 51.233333333333334 80.7045160855597
59 2008-07-12 00:00 52.11666666666667 83.2580338737408
