1 2008-05-15 00:00 0.95 90.50716475193792
2 2008-05-16 00:00 1.9 84.85647752489476
3 2008-05-17 00:00 2.85 81.93662043684652
4 2008-05-18 00:00 3.8 78.95494858004685
5 2008-05-19 00:00 4.75 66.51731938960322
6 2008-05-20 00:00 5.7 61.980563720777404
7 2008-05-21 00:00 6.65 68.60688201169368
8 2008-05-22 00:00 7.6 72.25274160366314
9 2008-05-23 00:00 8.55 76.96544002892902
10 2008-05-24 00:00 9.5 76.05646679823501
11 2008-05-25 00:00 10.45 84.46755337285936
12 2008-05-26 00:00 11.4 77.74645027770711
13 2008-05-27 00:00 12.35 84.13722096867752
14 2008-05-28 00:00 13.3 83.97593415628108
15 2008-05-29 00:00 14.25 81.1421216385749
16 2008-05-30 00:00 15.2 83.65820167798337
17 2008-05-31 00:00 16.15 86.08903671270953
18 2008-06-01 00:00 17.1 88.26559000749245
19 2008-06-02 00:00 18.05 81.29199499965766
20 2008-06-03 00:00 19.0 86.28700527402528
21 2008-06-04 00:00 19.95 86.97140589662776
22 2008-06-05 00:00 20.9 87.06026195162683
23 2008-06-06 00:00 21.85 86.95739347474161
24 2008-06-07 00:00 22.8 83.3296982977019
25 2008-06-08 00:00 23.75 85.0383682127411
26 2008-06-09 00:00 24.7 85.11289169487314
27 2008-06-10 00:00 25.65 83.33746093552298
28 2008-06-11 00:00 26.6 82.94406092221524
29 2008-06-12 00:00 27.55 79.77408256765915
30 2008-06-13 00:00 28.5 79.58784347635765
31 2008-06-14 00:00 29.45 80.58018190986908
32 2008-06-15 00:00 30.4 79.68041473336852
33 2008-06-16 00:00 31.35 70.74952791617514
34 2008-06-17 00:00 32.3 64.12556673287796
35 2008-06-18 00:00 33.25 58.57258428028899
36 2008-06-19 00:00 34.2 52.97868799462612
37 2008-06-20 00:00 35.15 51.799701163587116
38 2008-06-21 00:00 36.1 57.368922113956266
39 2008-06-22 00:00 37.05 62.629031221394996
40 2008-06-23 00:00 38.0 65.42554466527055
41 2008-06-24 00:00 38.95 66.93816023167234
42 2008-06-25 00:00 39.9 72.93864228283933
43 2008-06-26 00:00 40.85 76.8409800376653
44 2008-06-27 00:00 41.8 75.69296524071329
45 2008-06-28 00:00 42.75 76.34240048321494
46 2008-06-29 00:00 43.7 82.38328929810649
47 2008-06-30 00:00 44.65 83.00372006714178
48 2008-07-01 00:00 45.6 82.44994539809547
49 2008-07-02 00:00 46.55 82.84190002155327
50 2008-07-03 00:00 47.5 84.02769577011456
51 2008-07-04 00:00 48.45 82.47727592474072
52 2008-07-05 00:00 49.4 82.96230496665099
53 2008-07-06 00:00 50.35 79.41016493864896
54 2008-07-07 00:00 51.3 86.1276432141184
55 2008-07-08 00:00 52.25 81.72800667005413
56 2008-07-09 00:00 53.2 82.74443073610605
57 2008-07-10 00:00 54.15 85.1445976762301
58 2008-07-11 00:00 55.1 81.95380884880677
59 2008-07-12 00:00 56.05 78.47960577208498
