1 2008-05-15 00:00 0.95 86.08942757398053
2 2008-05-16 00:00 1.9 84.83073393731955
3 2008-05-17 00:00 2.85 84.22956722238268
4 2008-05-18 00:00 3.8 77.7282385605439
5 2008-05-19 00:00 4.75 66.3590394856989
6 2008-05-20 00:00 5.7 65.14793984695773
7 2008-05-21 00:00 6.65 65.34443278104945
8 2008-05-22 00:00 7.6 73.62669910258313
9 2008-05-23 00:00 8.55 75.30329989222707
10 2008-05-24 00:00 9.5 75.62678610000034
11 2008-05-25 00:00 10.45 76.43644264869597
12 2008-05-26 00:00 11.4 82.49641701602853
13 2008-05-27 00:00 12.35 83.79942712800046
14 2008-05-28 00:00 13.3 84.20932298600474
15 2008-05-29 00:00 14.25 84.14040772240413
16 2008-05-30 00:00 15.2 85.90156589511056
17 2008-05-31 00:00 16.15 82.42019848813075
18 2008-06-01 00:00 17.1 83.07443797384629
19 2008-06-02 00:00 18.05 87.71165285880235
20 2008-06-03 00:00 19.0 87.22446841575669
21 2008-06-04 00:00 19.95 83.47256923937486
22 2008-06-05 00:00 20.9 83.37011852423696
23 2008-06-06 00:00 21.85 83.92045817853784
24 2008-06-07 00:00 22.8 84.71583219186925
25 2008-06-08 00:00 23.75 85.20872219548012
26 2008-06-09 00:00 24.7 85.63667290740237
27 2008-06-10 00:00 25.65 79.75761930891193
28 2008-06-11 00:00 26.6 81.97804773302506
29 2008-06-12 00:00 27.55 80.0821726111967
30 2008-06-13 00:00 28.5 77.92817373879866
31 2008-06-14 00:00 29.45 82.14592283380014
32 2008-06-15 00:00 30.4 77.82305458101119
33 2008-06-16 00:00 31.35 77.98293264071779
34 2008-06-17 00:00 32.3 69.64638817261998
35 2008-06-18 00:00 33.25 58.9199197745339
36 2008-06-19 00:00 34.2 56.712303702987775
37 2008-06-20 00:00 35.15 53.05744301887555
38 2008-06-21 00:00 36.1 57.02609903682227
39 2008-06-22 00:00 37.05 63.64556926450892
40 2008-06-23 00:00 38.0 67.6532303816643
41 2008-06-24 00:00 38.95 72.53608338404798
42 2008-06-25 00:00 39.9 74.47212394534755
43 2008-06-26 00:00 40.85 76.78321454504992
44 2008-06-27 00:00 41.8 76.07239430226494
45 2008-06-28 00:00 42.75 78.63856989770042
46 2008-06-29 00:00 43.7 79.43423473258359
47 2008-06-30 00:00 44.65 81.02348273119259
48 2008-07-01 00:00 45.6 80.80833660129689
49 2008-07-02 00:00 46.55 81.28995666584518
50 2008-07-03 00:00 47.5 83.30680172649909
51 2008-07-04 00:00 48.45 80.0430231864331
52 2008-07-05 00:00 49.4 81.84789373334769
53 2008-07-06 00:00 50.35 81.01343951086717
54 2008-07-07 00:00 51.3 80.31818940055258
55 2008-07-08 00:00 52.25 85.35867532453804
56 2008-07-09 00:00 53.2 83.67378896252555
57 2008-07-10 00:00 54.15 79.64876299145683
58 2008-07-11 00:00 55.1 83.4599320125055
59 2008-07-12 00:00 56.05 84.56757174986734
