0 1.03549 0.0455877
1 1.02572 0.0293064
2 1.02312 0.0293064
3 1.03028 0.0257246
4 1.04526 0.0420059
5 1.02572 0.0569847
6 1.03875 0.0325627
7 1.01596 0.0407034
8 1.00619 0.0537284
9 1.04526 0.0455877
10 0.993161 0.048844
11 1.06806 0.060241
12 0.993161 0.0309346
