1 6.9 0.23811290903709278
2 12.8 0.26319695308551183
3 18.7 0.34540080395078043
4 24.6 0.4079535001169825
5 30.5 0.45977450244206036
6 36.4 0.4623426845293588
7 42.3 0.6444392271383125
8 48.2 0.5513267450272776
9 54.1 0.6450522580956038
1 105.0 0.8243180072593219
2 150.0 0.8279744586081177
3 195.0 0.8131749836134863
1 270.0 0.6741660875621819
2 300.0 0.7785444105276333
3 330.0 0.6902102887376207
