1.0   0.0 14.5 6.5
1.0  30.0 29.0 12.8
1.0  60.0 43.0 7.5
1.0  90.0 48.0 14.5
1.0 120.0 41.0 7.5
1.0 150.0 40.8 4.5
1.0 180.0 37.5 5.0
1.0 210.0 46.5 5.3
1.0 240.0 32.5 5.7
1.0 270.0 44.3 15.0
1.0 300.0 34.0 4.2
1.0 330.0 34.6 16.7
1.0 360.0 32.5 6.2
