libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
#NT 4910
#AV 29.328097231862603
#OVR 2.0366598778004074E-4
174.0 0.0 0.9977596741344197 0.0 134265.0
177.0 4.073319755600815E-4 0.9981670061099798 354.0 134619.0
180.0 2.0366598778004074E-4 0.9983706720977598 180.0 134799.0
183.0 0.0 0.9983706720977598 0.0 134799.0
186.0 0.0 0.9983706720977598 0.0 134799.0
189.0 2.0366598778004074E-4 0.9985743380855397 189.0 134988.0
192.0 0.0 0.9985743380855397 0.0 134988.0
195.0 0.0 0.9985743380855397 0.0 134988.0
198.0 2.0366598778004074E-4 0.9987780040733197 198.0 135186.0
201.0 0.0 0.9987780040733197 0.0 135186.0
204.0 0.0 0.9987780040733197 0.0 135186.0
207.0 0.0 0.9987780040733197 0.0 135186.0
210.0 0.0 0.9987780040733197 0.0 135186.0
213.0 0.0 0.9987780040733197 0.0 135186.0
216.0 0.0 0.9987780040733197 0.0 135186.0
219.0 0.0 0.9987780040733197 0.0 135186.0
222.0 0.0 0.9987780040733197 0.0 135186.0
225.0 0.0 0.9987780040733197 0.0 135186.0
228.0 6.109979633401223E-4 0.9993890020366598 684.0 135870.0
231.0 0.0 0.9993890020366598 0.0 135870.0
234.0 0.0 0.9993890020366598 0.0 135870.0
237.0 0.0 0.9993890020366598 0.0 135870.0
240.0 0.0 0.9993890020366598 0.0 135870.0
243.0 0.0 0.9993890020366598 0.0 135870.0
246.0 2.0366598778004074E-4 0.9995926680244398 246.0 136116.0
249.0 0.0 0.9995926680244398 0.0 136116.0
252.0 0.0 0.9995926680244398 0.0 136116.0
255.0 0.0 0.9995926680244398 0.0 136116.0
258.0 0.0 0.9995926680244398 0.0 136116.0
261.0 0.0 0.9995926680244398 0.0 136116.0
264.0 0.0 0.9995926680244398 0.0 136116.0
267.0 0.0 0.9995926680244398 0.0 136116.0
270.0 2.0366598778004074E-4 0.9997963340122198 270.0 136386.0
273.0 0.0 0.9997963340122198 0.0 136386.0
276.0 0.0 0.9997963340122198 0.0 136386.0
279.0 0.0 0.9997963340122198 0.0 136386.0
282.0 0.0 0.9997963340122198 0.0 136386.0
285.0 0.0 0.9997963340122198 0.0 136386.0
288.0 0.0 0.9997963340122198 0.0 136386.0
291.0 0.0 0.9997963340122198 0.0 136386.0
294.0 0.0 0.9997963340122198 0.0 136386.0
297.0 0.0 0.9997963340122198 0.0 136386.0
