libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
#NT 2446
#AV 58.93179203068701
#OVR 0.0
0.0 0.09484873262469337 0.09484873262469337 0.0 0.0
6.0 0.0928045789043336 0.18765331152902698 1362.0 1362.0
12.0 0.08462796402289452 0.2722812755519215 2484.0 3846.0
18.0 0.07277187244480784 0.34505314799672937 3204.0 7050.0
24.0 0.05723630417007359 0.40228945216680295 3360.0 10410.0
30.0 0.059689288634505316 0.4619787408013083 4380.0 14790.0
36.0 0.04456255110384301 0.5065412919051513 3924.0 18714.0
42.0 0.04783319705641864 0.5543744889615699 4914.0 23628.0
48.0 0.04701553556827474 0.6013900245298447 5520.0 29148.0
54.0 0.033524121013900246 0.6349141455437449 4428.0 33576.0
60.0 0.03107113654946852 0.6659852820932134 4560.0 38136.0
66.0 0.04129190515126738 0.7072771872444807 6666.0 44802.0
72.0 0.0339329517579722 0.7412101390024529 5976.0 50778.0
78.0 0.02902698282910875 0.7702371218315617 5538.0 56316.0
84.0 0.02330335241210139 0.793540474243663 4788.0 61104.0
90.0 0.022076860179885527 0.8156173344235486 4860.0 65964.0
96.0 0.018806214227309895 0.8344235486508584 4416.0 70380.0
102.0 0.02044153720359771 0.8548650858544562 5100.0 75480.0
108.0 0.01349141455437449 0.8683565004088307 3564.0 79044.0
114.0 0.011856091578086671 0.8802125919869174 3306.0 82350.0
120.0 0.008176614881439084 0.8883892068683564 2400.0 84750.0
126.0 0.009403107113654947 0.8977923139820114 2898.0 87648.0
132.0 0.005723630417007359 0.9035159443990188 1848.0 89496.0
138.0 0.00776778413736713 0.911283728536386 2622.0 92118.0
144.0 0.006541291905151268 0.9178250204415372 2304.0 94422.0
150.0 0.007358953393295176 0.9251839738348324 2700.0 97122.0
156.0 0.005723630417007359 0.9309076042518398 2184.0 99306.0
162.0 0.00776778413736713 0.9386753883892069 3078.0 102384.0
168.0 0.004088307440719542 0.9427636958299265 1680.0 104064.0
174.0 0.005314799672935405 0.9480784955028618 2262.0 106326.0
180.0 0.006541291905151268 0.9546197874080131 2880.0 109206.0
186.0 0.004905968928863451 0.9595257563368765 2232.0 111438.0
192.0 0.0024529844644317253 0.9619787408013083 1152.0 112590.0
198.0 0.002044153720359771 0.9640228945216681 990.0 113580.0
204.0 0.0024529844644317253 0.9664758789860999 1224.0 114804.0
210.0 0.005314799672935405 0.9717906786590352 2730.0 117534.0
216.0 0.0024529844644317253 0.974243663123467 1296.0 118830.0
222.0 0.0012264922322158627 0.9754701553556828 666.0 119496.0
228.0 8.176614881439084E-4 0.9762878168438267 456.0 119952.0
234.0 0.002044153720359771 0.9783319705641865 1170.0 121122.0
240.0 0.003270645952575634 0.9816026165167622 1920.0 123042.0
246.0 0.0012264922322158627 0.982829108748978 738.0 123780.0
252.0 0.001635322976287817 0.9844644317252658 1008.0 124788.0
258.0 0.001635322976287817 0.9860997547015535 1032.0 125820.0
264.0 0.001635322976287817 0.9877350776778413 1056.0 126876.0
270.0 8.176614881439084E-4 0.9885527391659852 540.0 127416.0
276.0 0.001635322976287817 0.990188062142273 1104.0 128520.0
282.0 0.001635322976287817 0.9918233851185607 1128.0 129648.0
288.0 4.088307440719542E-4 0.9922322158626327 288.0 129936.0
294.0 0.0 0.9922322158626327 0.0 129936.0
300.0 0.0012264922322158627 0.9934587080948485 900.0 130836.0
306.0 4.088307440719542E-4 0.9938675388389204 306.0 131142.0
312.0 4.088307440719542E-4 0.9942763695829924 312.0 131454.0
318.0 8.176614881439084E-4 0.9950940310711363 636.0 132090.0
