libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
#NT 624
#AV 231.1921437108776
#OVR 0.0
0.0 0.10576923076923077 0.10576923076923077 0.0 0.0
24.0 0.08653846153846154 0.1923076923076923 1296.0 1296.0
48.0 0.08493589743589744 0.27724358974358976 2544.0 3840.0
72.0 0.0673076923076923 0.34455128205128205 3024.0 6864.0
96.0 0.06570512820512821 0.41025641025641024 3936.0 10800.0
120.0 0.08173076923076923 0.49198717948717946 6120.0 16920.0
144.0 0.04807692307692308 0.5400641025641025 4320.0 21240.0
168.0 0.04487179487179487 0.5849358974358974 4704.0 25944.0
192.0 0.03685897435897436 0.6217948717948717 4416.0 30360.0
216.0 0.035256410256410256 0.6570512820512819 4752.0 35112.0
240.0 0.028846153846153848 0.6858974358974358 4320.0 39432.0
264.0 0.030448717948717948 0.7163461538461537 5016.0 44448.0
288.0 0.03205128205128205 0.7483974358974358 5760.0 50208.0
312.0 0.02403846153846154 0.7724358974358974 4680.0 54888.0
336.0 0.014423076923076924 0.7868589743589742 3024.0 57912.0
360.0 0.027243589743589744 0.814102564102564 6120.0 64032.0
384.0 0.01282051282051282 0.8269230769230768 3072.0 67104.0
408.0 0.02403846153846154 0.8509615384615383 6120.0 73224.0
432.0 0.004807692307692308 0.8557692307692306 1296.0 74520.0
456.0 0.017628205128205128 0.8733974358974358 5016.0 79536.0
480.0 0.011217948717948718 0.8846153846153845 3360.0 82896.0
504.0 0.008012820512820512 0.892628205128205 2520.0 85416.0
528.0 0.01282051282051282 0.9054487179487177 4224.0 89640.0
552.0 0.00641025641025641 0.9118589743589741 2208.0 91848.0
576.0 0.014423076923076924 0.926282051282051 5184.0 97032.0
600.0 0.008012820512820512 0.9342948717948715 3000.0 100032.0
624.0 0.004807692307692308 0.9391025641025638 1872.0 101904.0
648.0 0.008012820512820512 0.9471153846153842 3240.0 105144.0
