STAT: Tau: 5.00 H: 3600.00 Avg: 0.6866 Max: 0.7037 Min: 0.6737 Std: 0.0095
STAT: Tau: 10.00 H: 3600.00 Avg: 0.7083 Max: 0.7186 Min: 0.6964 Std: 0.0077
STAT: Tau: 15.00 H: 3600.00 Avg: 0.7006 Max: 0.7138 Min: 0.6875 Std: 0.0084
STAT: Tau: 20.00 H: 3600.00 Avg: 0.7055 Max: 0.7190 Min: 0.6874 Std: 0.0094
STAT: Tau: 25.00 H: 3600.00 Avg: 0.6942 Max: 0.7089 Min: 0.6777 Std: 0.0096
STAT: Tau: 30.00 H: 3600.00 Avg: 0.6854 Max: 0.6996 Min: 0.6704 Std: 0.0097
STAT: Tau: 35.00 H: 3600.00 Avg: 0.7114 Max: 0.7231 Min: 0.6934 Std: 0.0087
STAT: Tau: 40.00 H: 3600.00 Avg: 0.6705 Max: 0.6870 Min: 0.6491 Std: 0.0096
STAT: Tau: 45.00 H: 3600.00 Avg: 0.6925 Max: 0.7107 Min: 0.6824 Std: 0.0085
STAT: Tau: 50.00 H: 3600.00 Avg: 0.6884 Max: 0.7022 Min: 0.6734 Std: 0.0080
STAT: Tau: 55.00 H: 3600.00 Avg: 0.7099 Max: 0.7171 Min: 0.7012 Std: 0.0044
STAT: Tau: 60.00 H: 3600.00 Avg: 0.6982 Max: 0.7123 Min: 0.6822 Std: 0.0096
STAT: Tau: 65.00 H: 3600.00 Avg: 0.6982 Max: 0.7081 Min: 0.6839 Std: 0.0078
STAT: Tau: 70.00 H: 3600.00 Avg: 0.6827 Max: 0.7037 Min: 0.6713 Std: 0.0102
STAT: Tau: 75.00 H: 3600.00 Avg: 0.7190 Max: 0.7283 Min: 0.7036 Std: 0.0065
STAT: Tau: 80.00 H: 3600.00 Avg: 0.7018 Max: 0.7121 Min: 0.6921 Std: 0.0076
STAT: Tau: 85.00 H: 3600.00 Avg: 0.6987 Max: 0.7107 Min: 0.6902 Std: 0.0063
STAT: Tau: 90.00 H: 3600.00 Avg: 0.7071 Max: 0.7138 Min: 0.6985 Std: 0.0058
STAT: Tau: 95.00 H: 3600.00 Avg: 0.7130 Max: 0.7235 Min: 0.7034 Std: 0.0075
STAT: Tau: 100.00 H: 3600.00 Avg: 0.6892 Max: 0.7096 Min: 0.6718 Std: 0.0104
STAT: Tau: 105.00 H: 3600.00 Avg: 0.7376 Max: 0.7520 Min: 0.7272 Std: 0.0081
STAT: Tau: 110.00 H: 3600.00 Avg: 0.7425 Max: 0.7501 Min: 0.7346 Std: 0.0048
STAT: Tau: 115.00 H: 3600.00 Avg: 0.6912 Max: 0.7062 Min: 0.6754 Std: 0.0106
STAT: Tau: 120.00 H: 3600.00 Avg: 0.7702 Max: 0.7817 Min: 0.7553 Std: 0.0076
STAT: Tau: 125.00 H: 3600.00 Avg: 0.7326 Max: 0.7456 Min: 0.7122 Std: 0.0094
STAT: Tau: 130.00 H: 3600.00 Avg: 0.6819 Max: 0.7012 Min: 0.6642 Std: 0.0122
STAT: Tau: 135.00 H: 3600.00 Avg: 0.6821 Max: 0.7031 Min: 0.6651 Std: 0.0103
STAT: Tau: 140.00 H: 3600.00 Avg: 0.7301 Max: 0.7361 Min: 0.7211 Std: 0.0049
STAT: Tau: 145.00 H: 3600.00 Avg: 0.6892 Max: 0.7106 Min: 0.6755 Std: 0.0127
STAT: Tau: 150.00 H: 3600.00 Avg: 0.7316 Max: 0.7401 Min: 0.7235 Std: 0.0048
STAT: Tau: 155.00 H: 3600.00 Avg: 0.6991 Max: 0.7062 Min: 0.6928 Std: 0.0052
STAT: Tau: 160.00 H: 3600.00 Avg: 0.7224 Max: 0.7320 Min: 0.7101 Std: 0.0081
STAT: Tau: 165.00 H: 3600.00 Avg: 0.7476 Max: 0.7633 Min: 0.7381 Std: 0.0078
STAT: Tau: 170.00 H: 3600.00 Avg: 0.6690 Max: 0.6888 Min: 0.6464 Std: 0.0123
STAT: Tau: 175.00 H: 3600.00 Avg: 0.7112 Max: 0.7231 Min: 0.6959 Std: 0.0090
STAT: Tau: 180.00 H: 3600.00 Avg: 0.6898 Max: 0.7003 Min: 0.6691 Std: 0.0089
STAT: Tau: 185.00 H: 3600.00 Avg: 0.6818 Max: 0.6954 Min: 0.6663 Std: 0.0087
STAT: Tau: 190.00 H: 3600.00 Avg: 0.6610 Max: 0.6852 Min: 0.6442 Std: 0.0127
STAT: Tau: 195.00 H: 3600.00 Avg: 0.7117 Max: 0.7193 Min: 0.7022 Std: 0.0050
STAT: Tau: 200.00 H: 3600.00 Avg: 0.7193 Max: 0.7368 Min: 0.7058 Std: 0.0094
STAT: Tau: 205.00 H: 3600.00 Avg: 0.7287 Max: 0.7426 Min: 0.7195 Std: 0.0073
STAT: Tau: 210.00 H: 3600.00 Avg: 0.7393 Max: 0.7497 Min: 0.7300 Std: 0.0053
STAT: Tau: 215.00 H: 3600.00 Avg: 0.7029 Max: 0.7104 Min: 0.6946 Std: 0.0056
STAT: Tau: 220.00 H: 3600.00 Avg: 0.7656 Max: 0.7744 Min: 0.7590 Std: 0.0043
STAT: Tau: 225.00 H: 3600.00 Avg: 0.7247 Max: 0.7330 Min: 0.7137 Std: 0.0058
STAT: Tau: 230.00 H: 3600.00 Avg: 0.6906 Max: 0.7070 Min: 0.6764 Std: 0.0080
STAT: Tau: 235.00 H: 3600.00 Avg: 0.7531 Max: 0.7628 Min: 0.7395 Std: 0.0070
STAT: Tau: 240.00 H: 3600.00 Avg: 0.6624 Max: 0.6780 Min: 0.6517 Std: 0.0080
STAT: Tau: 245.00 H: 3600.00 Avg: 0.7692 Max: 0.7741 Min: 0.7648 Std: 0.0035
STAT: Tau: 250.00 H: 3600.00 Avg: 0.7690 Max: 0.7739 Min: 0.7605 Std: 0.0043
STAT: Tau: 255.00 H: 3600.00 Avg: 0.7344 Max: 0.7485 Min: 0.7160 Std: 0.0108
STAT: Tau: 260.00 H: 3600.00 Avg: 0.7263 Max: 0.7432 Min: 0.7182 Std: 0.0082
STAT: Tau: 265.00 H: 3600.00 Avg: 0.7141 Max: 0.7233 Min: 0.7025 Std: 0.0062
STAT: Tau: 270.00 H: 3600.00 Avg: 0.7484 Max: 0.7610 Min: 0.7417 Std: 0.0059
STAT: Tau: 275.00 H: 3600.00 Avg: 0.6936 Max: 0.7029 Min: 0.6846 Std: 0.0049
STAT: Tau: 280.00 H: 3600.00 Avg: 0.7482 Max: 0.7579 Min: 0.7392 Std: 0.0060
STAT: Tau: 285.00 H: 3600.00 Avg: 0.7336 Max: 0.7455 Min: 0.7233 Std: 0.0074
STAT: Tau: 290.00 H: 3600.00 Avg: 0.6979 Max: 0.7079 Min: 0.6858 Std: 0.0078
STAT: Tau: 295.00 H: 3600.00 Avg: 0.6850 Max: 0.6956 Min: 0.6715 Std: 0.0083
STAT: Tau: 300.00 H: 3600.00 Avg: 0.6786 Max: 0.6863 Min: 0.6612 Std: 0.0068
STAT: Tau: 305.00 H: 3600.00 Avg: 0.7345 Max: 0.7489 Min: 0.7178 Std: 0.0091
STAT: Tau: 310.00 H: 3600.00 Avg: 0.7685 Max: 0.7739 Min: 0.7578 Std: 0.0058
STAT: Tau: 315.00 H: 3600.00 Avg: 0.7093 Max: 0.7262 Min: 0.6965 Std: 0.0085
STAT: Tau: 320.00 H: 3600.00 Avg: 0.6821 Max: 0.6906 Min: 0.6747 Std: 0.0048
STAT: Tau: 325.00 H: 3600.00 Avg: 0.7384 Max: 0.7486 Min: 0.7320 Std: 0.0050
STAT: Tau: 330.00 H: 3600.00 Avg: 0.7651 Max: 0.7746 Min: 0.7603 Std: 0.0050
