OVER 2 0.25 81.29230769230769
OVER 2 0.5 80.64615384615385
OVER 2 0.75 80.43076923076923
OVER 2 1.0 80.32307692307693
OVER 2 1.25 80.25846153846153
OVER 2 1.5 80.21538461538462
OVER 2 2.0 80.16153846153846
OVER 2 4.0 80.08076923076923
