OVER 4 0.25 75.24731182795699
OVER 4 0.5 74.6236559139785
OVER 4 0.75 74.415770609319
OVER 4 1.0 74.31182795698925
OVER 4 1.25 74.2494623655914
OVER 4 1.5 74.2078853046595
OVER 4 2.0 74.15591397849462
OVER 4 4.0 74.07795698924731
