OVER 1 0.25 82.73846153846154
OVER 1 0.5 82.36923076923077
OVER 1 0.75 82.24615384615385
OVER 1 1.0 82.18461538461538
OVER 1 1.25 82.14769230769231
OVER 1 1.5 82.12307692307692
OVER 1 2.0 82.0923076923077
OVER 1 4.0 82.04615384615384
