SCORE 0.5 0.0 84.7173225755833 3.7707809878152085
SCORE 0.5 30.0 87.73364251261641 1.7810017523632342
SCORE 0.5 60.0 87.63921388130512 2.4640173882664302
SCORE 0.5 90.0 87.74085634658502 2.3266305296760184
SCORE 0.5 120.0 87.68287387338313 1.5871001678220347
SCORE 0.5 150.0 86.83193161198326 4.359780459686574
SCORE 0.5 180.0 86.94774466461963 3.94013775930512
SCORE 0.5 210.0 86.56628899783735 2.48343077539179
SCORE 0.5 240.0 86.01467305920738 2.8430087358536182
SCORE 0.5 270.0 85.9799441246863 3.6478510803909105
SCORE 0.5 300.0 86.19860781113292 3.5128299432364694
SCORE 0.5 330.0 85.14080237117375 4.045263750767302
SCORE 0.5 360.0 84.99480531558548 3.0405951333016614
SCORE 0.5 390.0 85.41639821301239 3.2482536104671937
SCORE 0.5 420.0 84.38673814104389 1.6826501322325078
SCORE 0.5 450.0 84.75557443505173 3.797338030303081
