STAT: Tau: 5.00 H: 1800.00 Avg: 0.7385 Max: 0.7425 Min: 0.7324 Std: 0.0031
STAT: Tau: 10.00 H: 1800.00 Avg: 0.7690 Max: 0.7730 Min: 0.7649 Std: 0.0024
STAT: Tau: 15.00 H: 1800.00 Avg: 0.7556 Max: 0.7603 Min: 0.7515 Std: 0.0027
STAT: Tau: 20.00 H: 1800.00 Avg: 0.7458 Max: 0.7538 Min: 0.7401 Std: 0.0042
STAT: Tau: 25.00 H: 1800.00 Avg: 0.7600 Max: 0.7678 Min: 0.7492 Std: 0.0055
STAT: Tau: 30.00 H: 1800.00 Avg: 0.7466 Max: 0.7542 Min: 0.7360 Std: 0.0056
STAT: Tau: 35.00 H: 1800.00 Avg: 0.7616 Max: 0.7655 Min: 0.7552 Std: 0.0030
STAT: Tau: 40.00 H: 1800.00 Avg: 0.7438 Max: 0.7504 Min: 0.7342 Std: 0.0049
STAT: Tau: 45.00 H: 1800.00 Avg: 0.7544 Max: 0.7609 Min: 0.7449 Std: 0.0043
STAT: Tau: 50.00 H: 1800.00 Avg: 0.7467 Max: 0.7511 Min: 0.7415 Std: 0.0028
STAT: Tau: 55.00 H: 1800.00 Avg: 0.7629 Max: 0.7706 Min: 0.7566 Std: 0.0049
STAT: Tau: 60.00 H: 1800.00 Avg: 0.7481 Max: 0.7590 Min: 0.7395 Std: 0.0063
STAT: Tau: 65.00 H: 1800.00 Avg: 0.7553 Max: 0.7611 Min: 0.7497 Std: 0.0039
STAT: Tau: 70.00 H: 1800.00 Avg: 0.7510 Max: 0.7606 Min: 0.7418 Std: 0.0064
STAT: Tau: 75.00 H: 1800.00 Avg: 0.7621 Max: 0.7658 Min: 0.7551 Std: 0.0035
STAT: Tau: 80.00 H: 1800.00 Avg: 0.7564 Max: 0.7589 Min: 0.7527 Std: 0.0021
STAT: Tau: 85.00 H: 1800.00 Avg: 0.7420 Max: 0.7472 Min: 0.7348 Std: 0.0035
STAT: Tau: 90.00 H: 1800.00 Avg: 0.7344 Max: 0.7380 Min: 0.7300 Std: 0.0028
STAT: Tau: 95.00 H: 1800.00 Avg: 0.7667 Max: 0.7720 Min: 0.7608 Std: 0.0038
STAT: Tau: 100.00 H: 1800.00 Avg: 0.7641 Max: 0.7693 Min: 0.7541 Std: 0.0044
STAT: Tau: 105.00 H: 1800.00 Avg: 0.7772 Max: 0.7802 Min: 0.7725 Std: 0.0025
STAT: Tau: 110.00 H: 1800.00 Avg: 0.7745 Max: 0.7791 Min: 0.7709 Std: 0.0026
STAT: Tau: 115.00 H: 1800.00 Avg: 0.7479 Max: 0.7567 Min: 0.7370 Std: 0.0076
STAT: Tau: 120.00 H: 1800.00 Avg: 0.7889 Max: 0.7923 Min: 0.7864 Std: 0.0018
STAT: Tau: 125.00 H: 1800.00 Avg: 0.7827 Max: 0.7897 Min: 0.7790 Std: 0.0033
STAT: Tau: 130.00 H: 1800.00 Avg: 0.7609 Max: 0.7671 Min: 0.7509 Std: 0.0044
STAT: Tau: 135.00 H: 1800.00 Avg: 0.7448 Max: 0.7499 Min: 0.7411 Std: 0.0027
STAT: Tau: 140.00 H: 1800.00 Avg: 0.7657 Max: 0.7704 Min: 0.7617 Std: 0.0031
STAT: Tau: 145.00 H: 1800.00 Avg: 0.7577 Max: 0.7625 Min: 0.7488 Std: 0.0041
STAT: Tau: 150.00 H: 1800.00 Avg: 0.7847 Max: 0.7909 Min: 0.7773 Std: 0.0044
STAT: Tau: 155.00 H: 1800.00 Avg: 0.7652 Max: 0.7706 Min: 0.7583 Std: 0.0037
STAT: Tau: 160.00 H: 1800.00 Avg: 0.7637 Max: 0.7698 Min: 0.7565 Std: 0.0038
STAT: Tau: 165.00 H: 1800.00 Avg: 0.7805 Max: 0.7870 Min: 0.7741 Std: 0.0036
STAT: Tau: 170.00 H: 1800.00 Avg: 0.7389 Max: 0.7468 Min: 0.7307 Std: 0.0047
STAT: Tau: 175.00 H: 1800.00 Avg: 0.7688 Max: 0.7782 Min: 0.7591 Std: 0.0062
STAT: Tau: 180.00 H: 1800.00 Avg: 0.7519 Max: 0.7608 Min: 0.7431 Std: 0.0065
STAT: Tau: 185.00 H: 1800.00 Avg: 0.7493 Max: 0.7574 Min: 0.7421 Std: 0.0052
STAT: Tau: 190.00 H: 1800.00 Avg: 0.7287 Max: 0.7362 Min: 0.7202 Std: 0.0057
STAT: Tau: 195.00 H: 1800.00 Avg: 0.7696 Max: 0.7775 Min: 0.7614 Std: 0.0047
STAT: Tau: 200.00 H: 1800.00 Avg: 0.7737 Max: 0.7795 Min: 0.7671 Std: 0.0043
STAT: Tau: 205.00 H: 1800.00 Avg: 0.7722 Max: 0.7757 Min: 0.7643 Std: 0.0033
STAT: Tau: 210.00 H: 1800.00 Avg: 0.7727 Max: 0.7767 Min: 0.7692 Std: 0.0021
STAT: Tau: 215.00 H: 1800.00 Avg: 0.7456 Max: 0.7506 Min: 0.7406 Std: 0.0031
STAT: Tau: 220.00 H: 1800.00 Avg: 0.7933 Max: 0.7972 Min: 0.7894 Std: 0.0021
STAT: Tau: 225.00 H: 1800.00 Avg: 0.7588 Max: 0.7659 Min: 0.7557 Std: 0.0028
STAT: Tau: 230.00 H: 1800.00 Avg: 0.7494 Max: 0.7568 Min: 0.7425 Std: 0.0054
STAT: Tau: 235.00 H: 1800.00 Avg: 0.7816 Max: 0.7838 Min: 0.7790 Std: 0.0015
STAT: Tau: 240.00 H: 1800.00 Avg: 0.7432 Max: 0.7518 Min: 0.7371 Std: 0.0046
STAT: Tau: 245.00 H: 1800.00 Avg: 0.7932 Max: 0.7971 Min: 0.7898 Std: 0.0022
STAT: Tau: 250.00 H: 1800.00 Avg: 0.7885 Max: 0.7927 Min: 0.7838 Std: 0.0028
STAT: Tau: 255.00 H: 1800.00 Avg: 0.7809 Max: 0.7868 Min: 0.7766 Std: 0.0029
STAT: Tau: 260.00 H: 1800.00 Avg: 0.7767 Max: 0.7812 Min: 0.7727 Std: 0.0025
STAT: Tau: 265.00 H: 1800.00 Avg: 0.7612 Max: 0.7672 Min: 0.7568 Std: 0.0028
STAT: Tau: 270.00 H: 1800.00 Avg: 0.7797 Max: 0.7837 Min: 0.7733 Std: 0.0033
STAT: Tau: 275.00 H: 1800.00 Avg: 0.7603 Max: 0.7665 Min: 0.7517 Std: 0.0043
STAT: Tau: 280.00 H: 1800.00 Avg: 0.7863 Max: 0.7896 Min: 0.7832 Std: 0.0022
STAT: Tau: 285.00 H: 1800.00 Avg: 0.7737 Max: 0.7773 Min: 0.7692 Std: 0.0021
STAT: Tau: 290.00 H: 1800.00 Avg: 0.7588 Max: 0.7664 Min: 0.7551 Std: 0.0033
STAT: Tau: 295.00 H: 1800.00 Avg: 0.7500 Max: 0.7647 Min: 0.7381 Std: 0.0074
STAT: Tau: 300.00 H: 1800.00 Avg: 0.7395 Max: 0.7444 Min: 0.7314 Std: 0.0045
STAT: Tau: 305.00 H: 1800.00 Avg: 0.7685 Max: 0.7717 Min: 0.7647 Std: 0.0022
STAT: Tau: 310.00 H: 1800.00 Avg: 0.7932 Max: 0.7968 Min: 0.7887 Std: 0.0022
STAT: Tau: 315.00 H: 1800.00 Avg: 0.7612 Max: 0.7659 Min: 0.7582 Std: 0.0025
STAT: Tau: 320.00 H: 1800.00 Avg: 0.7399 Max: 0.7461 Min: 0.7345 Std: 0.0036
STAT: Tau: 325.00 H: 1800.00 Avg: 0.7741 Max: 0.7771 Min: 0.7690 Std: 0.0032
STAT: Tau: 330.00 H: 1800.00 Avg: 0.7861 Max: 0.7881 Min: 0.7819 Std: 0.0020
