32 1.1867961013976518
31 1.1867961013976518
30 1.0959548724233668
29 1.038137144687727
28 1.011081530369406
27 1.0087720211401172
26 1.0087720211401172
25 1.0087720211401172
24 0.9836690395153962
23 0.9836690395153962
22 0.9836690395153962
21 0.8959272543837253
20 0.8959272543837253
19 0.8959272543837253
18 0.8959272543837253
17 0.8959272543837253
16 0.8959272543837253
15 0.8959272543837253
14 0.8959272543837253
13 0.8959272543837253
12 0.8959272543837253
11 0.8959272543837253
10 0.8959272543837253
9 0.8726418850515032
8 0.8726418850515032
7 0.8621324738146989
6 0.8257798062702965
5 0.8257798062702965
4 0.7894271387258944
3 0.7341942463316579
2 0.6978415787872554
1 0.6268256480346697
