002 2007-11-14 03:51 -> 2007-11-14 04:00 TargElev: 56.92 Max: 61.46 F_el=  0.926041789339557
004 2007-11-14 04:01 -> 2007-11-14 04:10 TargElev: 20.7 Max: 52.96 F_el=  0.3908261790536399
353 2007-11-14 04:11 -> 2007-11-14 04:16 TargElev: 25.05 Max: 57.67 F_el=  0.4343884539023309
352 2007-11-14 04:16 -> 2007-11-14 04:21 TargElev: 59.51 Max: 61.45 F_el=  0.9683715073224188
358 2007-11-14 04:21 -> 2007-11-14 04:48 TargElev: 69.76 Max: 82.11 F_el=  0.8496370644642836
472 2007-11-14 04:48 -> 2007-11-14 04:55 TargElev: 65.22 Max: 82.11 F_el=  0.794367109566701
426 2007-11-14 04:56 -> 2007-11-14 04:58 TargElev: 24.67 Max: 47.84 F_el=  0.5156905745391801
244 2007-11-14 04:58 -> 2007-11-14 05:20 TargElev: 20.13 Max: 39.89 F_el=  0.5045455479938626
204 2007-11-14 05:22 -> 2007-11-14 05:45 TargElev: 6.91 Max: 24.09 F_el=  0.2870132160265345
002 2007-11-14 05:45 -> 2007-11-14 05:54 TargElev: 59.53 Max: 61.46 F_el=  0.968568260348852
004 2007-11-14 05:55 -> 2007-11-14 06:04 TargElev: 44.22 Max: 52.96 F_el=  0.8348898862629638
481 2007-11-14 06:06 -> 2007-11-14 06:09 TargElev: 13.93 Max: 22.07 F_el=  0.6311827371229092
278 2007-11-14 06:09 -> 2007-11-14 06:11 TargElev: 30.95 Max: 38.8 F_el=  0.797672476062847
407 2007-11-14 06:12 -> 2007-11-14 06:13 TargElev: 55.8 Max: 62.11 F_el=  0.8985164322585983
126 2007-11-14 06:17 -> 2007-11-14 06:24 TargElev: 68.33 Max: 84.52 F_el=  0.8084783111001193
353 2007-11-14 06:24 -> 2007-11-14 06:29 TargElev: 53.14 Max: 57.67 F_el=  0.9213906016719738
352 2007-11-14 06:30 -> 2007-11-14 06:35 TargElev: 54.25 Max: 61.45 F_el=  0.8829270770299446
004 2007-11-14 06:35 -> 2007-11-14 06:44 TargElev: 51.35 Max: 52.96 F_el=  0.9695726607649274
002 2007-11-14 06:45 -> 2007-11-14 06:54 TargElev: 52 Max: 61.46 F_el=  0.8460187955356548
