Run:   75  0.5410 2.3202 0.2744 0.7073 0.4009 0.0565 
Run:   76  0.5058 2.2757 0.2533 0.6628 0.3966 0.0523 
Run:   77  0.5084 2.2802 0.2544 0.6613 0.3969 0.0524 
Run:   78  0.5074 2.2757 0.2533 0.6628 0.3966 0.0523 
Run:   79  0.5089 2.2802 0.2544 0.6613 0.3969 0.0524 
Run:   80  0.5412 2.3202 0.2744 0.7013 0.4009 0.0565 
Run:   81  0.5079 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   82  0.5084 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   83  0.5404 2.3202 0.2744 0.7073 0.4009 0.0565 
Run:   84  0.5089 2.2802 0.2544 0.6613 0.3969 0.0524 
Run:   85  0.5060 2.2757 0.2533 0.6628 0.3966 0.0523 
Run:   86  0.5088 2.2757 0.2533 0.6567 0.3966 0.0523 
Run:   87  0.5078 2.2802 0.2544 0.6613 0.3969 0.0524 
Run:   88  0.5397 2.3202 0.2744 0.7073 0.4009 0.0565 
Run:   89  0.5091 2.2802 0.2544 0.6613 0.3969 0.0524 
Run:   90  0.5080 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   91  0.5409 2.3202 0.2744 0.7073 0.4009 0.0565 
Run:   92  0.5424 2.3202 0.2744 0.7013 0.4009 0.0565 
Run:   93  0.5080 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   94  0.5051 2.2757 0.2533 0.6567 0.3966 0.0523 
Run:   95  0.5078 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   96  0.5069 2.2757 0.2533 0.6567 0.3966 0.0523 
Run:   97  0.5070 2.2802 0.2544 0.6673 0.3969 0.0524 
Run:   98  0.5425 2.3202 0.2744 0.7013 0.4009 0.0565 
Run:   99  0.5403 2.3202 0.2744 0.7073 0.4009 0.0565 
EL: Avg: 0.5214 Max: 0.5433 Min: 0.5037 Std: 0.0166
PR: Avg: 2.2957 Max: 2.3202 Min: 2.2757 Std: 0.0206
SM: Avg: 0.2624 Max: 0.2744 Min: 0.2533 Std: 0.0101
LM: Avg: 0.6809 Max: 0.7073 Min: 0.6567 Std: 0.0210
RN: Avg: 0.3984 Max: 0.4009 Min: 0.3966 Std: 0.0020
TD: Avg: 0.0540 Max: 0.0565 Min: 0.0523 Std: 0.0020
XT: Avg: 0.9645 Max: 0.9890 Min: 0.9445 Std: 0.0206
