0.00 2.2738 2.2757 2.3202 2.3152
0.02 2.2787 2.2718 2.3026 2.3073
0.04 2.2787 2.2718 2.3026 2.3073
0.06 2.2783 2.2718 2.3026 2.3071
0.08 2.2787 2.2718 2.3026 2.3073
0.10 2.2825 2.2718 2.3026 2.3085
0.12 2.2759 2.2718 2.3026 2.3059
0.14 2.28 2.2718 2.3026 2.3078
0.16 2.2805 2.2718 2.3026 2.3079
0.18 2.2778 2.2718 2.3026 2.307
0.20 2.2787 2.2718 2.3026 2.3073
0.22 2.2796 2.2718 2.3026 2.3076
0.24 2.277 2.2718 2.3026 2.3066
0.26 2.2787 2.2718 2.3026 2.3073
0.28 2.2796 2.2718 2.3026 2.3076
0.30 2.2809 2.2718 2.3026 2.3081
0.32 2.2787 2.2718 2.3026 2.3073
0.34 2.28 2.2718 2.3026 2.3078
0.36 2.2809 2.2718 2.3026 2.3081
0.38 2.2796 2.2718 2.3026 2.3076
0.40 2.28 2.2718 2.3026 2.3078
0.42 2.2825 2.2718 2.3026 2.3085
0.44 2.2774 2.2718 2.3026 2.3068
0.46 2.2766 2.2718 2.3026 2.3064
0.48 2.2809 2.2718 2.3026 2.3081
0.50 2.282 2.2718 2.3026 2.3084
0.52 2.2805 2.2718 2.3026 2.3079
0.54 2.2787 2.2718 2.3026 2.3073
0.56 2.2796 2.2718 2.3026 2.3076
0.58 2.2751 2.2718 2.3071 2.3055
0.60 2.2751 2.2718 2.3071 2.3057
0.62 2.277 2.2718 2.3071 2.307
0.64 2.2608 2.2586 2.3071 2.3046
0.66 2.2567 2.2586 2.2694 2.2665
0.68 2.2479 2.2209 2.3002 2.2671
0.70 2.2438 2.2254 2.2562 2.2624
0.72 2.2003 2.2077 2.2562 2.2265
0.74 2.2066 2.2035 2.2607 2.219
0.76 2.1879 2.1686 2.2213 2.2181
0.78 2.1861 2.1777 2.1913 2.1919
0.80 2.1289 2.1251 2.2244 2.1967
0.82 2.0985 2.0766 2.1917 2.1669
0.84 2.0839 2.0788 2.1385 2.1193
0.86 2.0828 2.0478 2.0963 2.0976
0.88 2.0819 2.0655 2.0963 2.1027
0.90 2.0147 1.9999 2.0963 2.0959
0.92 1.9149 1.8790 1.9913 1.9649
0.94 1.879 1.8494 1.9683 1.9484
0.96 1.8377 1.8279 1.8979 1.8735
0.98 1.8335 1.8019 1.8979 1.8643
