0.38 0.62 0.00 XT: Avg: 0.9681 Max: 0.9770 Min: 0.9462 Std: 0.0140
0.40 0.60 0.00 EL: Avg: 0.5925 Max: 0.6045 Min: 0.5681 Std: 0.0139
0.40 0.60 0.00 PR: Avg: 2.2939 Max: 2.3026 Min: 2.2718 Std: 0.0139
0.40 0.60 0.00 SM: Avg: 0.2479 Max: 0.2500 Min: 0.2423 Std: 0.0035
0.40 0.60 0.00 LM: Avg: 0.6418 Max: 0.6504 Min: 0.6196 Std: 0.0139
0.40 0.60 0.00 RN: Avg: 0.4753 Max: 0.4761 Min: 0.4733 Std: 0.0013
0.40 0.60 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.40 0.60 0.00 XT: Avg: 0.9684 Max: 0.9770 Min: 0.9462 Std: 0.0139
0.42 0.58 0.00 EL: Avg: 0.5938 Max: 0.6054 Min: 0.5678 Std: 0.0129
0.42 0.58 0.00 PR: Avg: 2.2955 Max: 2.3026 Min: 2.2718 Std: 0.0130
0.42 0.58 0.00 SM: Avg: 0.2482 Max: 0.2500 Min: 0.2423 Std: 0.0033
0.42 0.58 0.00 LM: Avg: 0.6433 Max: 0.6504 Min: 0.6196 Std: 0.0130
0.42 0.58 0.00 RN: Avg: 0.4755 Max: 0.4761 Min: 0.4733 Std: 0.0012
0.42 0.58 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.42 0.58 0.00 XT: Avg: 0.9699 Max: 0.9770 Min: 0.9462 Std: 0.0130
0.44 0.56 0.00 EL: Avg: 0.5904 Max: 0.6038 Min: 0.5685 Std: 0.0145
0.44 0.56 0.00 PR: Avg: 2.2921 Max: 2.3026 Min: 2.2718 Std: 0.0147
0.44 0.56 0.00 SM: Avg: 0.2474 Max: 0.2500 Min: 0.2423 Std: 0.0037
0.44 0.56 0.00 LM: Avg: 0.6399 Max: 0.6504 Min: 0.6196 Std: 0.0147
0.44 0.56 0.00 RN: Avg: 0.4752 Max: 0.4761 Min: 0.4733 Std: 0.0013
0.44 0.56 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.44 0.56 0.00 XT: Avg: 0.9665 Max: 0.9770 Min: 0.9462 Std: 0.0147
0.46 0.54 0.00 EL: Avg: 0.5899 Max: 0.6040 Min: 0.5687 Std: 0.0147
0.46 0.54 0.00 PR: Avg: 2.2915 Max: 2.3026 Min: 2.2718 Std: 0.0149
0.46 0.54 0.00 SM: Avg: 0.2472 Max: 0.2500 Min: 0.2423 Std: 0.0037
0.46 0.54 0.00 LM: Avg: 0.6393 Max: 0.6504 Min: 0.6196 Std: 0.0149
0.46 0.54 0.00 RN: Avg: 0.4751 Max: 0.4761 Min: 0.4733 Std: 0.0014
0.46 0.54 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.46 0.54 0.00 XT: Avg: 0.9659 Max: 0.9770 Min: 0.9462 Std: 0.0149
0.48 0.52 0.00 EL: Avg: 0.5929 Max: 0.6052 Min: 0.5671 Std: 0.0134
0.48 0.52 0.00 PR: Avg: 2.2945 Max: 2.3026 Min: 2.2718 Std: 0.0136
0.48 0.52 0.00 SM: Avg: 0.2480 Max: 0.2500 Min: 0.2423 Std: 0.0034
0.48 0.52 0.00 LM: Avg: 0.6424 Max: 0.6504 Min: 0.6196 Std: 0.0136
0.48 0.52 0.00 RN: Avg: 0.4754 Max: 0.4761 Min: 0.4733 Std: 0.0012
0.48 0.52 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.48 0.52 0.00 XT: Avg: 0.9690 Max: 0.9770 Min: 0.9462 Std: 0.0136
0.50 0.50 0.00 EL: Avg: 0.5937 Max: 0.6045 Min: 0.5694 Std: 0.0132
0.50 0.50 0.00 PR: Avg: 2.2952 Max: 2.3026 Min: 2.2718 Std: 0.0132
0.50 0.50 0.00 SM: Avg: 0.2482 Max: 0.2500 Min: 0.2423 Std: 0.0033
0.50 0.50 0.00 LM: Avg: 0.6430 Max: 0.6504 Min: 0.6196 Std: 0.0132
0.50 0.50 0.00 RN: Avg: 0.4755 Max: 0.4761 Min: 0.4733 Std: 0.0012
0.50 0.50 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.50 0.50 0.00 XT: Avg: 0.9696 Max: 0.9770 Min: 0.9462 Std: 0.0132
0.52 0.48 0.00 EL: Avg: 0.6017 Max: 0.6178 Min: 0.5774 Std: 0.0141
0.52 0.48 0.00 PR: Avg: 2.2942 Max: 2.3026 Min: 2.2718 Std: 0.0137
0.52 0.48 0.00 SM: Avg: 0.2479 Max: 0.2500 Min: 0.2423 Std: 0.0034
0.52 0.48 0.00 LM: Avg: 0.6421 Max: 0.6504 Min: 0.6196 Std: 0.0137
