Run:    0  0.6007 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    1  0.6001 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    2  0.6002 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    3  0.5698 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:    4  0.5999 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    5  0.6016 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    6  0.5997 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    7  0.5996 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    8  0.5996 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:    9  0.6004 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   10  0.6010 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   11  0.5704 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   12  0.6025 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   13  0.6012 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   14  0.6000 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   15  0.5687 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   16  0.6013 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   17  0.6020 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   18  0.6009 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   19  0.5706 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   20  0.6003 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   21  0.6000 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   22  0.6020 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   23  0.6018 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   24  0.5697 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   25  0.6029 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   26  0.6018 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   27  0.5995 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   28  0.5998 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   29  0.5708 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   30  0.5982 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   31  0.5993 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   32  0.6004 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   33  0.6007 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   34  0.5697 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   35  0.5705 2.2718 0.2423 0.6196 0.4733 0.0564 
Run:   36  0.5993 2.3026 0.2500 0.6504 0.4761 0.0584 
Run:   37  0.6032 2.3026 0.2500 0.6504 0.4761 0.0584 
