Run:   75  0.5384 1.5334 0.3271 0.8389 0.3061 0.0654 
Run:   76  0.5381 1.5636 0.3161 0.7852 0.3659 0.0588 
Run:   77  0.4985 1.4907 0.3383 0.8608 0.3494 0.0799 
Run:   78  0.5216 1.5651 0.3037 0.8264 0.3309 0.0733 
Run:   79  0.5109 1.4304 0.3014 0.8446 0.3946 0.0768 
Run:   80  0.6486 1.4392 0.3620 0.8582 0.4123 0.0707 
Run:   81  0.5363 1.5778 0.3275 0.7913 0.4423 0.0792 
Run:   82  0.6444 1.4412 0.3098 0.8822 0.3572 0.0850 
Run:   83  0.5604 1.0651 0.3503 0.9200 0.3496 0.0983 
Run:   84  0.5590 1.5342 0.3273 0.8866 0.2942 0.0706 
Run:   85  0.5438 1.1595 0.3153 0.9119 0.3450 0.0905 
Run:   86  0.5923 1.4286 0.3250 0.8633 0.3631 0.0850 
Run:   87  0.5851 1.3268 0.3183 0.8625 0.3734 0.0716 
Run:   88  0.5778 1.4000 0.3379 0.9071 0.3528 0.0790 
Run:   89  0.5383 1.4537 0.3390 0.9115 0.2797 0.0873 
Run:   90  0.5521 1.2067 0.3617 0.9047 0.2996 0.0783 
Run:   91  0.5923 1.3043 0.2860 0.8783 0.4205 0.0925 
Run:   92  0.4770 1.3902 0.3350 0.8702 0.3878 0.0769 
Run:   93  0.6419 1.4285 0.3210 0.8332 0.4025 0.0719 
Run:   94  0.5979 1.5319 0.2984 0.8474 0.3819 0.0807 
Run:   95  0.5963 1.6934 0.3263 0.8414 0.4205 0.0807 
Run:   96  0.5233 1.5534 0.3261 0.7767 0.4333 0.0585 
Run:   97  0.6121 1.1992 0.3275 0.8919 0.3017 0.0834 
Run:   98  0.5575 1.5378 0.3245 0.8409 0.3212 0.0769 
Run:   99  0.5306 1.4818 0.3216 0.8220 0.4543 0.0850 
EL: Avg: 0.5660 Max: 0.6560 Min: 0.4770 Std: 0.0411
PR: Avg: 1.4335 Max: 1.7295 Min: 1.0651 Std: 0.1355
SM: Avg: 0.3278 Max: 0.3779 Min: 0.2860 Std: 0.0196
LM: Avg: 0.8599 Max: 0.9469 Min: 0.7767 Std: 0.0346
RN: Avg: 0.3556 Max: 0.5022 Min: 0.2512 Std: 0.0530
TD: Avg: 0.0782 Max: 0.1060 Min: 0.0550 Std: 0.0101
XT: Avg: 1.0068 Max: 1.0401 Min: 0.9714 Std: 0.0129
