Run:   77  0.8561 1.8159 0.2852 0.7883 0.4835 0.0610
Run:   78  0.8487 1.8064 0.2966 0.7701 0.4654 0.0581
Run:   79  0.8506 1.8068 0.2841 0.7837 0.4832 0.0609
Run:   80  0.8744 1.8419 0.3154 0.8080 0.4683 0.0617
Run:   81  0.8817 1.8464 0.3166 0.8101 0.4691 0.0618
Run:   82  0.8913 1.8468 0.3041 0.8150 0.4872 0.0650
Run:   83  0.8786 1.8419 0.3016 0.8126 0.4868 0.0647
Run:   84  0.8773 1.8464 0.3166 0.8126 0.4687 0.0617
Run:   85  0.8765 1.8464 0.3166 0.8126 0.4687 0.0617
Run:   86  0.8913 1.8468 0.3041 0.8150 0.4872 0.0650
Run:   87  0.8767 1.8464 0.3166 0.8126 0.4691 0.0618
Run:   88  0.8793 1.8464 0.3166 0.8126 0.4687 0.0617
Run:   89  0.8764 1.8283 0.3004 0.8080 0.4861 0.0645
Run:   90  0.8803 1.8419 0.3016 0.8126 0.4864 0.0645
Run:   91  0.8776 1.8328 0.3154 0.8080 0.4684 0.0617
Run:   92  0.8871 1.8468 0.3041 0.8150 0.4872 0.0650
Run:   93  0.8793 1.8464 0.3166 0.8126 0.4691 0.0618
Run:   94  0.8790 1.8464 0.3166 0.8126 0.4687 0.0617
Run:   95  0.8912 1.8464 0.3027 0.8146 0.4872 0.0647
Run:   96  0.8519 1.7932 0.2829 0.7705 0.4832 0.0612
Run:   97  0.8861 1.8514 0.3052 0.8221 0.4872 0.0649
Run:   98  0.8847 1.8419 0.3016 0.8101 0.4868 0.0647
Run:   99  0.8752 1.8419 0.3154 0.8080 0.4683 0.0617
EL: Avg: 0.8776 Max: 0.8973 Min: 0.8468 Std: 0.0113
PR: Avg: 1.8396 Max: 1.8559 Min: 1.7932 Std: 0.0143
SM: Avg: 0.3073 Max: 0.3166 Min: 0.2816 Std: 0.0108
LM: Avg: 0.8083 Max: 0.8283 Min: 0.7701 Std: 0.0130
RN: Avg: 0.4772 Max: 0.4876 Min: 0.4654 Std: 0.0088
TD: Avg: 0.0627 Max: 0.0650 Min: 0.0581 Std: 0.0016
XT: Avg: 0.9962 Max: 1.0095 Min: 0.9600 Std: 0.0129
