Run:   75  0.7162 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   76  0.7302 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   77  0.7306 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   78  0.7291 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   79  0.7164 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   80  0.7303 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   81  0.7291 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   82  0.7162 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   83  0.7306 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   84  0.7162 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   85  0.7308 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   86  0.7300 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   87  0.7317 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   88  0.7309 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   89  0.7162 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   90  0.7313 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   91  0.7151 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   92  0.7174 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   93  0.7306 2.1251 0.2491 0.6981 0.4509 0.0510 
Run:   94  0.7157 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   95  0.7167 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   96  0.7171 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   97  0.7170 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   98  0.7157 2.1913 0.2491 0.6981 0.4564 0.0564 
Run:   99  0.7192 2.1913 0.2491 0.6981 0.4564 0.0564 
EL: Avg: 0.7226 Max: 0.7319 Min: 0.7140 Std: 0.0069
PR: Avg: 2.1635 Max: 2.1913 Min: 2.1251 Std: 0.0328
SM: Avg: 0.2491 Max: 0.2491 Min: 0.2480 Std: 0.0001
LM: Avg: 0.6981 Max: 0.6981 Min: 0.6936 Std: 0.0005
RN: Avg: 0.4541 Max: 0.4564 Min: 0.4509 Std: 0.0027
TD: Avg: 0.0541 Max: 0.0564 Min: 0.0510 Std: 0.0027
XT: Avg: 0.9626 Max: 0.9626 Min: 0.9581 Std: 0.0005
