2007-12-06 T 10:45:38.076 UTCSIM 25  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 19:05:00 Utility: [OH]: 0.5197340682040561 Utility: [P}: 73000.0 GroupMetrics = [Group: /LT_Phase2_001/JMU/teaching1/TL07B02/uranusMon1 Score: [0.1], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:38.078 UTCSIM 26  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 46s, completing at: 2007-10-14 19:05:46
2007-12-06 T 10:45:38.078 UTCSIM 27  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.020277777777777777
2007-12-06 T 10:45:38.078 UTCSIM 28  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:05:46]
2007-12-06 T 10:45:38.163 UTCSIM 29  [1] [] SIMF : .runsim()():: 2007-10-14 19:05:46 Contention= 0
2007-12-06 T 10:45:38.163 UTCSIM 30  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:05:46 C = 0
2007-12-06 T 10:45:38.164 UTCSIM 31  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:10:46]
2007-12-06 T 10:45:38.164 UTCSIM 32  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:10:46
2007-12-06 T 10:45:38.248 UTCSIM 33  [1] [] SIMF : .runsim()():: 2007-10-14 19:10:46 Contention= 0
2007-12-06 T 10:45:38.249 UTCSIM 34  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:10:46 C = 0
2007-12-06 T 10:45:38.249 UTCSIM 35  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:15:46]
2007-12-06 T 10:45:38.249 UTCSIM 36  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:15:46
2007-12-06 T 10:45:38.337 UTCSIM 37  [1] [] SIMF : .runsim()():: 2007-10-14 19:15:46 Contention= 0
2007-12-06 T 10:45:38.338 UTCSIM 38  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:15:46 C = 0
2007-12-06 T 10:45:38.338 UTCSIM 39  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:20:46]
2007-12-06 T 10:45:38.338 UTCSIM 40  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:20:46
2007-12-06 T 10:45:38.425 UTCSIM 41  [1] [] SIMF : .runsim()():: 2007-10-14 19:20:46 Contention= 0
2007-12-06 T 10:45:38.425 UTCSIM 42  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:20:46 C = 0
2007-12-06 T 10:45:38.425 UTCSIM 43  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:25:46]
2007-12-06 T 10:45:38.426 UTCSIM 44  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:25:46
2007-12-06 T 10:45:38.510 UTCSIM 45  [1] [] SIMF : .runsim()():: 2007-10-14 19:25:46 Contention= 0
2007-12-06 T 10:45:38.510 UTCSIM 46  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:25:46 C = 0
2007-12-06 T 10:45:38.510 UTCSIM 47  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:30:46]
2007-12-06 T 10:45:38.510 UTCSIM 48  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:30:46
2007-12-06 T 10:45:38.596 UTCSIM 49  [1] [] SIMF : .runsim()():: 2007-10-14 19:30:46 Contention= 0
2007-12-06 T 10:45:38.596 UTCSIM 50  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:30:46 C = 0
2007-12-06 T 10:45:38.596 UTCSIM 51  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:35:46]
2007-12-06 T 10:45:38.596 UTCSIM 52  [1] [] SIMF : .runsim()():: ScheduleSimulator::LT ** No groups available at 2007-10-14 19:35:46
2007-12-06 T 10:45:38.695 UTCSIM 53  [1] [] SIMF : .runsim()():: 2007-10-14 19:35:46 Contention= 5
2007-12-06 T 10:45:38.695 UTCSIM 54  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:35:46 C = 5
2007-12-06 T 10:45:38.695 UTCSIM 55  [1] [] SIMF : .runsim()()::  Picking group [LT1] ngat.phase2.RepeatableGroup/Photom_2331+055A P=STD at: 2007-10-14 19:35:46 Duration 8M Current Sun elev = -13.1
2007-12-06 T 10:45:38.695 UTCSIM 56  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 19:44:28
2007-12-06 T 10:45:39.052 UTCSIM 57  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 19:35:46 Utility: [OH]: 0.5120013901488933 Utility: [P}: 1566000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RATStand/Photom_2331+055A Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:39.052 UTCSIM 58  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 584s, completing at: 2007-10-14 19:45:30
2007-12-06 T 10:45:39.052 UTCSIM 59  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.14333333333333334
2007-12-06 T 10:45:39.052 UTCSIM 60  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:45:30]
2007-12-06 T 10:45:39.149 UTCSIM 61  [1] [] SIMF : .runsim()():: 2007-10-14 19:45:30 Contention= 4
2007-12-06 T 10:45:39.150 UTCSIM 62  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:45:30 C = 4
2007-12-06 T 10:45:39.150 UTCSIM 63  [1] [] SIMF : .runsim()()::  Picking group [LT2] ngat.phase2.RepeatableGroup/Photom_M-A P=STD at: 2007-10-14 19:45:30 Duration 8M Current Sun elev = -15.25
2007-12-06 T 10:45:39.150 UTCSIM 64  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 19:54:12
2007-12-06 T 10:45:39.413 UTCSIM 65  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 19:45:30 Utility: [OH]: 0.9825848215184065 Utility: [P}: 1566000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RATStand/Photom_M-A Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:39.413 UTCSIM 66  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 604s, completing at: 2007-10-14 19:55:34
2007-12-06 T 10:45:39.413 UTCSIM 67  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.14333333333333334
2007-12-06 T 10:45:39.413 UTCSIM 68  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:55:34]
2007-12-06 T 10:45:39.545 UTCSIM 69  [1] [] SIMF : .runsim()():: 2007-10-14 19:55:34 Contention= 3
2007-12-06 T 10:45:39.546 UTCSIM 70  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:55:34 C = 3
2007-12-06 T 10:45:39.546 UTCSIM 71  [1] [] SIMF : .runsim()()::  Picking group [LT3] ngat.phase2.Group/906f000t000 P=2 at: 2007-10-14 19:55:34 Duration 1M Current Sun elev = -17.474
2007-12-06 T 10:45:39.546 UTCSIM 72  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 19:56:47
2007-12-06 T 10:45:39.963 UTCSIM 73  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 19:55:34 Utility: [OH]: 0.8982638874469557 Utility: [P}: 145000.0 GroupMetrics = [Group: /LT_Phase2_001/NSO/GoObserving/NSO_Priority_2/906f000t000 Score: [0.2], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:39.963 UTCSIM 74  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 120s, completing at: 2007-10-14 19:57:35
2007-12-06 T 10:45:39.963 UTCSIM 75  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.02013888888888889
2007-12-06 T 10:45:39.963 UTCSIM 76  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 19:57:35]
2007-12-06 T 10:45:40.061 UTCSIM 77  [1] [] SIMF : .runsim()():: 2007-10-14 19:57:35 Contention= 2
2007-12-06 T 10:45:40.061 UTCSIM 78  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 19:57:35 C = 2
2007-12-06 T 10:45:40.061 UTCSIM 79  [1] [] SIMF : .runsim()()::  Picking group [LT4] ngat.phase2.MonitorGroup/darkbias_16h P=2 at: 2007-10-14 19:57:35 Duration 4M Current Sun elev = -17.917
2007-12-06 T 10:45:40.062 UTCSIM 80  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:01:35
2007-12-06 T 10:45:40.223 UTCSIM 81  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 19:57:35 Utility: [OH]: 0.8909234365441744 Utility: [P}: 480200.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RINGODark/darkbias_16h Score: [0.2], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:40.223 UTCSIM 82  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 254s, completing at: 2007-10-14 20:01:49
2007-12-06 T 10:45:40.223 UTCSIM 83  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.06669444444444445
2007-12-06 T 10:45:40.223 UTCSIM 84  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:01:49]
2007-12-06 T 10:45:40.336 UTCSIM 85  [1] [] SIMF : .runsim()():: 2007-10-14 20:01:49 Contention= 7
2007-12-06 T 10:45:40.336 UTCSIM 86  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:01:49 C = 7
2007-12-06 T 10:45:40.336 UTCSIM 87  [1] [] SIMF : .runsim()()::  Picking group [LT5] ngat.phase2.MonitorGroup/RS_Oph P=3 at: 2007-10-14 20:01:49 Duration 6M Current Sun elev = -18.854
2007-12-06 T 10:45:40.337 UTCSIM 88  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:08:01
2007-12-06 T 10:45:40.484 UTCSIM 89  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:01:49 Utility: [OH]: 0.9824892773534478 Utility: [P}: 1116000.0 GroupMetrics = [Group: /LT_Phase2_001/JMU/mike.bode/JL07B09/RS_Oph Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:40.484 UTCSIM 90  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 371s, completing at: 2007-10-14 20:08:01
2007-12-06 T 10:45:40.484 UTCSIM 91  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.10222222222222223
2007-12-06 T 10:45:40.484 UTCSIM 92  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:08:01]
2007-12-06 T 10:45:40.604 UTCSIM 93  [1] [] SIMF : .runsim()():: 2007-10-14 20:08:01 Contention= 6
2007-12-06 T 10:45:40.604 UTCSIM 94  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:08:01 C = 6
2007-12-06 T 10:45:40.604 UTCSIM 95  [1] [] SIMF : .runsim()()::  Picking group [LT6] ngat.phase2.MonitorGroup/M33 P=3 at: 2007-10-14 20:08:01 Duration 12M Current Sun elev = -20.223
2007-12-06 T 10:45:40.604 UTCSIM 96  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:20:01
2007-12-06 T 10:45:40.854 UTCSIM 97  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:08:01 Utility: [OH]: 0.2934131973821897 Utility: [P}: 2160000.0 GroupMetrics = [Group: /LT_Phase2_001/JMU/Darnley.Matt/JL07B01/M33 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:40.854 UTCSIM 98  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 681s, completing at: 2007-10-14 20:19:23
2007-12-06 T 10:45:40.854 UTCSIM 99  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.19944444444444445
2007-12-06 T 10:45:40.855 UTCSIM 100  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:19:23]
2007-12-06 T 10:45:40.967 UTCSIM 101  [1] [] SIMF : .runsim()():: 2007-10-14 20:19:23 Contention= 5
2007-12-06 T 10:45:40.967 UTCSIM 102  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:19:23 C = 5
2007-12-06 T 10:45:40.967 UTCSIM 103  [1] [] SIMF : .runsim()()::  Picking group [LT7] ngat.phase2.MonitorGroup/zero_hd212311 P=STD at: 2007-10-14 20:19:23 Duration 3M Current Sun elev = -22.731
2007-12-06 T 10:45:40.968 UTCSIM 104  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:23:13
2007-12-06 T 10:45:41.165 UTCSIM 105  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:19:23 Utility: [OH]: 0.9260901766110139 Utility: [P}: 690000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RINGOStand/zero_hd212311 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:41.165 UTCSIM 106  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 297s, completing at: 2007-10-14 20:24:20
2007-12-06 T 10:45:41.165 UTCSIM 107  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.06388888888888888
2007-12-06 T 10:45:41.165 UTCSIM 108  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:24:20]
2007-12-06 T 10:45:41.276 UTCSIM 109  [1] [] SIMF : .runsim()():: 2007-10-14 20:24:20 Contention= 4
2007-12-06 T 10:45:41.276 UTCSIM 110  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:24:20 C = 4
2007-12-06 T 10:45:41.276 UTCSIM 111  [1] [] SIMF : .runsim()()::  Picking group [LT8] ngat.phase2.MonitorGroup/pol_BD59_389 P=STD at: 2007-10-14 20:24:20 Duration 3M Current Sun elev = -23.824
2007-12-06 T 10:45:41.276 UTCSIM 112  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:27:32
2007-12-06 T 10:45:41.527 UTCSIM 113  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:24:20 Utility: [OH]: 0.513022743666205 Utility: [P}: 576000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RINGOStand/pol_BD59_389 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:41.527 UTCSIM 114  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 197s, completing at: 2007-10-14 20:27:38
2007-12-06 T 10:45:41.527 UTCSIM 115  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.05333333333333334
2007-12-06 T 10:45:41.527 UTCSIM 116  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:27:38]
2007-12-06 T 10:45:41.636 UTCSIM 117  [1] [] SIMF : .runsim()():: 2007-10-14 20:27:38 Contention= 3
2007-12-06 T 10:45:41.636 UTCSIM 118  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:27:38 C = 3
2007-12-06 T 10:45:41.636 UTCSIM 119  [1] [] SIMF : .runsim()()::  Picking group [LT9] ngat.phase2.MonitorGroup/zero_BD33_2642 P=STD at: 2007-10-14 20:27:38 Duration 2M Current Sun elev = -24.55
2007-12-06 T 10:45:41.636 UTCSIM 120  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 20:30:02
2007-12-06 T 10:45:41.812 UTCSIM 121  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:27:38 Utility: [OH]: 0.8163816000372222 Utility: [P}: 432000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RINGOStand/zero_BD33_2642 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:41.812 UTCSIM 122  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 147s, completing at: 2007-10-14 20:30:06
2007-12-06 T 10:45:41.812 UTCSIM 123  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.04
2007-12-06 T 10:45:41.812 UTCSIM 124  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 20:30:06]
2007-12-06 T 10:45:41.924 UTCSIM 125  [1] [] SIMF : .runsim()():: 2007-10-14 20:30:06 Contention= 2
2007-12-06 T 10:45:41.924 UTCSIM 126  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 20:30:06 C = 2
2007-12-06 T 10:45:41.925 UTCSIM 127  [1] [] SIMF : .runsim()()::  Picking group [LT10] ngat.phase2.MonitorGroup/ANGM31 P=2 at: 2007-10-14 20:30:06 Duration 32M Current Sun elev = -25.094
2007-12-06 T 10:45:41.925 UTCSIM 128  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 21:02:54
2007-12-06 T 10:45:42.089 UTCSIM 129  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 20:30:06 Utility: [OH]: 0.9959956173012677 Utility: [P}: 3936000.0 GroupMetrics = [Group: /LT_Phase2_001/JMU/eamonn.kerins/JL07B04/ANGM31 Score: [0.2], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:42.090 UTCSIM 130  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 1982s, completing at: 2007-10-14 21:03:08
2007-12-06 T 10:45:42.091 UTCSIM 131  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.5466666666666666
2007-12-06 T 10:45:42.091 UTCSIM 132  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 21:03:08]
2007-12-06 T 10:45:42.205 UTCSIM 133  [1] [] SIMF : .runsim()():: 2007-10-14 21:03:08 Contention= 10
2007-12-06 T 10:45:42.206 UTCSIM 134  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 21:03:08 C = 10
2007-12-06 T 10:45:42.206 UTCSIM 135  [1] [] SIMF : .runsim()()::  Picking group [LT11] ngat.phase2.RepeatableGroup/HS2209 P=3 at: 2007-10-14 21:03:08 Duration 27M Current Sun elev = -32.349
2007-12-06 T 10:45:42.206 UTCSIM 136  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 21:30:08
2007-12-06 T 10:45:42.345 UTCSIM 137  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 21:03:08 Utility: [OH]: 0.9423197072210356 Utility: [P}: 4860000.0 GroupMetrics = [Group: /LT_Phase2_001/PATT/Dye.Simon/PL07B03/HS2209 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:42.346 UTCSIM 138  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 1682s, completing at: 2007-10-14 21:31:11
2007-12-06 T 10:45:42.346 UTCSIM 139  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.45
2007-12-06 T 10:45:42.346 UTCSIM 140  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 21:31:11]
2007-12-06 T 10:45:42.462 UTCSIM 141  [1] [] SIMF : .runsim()():: 2007-10-14 21:31:11 Contention= 10
2007-12-06 T 10:45:42.462 UTCSIM 142  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 21:31:11 C = 10
2007-12-06 T 10:45:42.462 UTCSIM 143  [1] [] SIMF : .runsim()()::  Picking group [LT12] ngat.phase2.RepeatableGroup/PG0231+051 P=STD at: 2007-10-14 21:31:11 Duration 8M Current Sun elev = -38.441
2007-12-06 T 10:45:42.462 UTCSIM 144  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 21:39:53
2007-12-06 T 10:45:42.777 UTCSIM 145  [1] [] BST : .groupSelected(Metric, t)():: Received notification of group selection: Time= 2007-10-14 21:31:11 Utility: [OH]: 0.3046488421852354 Utility: [P}: 1566000.0 GroupMetrics = [Group: /LT_Phase2_001/LTOps/LTCalib/RATStand/PG0231+051 Score: [0.30000000000000004], Gen: BSM, Ttx=0.0s] Updating history...
2007-12-06 T 10:45:42.778 UTCSIM 146  [1] [] BST : .groupSelected(Metric, t)():: Updating group history for using sexec 436s, completing at: 2007-10-14 21:38:28
2007-12-06 T 10:45:42.778 UTCSIM 147  [1] [] BST : .groupSelected(Metric, t)():: Updating proposal accounts with costing: 0.14333333333333334
2007-12-06 T 10:45:42.778 UTCSIM 148  [1] [] SIMF : .tsr()():: Timing signal received [2007-10-14 21:38:28]
2007-12-06 T 10:45:42.892 UTCSIM 149  [1] [] SIMF : .runsim()():: 2007-10-14 21:38:28 Contention= 9
2007-12-06 T 10:45:42.893 UTCSIM 150  [1] [] BST : .contentionResults(t,con)():: Received contention results: Time= 2007-10-14 21:38:28 C = 9
2007-12-06 T 10:45:42.893 UTCSIM 151  [1] [] SIMF : .runsim()()::  Picking group [LT13] ngat.phase2.MonitorGroup/Star_H01 P=BGR at: 2007-10-14 21:38:28 Duration 2M Current Sun elev = -40.008
2007-12-06 T 10:45:42.893 UTCSIM 152  [1] [] SIMF : .runsim()():: Selected Group estimated completion at 2007-10-14 21:40:52
