SCORE 4.0 0.0 73.4005856105657 3.917286626191774
SCORE 4.0 30.0 77.00384951983453 4.269118112989531
SCORE 4.0 60.0 80.96666915878461 2.5543030623088843
SCORE 4.0 90.0 89.40798391683272 4.164835814953647
SCORE 4.0 120.0 89.95091371611768 4.83410717839058
SCORE 4.0 150.0 91.77211376693067 2.3635090773367624
SCORE 4.0 180.0 98.20013328509542 4.270225477038471
SCORE 4.0 210.0 99.98785306063057 3.0229131298558607
SCORE 4.0 240.0 100.78719090498136 2.1716384401971514
SCORE 4.0 270.0 103.38575832690748 3.1738155316969876
SCORE 4.0 300.0 106.69036330774932 4.6978824830959045
SCORE 4.0 330.0 104.30748184921616 1.3424785043001912
SCORE 4.0 360.0 102.86338011835376 4.794832848304182
SCORE 4.0 390.0 104.45477235640088 2.284371240206422
SCORE 4.0 420.0 100.16606504878128 1.6450771091781582
SCORE 4.0 450.0 105.00166220753577 1.324331396136849
