SCORE 2.0 0.0 81.85817092133021 4.997599596874441
SCORE 2.0 30.0 87.2821792995456 2.6414516177156484
SCORE 2.0 60.0 90.8533629634682 3.970276595019854
SCORE 2.0 90.0 90.72664905475963 3.6812778321951107
SCORE 2.0 120.0 97.11824346997085 2.7714994839426703
SCORE 2.0 150.0 102.00087527803511 3.912173059825934
SCORE 2.0 180.0 99.05307708346227 1.4501680262156809
SCORE 2.0 210.0 100.60668095842193 4.908083593849343
SCORE 2.0 240.0 102.65508412918606 3.334025712896045
SCORE 2.0 270.0 94.99029442469005 3.624835467175354
SCORE 2.0 300.0 96.80539067141572 2.6413720018196876
SCORE 2.0 330.0 96.70114420810037 1.242820700860538
SCORE 2.0 360.0 97.8433709278519 1.0427910469378587
SCORE 2.0 390.0 95.0129709609573 3.5496054232417458
SCORE 2.0 420.0 100.14196892092747 2.275557408933978
SCORE 2.0 450.0 93.20648152101168 4.326447109790559
