SCORE 1.0 0.0 78.02558387934272 1.7490599963259879
SCORE 1.0 30.0 85.75599250512393 3.3572676019769627
SCORE 1.0 60.0 93.1136562581718 1.9802563301008695
SCORE 1.0 90.0 96.01724105073305 3.8487418808591705
SCORE 1.0 120.0 92.19233056881363 4.182452608443656
SCORE 1.0 150.0 92.1665946700121 1.212462992811934
SCORE 1.0 180.0 90.13279900665357 1.4779542962447554
SCORE 1.0 210.0 95.24486415196922 4.536273398321508
SCORE 1.0 240.0 87.5304333849307 1.5445133732012999
SCORE 1.0 270.0 93.76066631114867 4.22090124317171
SCORE 1.0 300.0 88.44417702694072 1.1039630422592914
SCORE 1.0 330.0 88.72363880617965 4.488144386652818
SCORE 1.0 360.0 87.53050816721539 1.680205243710791
SCORE 1.0 390.0 89.21590483962936 3.1076855612402183
SCORE 1.0 420.0 83.46921854742747 4.197960676819719
SCORE 1.0 450.0 89.23081852012486 1.7752786048641211
