2008-03-01 12:00:00 12.5 12.627882777777778 9.833333333333334 8.833333333333334 7.5
2008-03-02 12:00:00 12.5 12.600591388888889 9.75 9.583333333333334 8.25
2008-03-03 12:00:00 12.416666666666666 12.573180277777778 9.75 10.333333333333334 9.0
2008-03-04 12:00:00 12.416666666666666 12.545655833333333 9.75 11.0 9.666666666666666
2008-03-05 12:00:00 12.416666666666666 12.518023888888889 9.666666666666666 11.583333333333334 9.666666666666666
2008-03-06 12:00:00 12.416666666666666 12.490290833333333 9.583333333333334 12.083333333333334 9.583333333333334
2008-03-07 12:00:00 12.416666666666666 12.4624625 9.583333333333334 12.416666666666666 9.583333333333334
2008-03-08 12:00:00 12.25 12.434545 9.583333333333334 11.25 9.583333333333334
2008-03-09 12:00:00 12.25 12.406544444444444 9.583333333333334 10.166666666666666 8.833333333333334
2008-03-10 12:00:00 12.25 12.378466388888889 9.583333333333334 9.083333333333334 7.75
2008-03-11 12:00:00 12.25 12.350316388888888 9.5 7.916666666666667 6.5
2008-03-12 12:00:00 12.25 12.322100555555556 9.5 6.75 5.333333333333333
2008-03-13 12:00:00 12.166666666666666 12.293824444444445 9.416666666666666 5.583333333333333 4.25
2008-03-14 12:00:00 12.166666666666666 12.265493055555556 9.416666666666666 4.5 3.1666666666666665
2008-03-15 12:00:00 12.166666666666666 12.2371125 9.333333333333334 3.6666666666666665 2.25
2008-03-16 12:00:00 12.083333333333334 12.208687777777778 9.333333333333334 2.8333333333333335 1.4166666666666667
2008-03-17 12:00:00 12.0 12.180224444444445 9.333333333333334 2.0833333333333335 0.75
2008-03-18 12:00:00 12.0 12.151728055555555 9.333333333333334 1.5 0.16666666666666666
2008-03-19 12:00:00 12.0 12.123203888888888 9.333333333333334 1.0 0.0
2008-03-20 12:00:00 12.0 12.094656666666667 9.25 0.5 0.0
2008-03-21 12:00:00 11.916666666666666 12.0660925 9.25 0.08333333333333333 0.0
2008-03-22 12:00:00 11.916666666666666 12.037516111111112 9.166666666666666 1.0 0.0
2008-03-23 12:00:00 11.916666666666666 12.008932777777778 9.166666666666666 1.9166666666666667 0.5
2008-03-24 12:00:00 11.916666666666666 11.980347777777778 9.083333333333334 2.8333333333333335 1.4166666666666667
2008-03-25 12:00:00 11.916666666666666 11.951766388888888 9.083333333333334 3.75 2.3333333333333335
2008-03-26 12:00:00 11.75 11.923193888888889 9.083333333333334 4.666666666666667 3.3333333333333335
2008-03-27 12:00:00 11.75 11.894635555555556 9.083333333333334 5.583333333333333 4.25
2008-03-28 12:00:00 11.75 11.86609638888889 9.0 6.416666666666667 5.083333333333333
2008-03-29 12:00:00 11.75 11.837581944444445 9.0 7.25 5.916666666666667
2008-03-30 12:00:00 11.666666666666666 11.809097222222222 8.916666666666666 8.0 6.583333333333333
2008-03-31 12:00:00 11.666666666666666 11.780647777777778 8.916666666666666 8.583333333333334 7.166666666666667
2008-04-01 12:00:00 11.666666666666666 11.752239166666667 8.833333333333334 9.25 7.833333333333333
2008-04-02 12:00:00 11.666666666666666 11.72387638888889 8.833333333333334 9.75 8.333333333333334
2008-04-03 12:00:00 11.666666666666666 11.695565 8.833333333333334 10.333333333333334 8.833333333333334
2008-04-04 12:00:00 11.5 11.667310833333334 8.833333333333334 10.833333333333334 8.833333333333334
2008-04-05 12:00:00 11.5 11.63911888888889 8.75 11.416666666666666 8.75
2008-04-06 12:00:00 11.5 11.610995277777779 8.666666666666666 10.916666666666666 8.666666666666666
2008-04-07 12:00:00 11.5 11.582945555555556 8.666666666666666 9.75 8.333333333333334
2008-04-08 12:00:00 11.416666666666666 11.554975555555556 8.666666666666666 8.416666666666666 7.083333333333333
2008-04-09 12:00:00 11.416666666666666 11.527090833333334 8.583333333333334 7.25 5.833333333333333
2008-04-10 12:00:00 11.416666666666666 11.4992975 8.583333333333334 6.166666666666667 4.75
2008-04-11 12:00:00 11.416666666666666 11.471601666666666 8.583333333333334 5.166666666666667 3.75
2008-04-12 12:00:00 11.416666666666666 11.444009166666667 8.583333333333334 4.333333333333333 2.9166666666666665
2008-04-13 12:00:00 11.25 11.416526388888888 8.5 3.5833333333333335 2.1666666666666665
2008-04-14 12:00:00 11.25 11.389159722222223 8.416666666666666 3.0 1.5833333333333333
2008-04-15 12:00:00 11.25 11.361915 8.416666666666666 2.5 1.0833333333333333
2008-04-16 12:00:00 11.25 11.334799166666667 8.416666666666666 2.0 0.5833333333333334
2008-04-17 12:00:00 11.25 11.307818611111111 8.333333333333334 1.5 0.0
2008-04-18 12:00:00 11.166666666666666 11.280980277777777 8.333333333333334 0.9166666666666666 0.0
2008-04-19 12:00:00 11.166666666666666 11.254290555555556 8.333333333333334 0.4166666666666667 0.0
2008-04-20 12:00:00 11.166666666666666 11.227756666666666 8.25 0.5 0.0
2008-04-21 12:00:00 11.166666666666666 11.201385277777778 8.166666666666666 1.4166666666666667 0.0
2008-04-22 12:00:00 11.166666666666666 11.17518361111111 8.166666666666666 2.3333333333333335 0.8333333333333334
2008-04-23 12:00:00 11.0 11.149159166666667 8.166666666666666 3.1666666666666665 1.75
2008-04-24 12:00:00 11.0 11.123319166666667 8.166666666666666 4.083333333333333 2.6666666666666665
2008-04-25 12:00:00 11.0 11.097670833333334 8.166666666666666 4.916666666666667 3.5
2008-04-26 12:00:00 11.0 11.072221944444445 8.083333333333334 5.666666666666667 4.25
2008-04-27 12:00:00 11.0 11.046980277777777 8.0 6.333333333333333 4.833333333333333
2008-04-28 12:00:00 11.0 11.021953333333334 8.0 6.916666666666667 5.416666666666667
2008-04-29 12:00:00 10.916666666666666 10.997149444444444 8.0 7.5 6.0
2008-04-30 12:00:00 10.916666666666666 10.972576111111112 7.916666666666667 8.0 6.5
2008-05-01 12:00:00 10.833333333333334 10.948241944444444 7.916666666666667 8.5 7.083333333333333
2008-05-02 12:00:00 10.833333333333334 10.924154722222223 7.916666666666667 9.0 7.583333333333333
2008-05-03 12:00:00 10.833333333333334 10.900322777777777 7.833333333333333 9.666666666666666 7.833333333333333
2008-05-04 12:00:00 10.833333333333334 10.876755 7.833333333333333 10.333333333333334 7.833333333333333
2008-05-05 12:00:00 10.75 10.853459444444445 7.75 10.416666666666666 7.75
2008-05-06 12:00:00 10.75 10.830445 7.75 9.166666666666666 7.666666666666667
2008-05-07 12:00:00 10.75 10.807720277777777 7.75 8.0 6.5
2008-05-08 12:00:00 10.75 10.785293611111111 7.75 6.916666666666667 5.416666666666667
2008-05-09 12:00:00 10.75 10.763174444444445 7.666666666666667 6.083333333333333 4.583333333333333
2008-05-10 12:00:00 10.666666666666666 10.74137111111111 7.666666666666667 5.333333333333333 3.8333333333333335
2008-05-11 12:00:00 10.666666666666666 10.719893055555556 7.583333333333333 4.666666666666667 3.0833333333333335
2008-05-12 12:00:00 10.666666666666666 10.69874861111111 7.583333333333333 4.083333333333333 2.5
2008-05-13 12:00:00 10.583333333333334 10.6779475 7.583333333333333 3.5 2.0
2008-05-14 12:00:00 10.583333333333334 10.657498333333333 7.583333333333333 3.0 1.5
2008-05-15 12:00:00 10.583333333333334 10.637410277777779 7.5 2.5833333333333335 1.0833333333333333
2008-05-16 12:00:00 10.583333333333334 10.617692222222223 7.5 2.0833333333333335 0.5833333333333334
2008-05-17 12:00:00 10.583333333333334 10.598353611111111 7.416666666666667 1.5 0.0
2008-05-18 12:00:00 10.583333333333334 10.579403055555556 7.416666666666667 0.9166666666666666 0.0
2008-05-19 12:00:00 10.5 10.56085 7.416666666666667 0.3333333333333333 0.0
2008-05-20 12:00:00 10.5 10.542703333333334 7.416666666666667 0.8333333333333334 0.0
2008-05-21 12:00:00 10.5 10.524971944444445 7.333333333333333 1.75 0.16666666666666666
2008-05-22 12:00:00 10.5 10.507664722222222 7.333333333333333 2.5833333333333335 1.0
2008-05-23 12:00:00 10.416666666666666 10.490790555555556 7.333333333333333 3.3333333333333335 1.75
2008-05-24 12:00:00 10.416666666666666 10.474358333333333 7.25 4.0 2.4166666666666665
2008-05-25 12:00:00 10.416666666666666 10.458376388888889 7.25 4.666666666666667 3.0833333333333335
2008-05-26 12:00:00 10.416666666666666 10.442853333333334 7.25 5.166666666666667 3.5833333333333335
2008-05-27 12:00:00 10.416666666666666 10.4277975 7.25 5.75 4.166666666666667
2008-05-28 12:00:00 10.333333333333334 10.413217777777778 7.166666666666667 6.166666666666667 4.583333333333333
2008-05-29 12:00:00 10.333333333333334 10.399121388888888 7.166666666666667 6.666666666666667 5.083333333333333
2008-05-30 12:00:00 10.333333333333334 10.385516944444445 7.166666666666667 7.25 5.666666666666667
2008-05-31 12:00:00 10.333333333333334 10.372412222222222 7.166666666666667 7.916666666666667 6.333333333333333
2008-06-01 12:00:00 10.333333333333334 10.359814166666666 7.166666666666667 8.666666666666666 7.083333333333333
2008-06-02 12:00:00 10.333333333333334 10.347730833333333 7.166666666666667 9.583333333333334 7.166666666666667
2008-06-03 12:00:00 10.333333333333334 10.336169166666666 7.166666666666667 10.25 7.166666666666667
2008-06-04 12:00:00 10.333333333333334 10.325136111111112 7.083333333333333 9.083333333333334 7.083333333333333
2008-06-05 12:00:00 10.333333333333334 10.314638055555555 7.083333333333333 8.083333333333334 6.5
2008-06-06 12:00:00 10.333333333333334 10.304681944444445 7.083333333333333 7.25 5.666666666666667
2008-06-07 12:00:00 10.25 10.295273333333334 7.0 6.583333333333333 4.916666666666667
2008-06-08 12:00:00 10.25 10.286418611111111 7.0 5.916666666666667 4.25
2008-06-09 12:00:00 10.25 10.278122777777778 7.0 5.416666666666667 3.75
2008-06-10 12:00:00 10.25 10.270391666666667 7.0 4.916666666666667 3.25
2008-06-11 12:00:00 10.25 10.263229722222222 7.0 4.416666666666667 2.75
2008-06-12 12:00:00 10.25 10.256641666666667 7.0 3.9166666666666665 2.25
2008-06-13 12:00:00 10.25 10.250631944444445 7.0 3.4166666666666665 1.75
2008-06-14 12:00:00 10.25 10.245204444444445 6.916666666666667 2.8333333333333335 1.1666666666666667
2008-06-15 12:00:00 10.25 10.240362222222222 6.916666666666667 2.25 0.5833333333333334
2008-06-16 12:00:00 10.25 10.236109166666667 6.916666666666667 1.5 0.0
2008-06-17 12:00:00 10.25 10.2324475 6.916666666666667 0.75 0.0
2008-06-18 12:00:00 10.25 10.229379722222221 6.916666666666667 0.3333333333333333 0.0
2008-06-19 12:00:00 10.25 10.226908055555555 7.0 1.1666666666666667 0.0
2008-06-20 12:00:00 10.25 10.225034166666667 7.0 1.8333333333333333 0.16666666666666666
2008-06-21 12:00:00 10.25 10.223759166666667 7.0 2.5 0.8333333333333334
2008-06-22 12:00:00 10.25 10.223083888888889 7.0 3.0833333333333335 1.4166666666666667
2008-06-23 12:00:00 10.166666666666666 10.22300888888889 7.0 3.5 1.9166666666666667
2008-06-24 12:00:00 10.166666666666666 10.22353388888889 7.0 4.0 2.4166666666666665
2008-06-25 12:00:00 10.166666666666666 10.224659166666667 7.0 4.5 2.9166666666666665
2008-06-26 12:00:00 10.166666666666666 10.22638361111111 7.0 5.083333333333333 3.5
2008-06-27 12:00:00 10.166666666666666 10.228705833333333 7.0 5.666666666666667 4.083333333333333
2008-06-28 12:00:00 10.25 10.231624722222222 7.0 6.333333333333333 4.75
2008-06-29 12:00:00 10.25 10.235138055555556 7.0 7.166666666666667 5.583333333333333
2008-06-30 12:00:00 10.25 10.23924361111111 7.0 8.083333333333334 6.5
2008-07-01 12:00:00 10.25 10.24393888888889 7.0 9.166666666666666 7.0
2008-07-02 12:00:00 10.25 10.249220277777777 7.0 10.25 7.0
2008-07-03 12:00:00 10.25 10.255085 7.083333333333333 9.583333333333334 7.083333333333333
