2007-11-05 T 14:18:10.148 UTCRSS 4  [1] [SDAT] RSS : .simCompleted()():: Run: 0 tdstat= 1 4.763246207278707 4.763246207278707 4.763246207278707 NaN
2007-11-05 T 14:18:51.082 UTCRSS 12  [1] [SDAT] RSS : .simCompleted()():: Run: 1 tdstat= 2 3.8153035439768654 2.8673608806750246 4.763246207278707 1.3405933707935371
2007-11-05 T 14:19:19.114 UTCRSS 20  [1] [SDAT] RSS : .simCompleted()():: Run: 2 tdstat= 3 3.887140154695739 2.8673608806750246 4.763246207278707 0.9560736314879292
2007-11-05 T 14:20:07.420 UTCRSS 28  [1] [SDAT] RSS : .simCompleted()():: Run: 3 tdstat= 4 3.8096025503200197 2.8673608806750246 4.763246207278707 0.7958849453618579
2007-11-05 T 14:20:37.849 UTCRSS 36  [1] [SDAT] RSS : .simCompleted()():: Run: 4 tdstat= 5 3.6479845896095497 2.8673608806750246 4.763246207278707 0.7782521833000484
2007-11-05 T 14:21:36.459 UTCRSS 44  [1] [SDAT] RSS : .simCompleted()():: Run: 5 tdstat= 6 3.7911583533736373 2.8673608806750246 4.763246207278707 0.7794443716079303
2007-11-05 T 14:22:19.806 UTCRSS 52  [1] [SDAT] RSS : .simCompleted()():: Run: 6 tdstat= 7 3.724983596581286 2.8673608806750246 4.763246207278707 0.7327561868828463
2007-11-05 T 14:23:14.728 UTCRSS 60  [1] [SDAT] RSS : .simCompleted()():: Run: 7 tdstat= 8 3.531752641842382 2.179135958670051 4.763246207278707 0.8711674499668156
2007-11-05 T 14:24:08.869 UTCRSS 68  [1] [SDAT] RSS : .simCompleted()():: Run: 8 tdstat= 9 3.601508909363255 2.179135958670051 4.763246207278707 0.841343905232851
2007-11-05 T 14:25:05.946 UTCRSS 76  [1] [SDAT] RSS : .simCompleted()():: Run: 9 tdstat= 10 3.6427129356952554 2.179135958670051 4.763246207278707 0.8038570903750966
2007-11-05 T 14:26:10.793 UTCRSS 84  [1] [SDAT] RSS : .simCompleted()():: Run: 10 tdstat= 11 3.574356072474063 2.179135958670051 4.763246207278707 0.7955921491666013
2007-11-05 T 14:26:56.585 UTCRSS 92  [1] [SDAT] RSS : .simCompleted()():: Run: 11 tdstat= 12 3.569611523806501 2.179135958670051 4.763246207278707 0.7587453816607728
2007-11-05 T 14:27:39.011 UTCRSS 100  [1] [SDAT] RSS : .simCompleted()():: Run: 12 tdstat= 13 3.4933569354107896 2.179135958670051 4.763246207278707 0.7767315606289718
2007-11-05 T 14:28:37.385 UTCRSS 108  [1] [SDAT] RSS : .simCompleted()():: Run: 13 tdstat= 14 3.4289602002382504 2.179135958670051 4.763246207278707 0.7841941476880255
2007-11-05 T 14:29:30.032 UTCRSS 116  [1] [SDAT] RSS : .simCompleted()():: Run: 14 tdstat= 15 3.385720010284721 2.179135958670051 4.763246207278707 0.774002858162016
