2007-11-05 T 20:50:08.437 UTCRSS 5  [1] [SDAT] RSS : .simCompleted()():: Run: 0 pstat=  1 1.0646 1.0646 1.0646 NaN
2007-11-05 T 22:55:04.378 UTCRSS 1141  [1] [SDAT] RSS : .simCompleted()():: Run: 142 pstat=  143 1.18441167055167 0.91756 1.4753888888888889 0.1161592837438957
2007-11-05 T 22:57:24.432 UTCRSS 1149  [1] [SDAT] RSS : .simCompleted()():: Run: 143 pstat=  144 1.1846874382716046 0.91756 1.4753888888888889 0.11579971325648851
2007-11-05 T 22:59:19.955 UTCRSS 1157  [1] [SDAT] RSS : .simCompleted()():: Run: 144 pstat=  145 1.1853653793103445 0.91756 1.4753888888888889 0.1156853237839813
2007-11-05 T 23:00:57.405 UTCRSS 1165  [1] [SDAT] RSS : .simCompleted()():: Run: 145 pstat=  146 1.185900426179604 0.91756 1.4753888888888889 0.11546684853360448
2007-11-05 T 23:02:23.254 UTCRSS 1173  [1] [SDAT] RSS : .simCompleted()():: Run: 146 pstat=  147 1.1869399848828417 0.91756 1.4753888888888889 0.11575894901526693
2007-11-05 T 23:04:01.984 UTCRSS 1181  [1] [SDAT] RSS : .simCompleted()():: Run: 147 pstat=  148 1.185924249249249 0.91756 1.4753888888888889 0.11602444266158819
2007-11-05 T 23:05:34.775 UTCRSS 1189  [1] [SDAT] RSS : .simCompleted()():: Run: 148 pstat=  149 1.1861183743475017 0.91756 1.4753888888888889 0.11565608092514953
2007-11-05 T 23:07:28.484 UTCRSS 1197  [1] [SDAT] RSS : .simCompleted()():: Run: 149 pstat=  150 1.1864374370370367 0.91756 1.4753888888888889 0.11533353885336212
2007-11-05 T 23:08:51.190 UTCRSS 1205  [1] [SDAT] RSS : .simCompleted()():: Run: 150 pstat=  151 1.1869941427520232 0.91756 1.4753888888888889 0.1151518322003383
2007-11-05 T 23:10:36.174 UTCRSS 1213  [1] [SDAT] RSS : .simCompleted()():: Run: 151 pstat=  152 1.1863385526315786 0.91756 1.4753888888888889 0.11505415948628135
2007-11-05 T 23:12:19.584 UTCRSS 1221  [1] [SDAT] RSS : .simCompleted()():: Run: 152 pstat=  153 1.1846706172839503 0.91756 1.4753888888888889 0.1165161720043495
2007-11-05 T 23:14:12.543 UTCRSS 1229  [1] [SDAT] RSS : .simCompleted()():: Run: 153 pstat=  154 1.1843478210678209 0.91756 1.4753888888888889 0.11620384069257067
2007-11-05 T 23:15:50.838 UTCRSS 1237  [1] [SDAT] RSS : .simCompleted()():: Run: 154 pstat=  155 1.183932845878136 0.91756 1.4753888888888889 0.1159411070202644
2007-11-05 T 23:17:35.470 UTCRSS 1245  [1] [SDAT] RSS : .simCompleted()():: Run: 155 pstat=  156 1.1844249002849 0.91756 1.4753888888888889 0.11572979675559801
2007-11-05 T 23:19:34.298 UTCRSS 1253  [1] [SDAT] RSS : .simCompleted()():: Run: 156 pstat=  157 1.184387586694975 0.91756 1.4753888888888889 0.11535921901293202
2007-11-05 T 23:21:24.576 UTCRSS 1261  [1] [SDAT] RSS : .simCompleted()():: Run: 157 pstat=  158 1.185378874824191 0.91756 1.4753888888888889 0.11566436666787128
2007-11-05 T 23:23:00.607 UTCRSS 1269  [1] [SDAT] RSS : .simCompleted()():: Run: 158 pstat=  159 1.1854748846960164 0.91756 1.4753888888888889 0.11530411493445332
2007-11-05 T 23:24:25.825 UTCRSS 1277  [1] [SDAT] RSS : .simCompleted()():: Run: 159 pstat=  160 1.186472194444444 0.91756 1.4753888888888889 0.11563114892329322
2007-11-05 T 23:26:02.811 UTCRSS 1285  [1] [SDAT] RSS : .simCompleted()():: Run: 160 pstat=  161 1.1862773636991024 0.91756 1.4753888888888889 0.11529574140953516
2007-11-05 T 23:27:20.227 UTCRSS 1293  [1] [SDAT] RSS : .simCompleted()():: Run: 161 pstat=  162 1.1878104252400543 0.91756 1.4753888888888889 0.11658167559512723
2007-11-05 T 23:29:11.429 UTCRSS 1301  [1] [SDAT] RSS : .simCompleted()():: Run: 162 pstat=  163 1.1874952556237215 0.91756 1.4753888888888889 0.11629093407614684
2007-11-05 T 23:30:28.630 UTCRSS 1309  [1] [SDAT] RSS : .simCompleted()():: Run: 163 pstat=  164 1.1883473170731704 0.91756 1.4753888888888889 0.11644603909365618
2007-11-05 T 23:31:42.144 UTCRSS 1317  [1] [SDAT] RSS : .simCompleted()():: Run: 164 pstat=  165 1.1889805656565653 0.91756 1.4753888888888889 0.11637510329382002
2007-11-05 T 23:33:22.287 UTCRSS 1325  [1] [SDAT] RSS : .simCompleted()():: Run: 165 pstat=  166 1.1887692369477907 0.91756 1.4753888888888889 0.11605385995921037
2007-11-05 T 23:34:35.199 UTCRSS 1333  [1] [SDAT] RSS : .simCompleted()():: Run: 166 pstat=  167 1.1885122687957415 0.91756 1.4753888888888889 0.11575141609603805
2007-11-05 T 23:36:13.378 UTCRSS 1341  [1] [SDAT] RSS : .simCompleted()():: Run: 167 pstat=  168 1.188396653439153 0.91756 1.4753888888888889 0.11541406364489105
2007-11-05 T 23:37:52.162 UTCRSS 1349  [1] [SDAT] RSS : .simCompleted()():: Run: 168 pstat=  169 1.188429940828402 0.91756 1.4753888888888889 0.1150708704062608
2007-11-05 T 23:39:14.280 UTCRSS 1357  [1] [SDAT] RSS : .simCompleted()():: Run: 169 pstat=  170 1.1878116601307187 0.91756 1.4753888888888889 0.11501278351212925
2007-11-05 T 23:41:14.848 UTCRSS 1365  [1] [SDAT] RSS : .simCompleted()():: Run: 170 pstat=  171 1.1872918388564 0.91756 1.4753888888888889 0.1148753044746638
2007-11-05 T 23:43:09.427 UTCRSS 1373  [1] [SDAT] RSS : .simCompleted()():: Run: 171 pstat=  172 1.1873752842377259 0.91756 1.4753888888888889 0.11454414731318532
2007-11-05 T 23:44:42.339 UTCRSS 1381  [1] [SDAT] RSS : .simCompleted()():: Run: 172 pstat=  173 1.1869282851637761 0.91756 1.4753888888888889 0.11436191378645405
2007-11-05 T 23:45:55.097 UTCRSS 1389  [1] [SDAT] RSS : .simCompleted()():: Run: 173 pstat=  174 1.1862613282247763 0.91756 1.4753888888888889 0.11436979014840903
2007-11-05 T 23:47:14.674 UTCRSS 1397  [1] [SDAT] RSS : .simCompleted()():: Run: 174 pstat=  175 1.187109257142857 0.91756 1.4753888888888889 0.11459099444847878
2007-11-05 T 23:49:11.997 UTCRSS 1405  [1] [SDAT] RSS : .simCompleted()():: Run: 175 pstat=  176 1.188018232323232 0.91756 1.4753888888888889 0.11489768791833309
2007-11-05 T 23:50:23.043 UTCRSS 1413  [1] [SDAT] RSS : .simCompleted()():: Run: 176 pstat=  177 1.1895000125549275 0.91756 1.4753888888888889 0.11625448097720659
2007-11-05 T 23:52:15.972 UTCRSS 1421  [1] [SDAT] RSS : .simCompleted()():: Run: 177 pstat=  178 1.1895854057428212 0.91756 1.4753888888888889 0.11593121150461409
2007-11-05 T 23:54:02.442 UTCRSS 1429  [1] [SDAT] RSS : .simCompleted()():: Run: 178 pstat=  179 1.1893363873370573 0.91756 1.4753888888888889 0.1156531008898103
2007-11-05 T 23:55:55.111 UTCRSS 1437  [1] [SDAT] RSS : .simCompleted()():: Run: 179 pstat=  180 1.1897839012345675 0.91756 1.4753888888888889 0.11548577343103496
2007-11-05 T 23:57:09.407 UTCRSS 1445  [1] [SDAT] RSS : .simCompleted()():: Run: 180 pstat=  181 1.190095960712093 0.91756 1.4753888888888889 0.11524103263829334
2007-11-05 T 23:58:37.214 UTCRSS 1453  [1] [SDAT] RSS : .simCompleted()():: Run: 181 pstat=  182 1.1902277899877896 0.91756 1.4753888888888889 0.11493600684727423
2007-11-06 T 00:00:08.650 UTCRSS 1461  [1] [SDAT] RSS : .simCompleted()():: Run: 182 pstat=  183 1.1906672495446262 0.91756 1.4753888888888889 0.11477387988249917
2007-11-06 T 00:01:31.531 UTCRSS 1469  [1] [SDAT] RSS : .simCompleted()():: Run: 183 pstat=  184 1.1912019685990334 0.91756 1.4753888888888889 0.11468944921376555
2007-11-06 T 00:02:47.094 UTCRSS 1477  [1] [SDAT] RSS : .simCompleted()():: Run: 184 pstat=  185 1.191858438438438 0.91756 1.4753888888888889 0.11472536191077398
2007-11-06 T 00:04:31.620 UTCRSS 1485  [1] [SDAT] RSS : .simCompleted()():: Run: 185 pstat=  186 1.1927245519713259 0.91756 1.4753888888888889 0.11502300468408971
2007-11-06 T 00:05:36.380 UTCRSS 1493  [1] [SDAT] RSS : .simCompleted()():: Run: 186 pstat=  187 1.1928498514557335 0.91756 1.4753888888888889 0.11472618227409627
2007-11-06 T 00:07:18.735 UTCRSS 1501  [1] [SDAT] RSS : .simCompleted()():: Run: 187 pstat=  188 1.192498427895981 0.91756 1.4753888888888889 0.11452043082229141
2007-11-06 T 00:08:44.670 UTCRSS 1509  [1] [SDAT] RSS : .simCompleted()():: Run: 188 pstat=  189 1.1925857613168722 0.91756 1.4753888888888889 0.11422175949254411
2007-11-06 T 00:10:37.662 UTCRSS 1517  [1] [SDAT] RSS : .simCompleted()():: Run: 189 pstat=  190 1.1921613918128653 0.91756 1.4753888888888889 0.11406926692870532
2007-11-06 T 00:12:16.213 UTCRSS 1525  [1] [SDAT] RSS : .simCompleted()():: Run: 190 pstat=  191 1.1930557766143104 0.91756 1.4753888888888889 0.11443819305258005
2007-11-06 T 00:14:01.519 UTCRSS 1533  [1] [SDAT] RSS : .simCompleted()():: Run: 191 pstat=  192 1.1937585763888887 0.91756 1.4753888888888889 0.11455290544043345
2007-11-06 T 00:15:54.796 UTCRSS 1541  [1] [SDAT] RSS : .simCompleted()():: Run: 192 pstat=  193 1.1934086470926883 0.91756 1.4753888888888889 0.11435757703932536
2007-11-06 T 00:17:41.803 UTCRSS 1549  [1] [SDAT] RSS : .simCompleted()():: Run: 193 pstat=  194 1.1943573081328749 0.91756 1.4753888888888889 0.11482372298810183
2007-11-06 T 00:19:40.959 UTCRSS 1557  [1] [SDAT] RSS : .simCompleted()():: Run: 194 pstat=  195 1.194470541310541 0.91756 1.4753888888888889 0.11453831816267872
2007-11-06 T 00:21:17.153 UTCRSS 1565  [1] [SDAT] RSS : .simCompleted()():: Run: 195 pstat=  196 1.1950767006802718 0.91756 1.4753888888888889 0.11455900396311708
2007-11-06 T 00:23:22.054 UTCRSS 1573  [1] [SDAT] RSS : .simCompleted()():: Run: 196 pstat=  197 1.1941795826283133 0.91756 1.4753888888888889 0.11495806670162438
2007-11-06 T 00:25:01.398 UTCRSS 1581  [1] [SDAT] RSS : .simCompleted()():: Run: 197 pstat=  198 1.1938044893378226 0.91756 1.4753888888888889 0.1147873323767604
2007-11-06 T 00:26:29.385 UTCRSS 1589  [1] [SDAT] RSS : .simCompleted()():: Run: 198 pstat=  199 1.1932365940815186 0.91756 1.4753888888888889 0.11477701884092727
2007-11-06 T 00:27:58.502 UTCRSS 1597  [1] [SDAT] RSS : .simCompleted()():: Run: 199 pstat=  200 1.193643133333333 0.91756 1.4753888888888889 0.1146325393040592
2007-11-06 T 00:30:04.625 UTCRSS 1605  [1] [SDAT] RSS : .simCompleted()():: Run: 200 pstat=  201 1.1939948479823104 0.91756 1.4753888888888889 0.11445427171589466
2007-11-06 T 00:31:41.469 UTCRSS 1613  [1] [SDAT] RSS : .simCompleted()():: Run: 201 pstat=  202 1.1938807590759073 0.91756 1.4753888888888889 0.11418071888851278
2007-11-06 T 00:33:27.661 UTCRSS 1621  [1] [SDAT] RSS : .simCompleted()():: Run: 202 pstat=  203 1.1939555883962778 0.91756 1.4753888888888889 0.11390273251567758
2007-11-06 T 00:35:12.157 UTCRSS 1629  [1] [SDAT] RSS : .simCompleted()():: Run: 203 pstat=  204 1.1929579847494551 0.91756 1.4753888888888889 0.11451176982787747
2007-11-06 T 00:37:06.960 UTCRSS 1637  [1] [SDAT] RSS : .simCompleted()():: Run: 204 pstat=  205 1.1922669159891597 0.91756 1.4753888888888889 0.11465849018411632
2007-11-06 T 00:38:44.778 UTCRSS 1645  [1] [SDAT] RSS : .simCompleted()():: Run: 205 pstat=  206 1.192939190938511 0.91756 1.4753888888888889 0.11478476470229843
2007-11-06 T 00:40:53.800 UTCRSS 1653  [1] [SDAT] RSS : .simCompleted()():: Run: 206 pstat=  207 1.1921611701556627 0.91756 1.4753888888888889 0.11505165686370782
2007-11-06 T 00:42:21.002 UTCRSS 1661  [1] [SDAT] RSS : .simCompleted()():: Run: 207 pstat=  208 1.192620224358974 0.91756 1.4753888888888889 0.1149642094183989
2007-11-06 T 00:43:40.371 UTCRSS 1669  [1] [SDAT] RSS : .simCompleted()():: Run: 208 pstat=  209 1.1927847740563529 0.91756 1.4753888888888889 0.11471218896177034
2007-11-06 T 00:45:19.685 UTCRSS 1677  [1] [SDAT] RSS : .simCompleted()():: Run: 209 pstat=  210 1.1935279365079363 0.91756 1.4753888888888889 0.11494305593698434
2007-11-06 T 00:47:07.299 UTCRSS 1685  [1] [SDAT] RSS : .simCompleted()():: Run: 210 pstat=  211 1.192496577145866 0.91756 1.4753888888888889 0.11564356194678299
2007-11-06 T 00:48:52.606 UTCRSS 1693  [1] [SDAT] RSS : .simCompleted()():: Run: 211 pstat=  212 1.1919497379454926 0.91756 1.4753888888888889 0.11564362169287039
2007-11-06 T 00:50:38.756 UTCRSS 1701  [1] [SDAT] RSS : .simCompleted()():: Run: 212 pstat=  213 1.1930308502869065 0.91756 1.4753888888888889 0.11644449394253689
2007-11-06 T 00:51:56.347 UTCRSS 1709  [1] [SDAT] RSS : .simCompleted()():: Run: 213 pstat=  214 1.1921216718587746 0.91756 1.4753888888888889 0.11692970088061226
2007-11-06 T 00:53:11.531 UTCRSS 1717  [1] [SDAT] RSS : .simCompleted()():: Run: 214 pstat=  215 1.1920110801033592 0.91756 1.4753888888888889 0.1166674507721223
2007-11-06 T 00:54:55.774 UTCRSS 1725  [1] [SDAT] RSS : .simCompleted()():: Run: 215 pstat=  216 1.19299091563786 0.91756 1.4753888888888889 0.11728325755573286
2007-11-06 T 00:56:58.146 UTCRSS 1733  [1] [SDAT] RSS : .simCompleted()():: Run: 216 pstat=  217 1.1921739580133126 0.91756 1.4753888888888889 0.11762869699635946
2007-11-06 T 00:58:46.244 UTCRSS 1741  [1] [SDAT] RSS : .simCompleted()():: Run: 217 pstat=  218 1.1919265239551478 0.91756 1.4753888888888889 0.11741420009601178
2007-11-06 T 01:00:18.708 UTCRSS 1749  [1] [SDAT] RSS : .simCompleted()():: Run: 218 pstat=  219 1.1928871334348048 0.91756 1.4753888888888889 0.11800399219720485
2007-11-06 T 01:01:56.649 UTCRSS 1757  [1] [SDAT] RSS : .simCompleted()():: Run: 219 pstat=  220 1.192656505050505 0.91756 1.4753888888888889 0.11778395324915003
2007-11-06 T 01:03:46.876 UTCRSS 1765  [1] [SDAT] RSS : .simCompleted()():: Run: 220 pstat=  221 1.1927574761186523 0.91756 1.4753888888888889 0.11752554365155622
2007-11-06 T 01:05:11.583 UTCRSS 1773  [1] [SDAT] RSS : .simCompleted()():: Run: 221 pstat=  222 1.1933006306306306 0.91756 1.4753888888888889 0.11753828423660434
2007-11-06 T 01:07:11.186 UTCRSS 1781  [1] [SDAT] RSS : .simCompleted()():: Run: 222 pstat=  223 1.1928518485301445 0.91756 1.4753888888888889 0.11746459386385258
2007-11-06 T 01:08:35.897 UTCRSS 1789  [1] [SDAT] RSS : .simCompleted()():: Run: 223 pstat=  224 1.1929565773809523 0.91756 1.4753888888888889 0.117211405349526
2007-11-06 T 01:09:49.957 UTCRSS 1797  [1] [SDAT] RSS : .simCompleted()():: Run: 224 pstat=  225 1.1926140543209875 0.91756 1.4753888888888889 0.11706228408307923
2007-11-06 T 01:11:29.978 UTCRSS 1805  [1] [SDAT] RSS : .simCompleted()():: Run: 225 pstat=  226 1.1922463421828906 0.91756 1.4753888888888889 0.11693259392910829
2007-11-06 T 01:13:00.861 UTCRSS 1813  [1] [SDAT] RSS : .simCompleted()():: Run: 226 pstat=  227 1.1930725208027408 0.91756 1.4753888888888889 0.11733573258369641
2007-11-06 T 01:14:59.476 UTCRSS 1821  [1] [SDAT] RSS : .simCompleted()():: Run: 227 pstat=  228 1.1933257115009746 0.91756 1.4753888888888889 0.117139402657011
2007-11-06 T 01:16:41.421 UTCRSS 1829  [1] [SDAT] RSS : .simCompleted()():: Run: 228 pstat=  229 1.1938886754002909 0.91756 1.4753888888888889 0.11719229333607718
2007-11-06 T 01:18:07.105 UTCRSS 1837  [1] [SDAT] RSS : .simCompleted()():: Run: 229 pstat=  230 1.1944167149758451 0.91756 1.4753888888888889 0.1172100234788515
2007-11-06 T 01:19:51.272 UTCRSS 1845  [1] [SDAT] RSS : .simCompleted()():: Run: 230 pstat=  231 1.1945016546416543 0.91756 1.4753888888888889 0.11696206629194955
2007-11-06 T 01:21:22.892 UTCRSS 1853  [1] [SDAT] RSS : .simCompleted()():: Run: 231 pstat=  232 1.1949192911877393 0.91756 1.4753888888888889 0.11688185974384582
2007-11-06 T 01:23:04.025 UTCRSS 1861  [1] [SDAT] RSS : .simCompleted()():: Run: 232 pstat=  233 1.1950793896041962 0.91756 1.4753888888888889 0.11665528734510779
2007-11-06 T 01:25:05.815 UTCRSS 1869  [1] [SDAT] RSS : .simCompleted()():: Run: 233 pstat=  234 1.1948755840455838 0.91756 1.4753888888888889 0.11644642658265329
2007-11-06 T 01:27:17.269 UTCRSS 1877  [1] [SDAT] RSS : .simCompleted()():: Run: 234 pstat=  235 1.1938372009456262 0.91756 1.4753888888888889 0.11728260229605207
2007-11-06 T 01:29:09.468 UTCRSS 1885  [1] [SDAT] RSS : .simCompleted()():: Run: 235 pstat=  236 1.1932779566854987 0.91756 1.4753888888888889 0.11734771397667182
2007-11-06 T 01:30:37.862 UTCRSS 1893  [1] [SDAT] RSS : .simCompleted()():: Run: 236 pstat=  237 1.193193989685888 0.91756 1.4753888888888889 0.11710596661579543
2007-11-06 T 01:32:23.571 UTCRSS 1901  [1] [SDAT] RSS : .simCompleted()():: Run: 237 pstat=  238 1.1927871521942108 0.91756 1.4753888888888889 0.1170270747986396
2007-11-06 T 01:33:49.349 UTCRSS 1909  [1] [SDAT] RSS : .simCompleted()():: Run: 238 pstat=  239 1.1932289074848903 0.91756 1.4753888888888889 0.11698048177140156
2007-11-06 T 01:35:42.645 UTCRSS 1917  [1] [SDAT] RSS : .simCompleted()():: Run: 239 pstat=  240 1.192832583333333 0.91756 1.4753888888888889 0.11689685005632547
2007-11-06 T 01:37:12.937 UTCRSS 1925  [1] [SDAT] RSS : .simCompleted()():: Run: 240 pstat=  241 1.193407385892116 0.91756 1.4753888888888889 0.11699385664860606
2007-11-06 T 01:38:17.911 UTCRSS 1933  [1] [SDAT] RSS : .simCompleted()():: Run: 241 pstat=  242 1.1926756473829199 0.91756 1.4753888888888889 0.11730449441470596
2007-11-06 T 01:39:50.631 UTCRSS 1941  [1] [SDAT] RSS : .simCompleted()():: Run: 242 pstat=  243 1.1927035939643345 0.91756 1.4753888888888889 0.11706268948024917
2007-11-06 T 01:41:17.533 UTCRSS 1949  [1] [SDAT] RSS : .simCompleted()():: Run: 243 pstat=  244 1.193646111111111 0.91756 1.4753888888888889 0.11774563330652846
2007-11-06 T 01:43:08.418 UTCRSS 1957  [1] [SDAT] RSS : .simCompleted()():: Run: 244 pstat=  245 1.192991909297052 0.91756 1.4753888888888889 0.11794943600511554
2007-11-06 T 01:44:40.225 UTCRSS 1965  [1] [SDAT] RSS : .simCompleted()():: Run: 245 pstat=  246 1.1925842366757 0.91756 1.4753888888888889 0.11788201707917566
2007-11-06 T 01:46:07.331 UTCRSS 1973  [1] [SDAT] RSS : .simCompleted()():: Run: 246 pstat=  247 1.1936460188933873 0.91756 1.4753888888888889 0.11881979919161781
2007-11-06 T 01:47:36.751 UTCRSS 1981  [1] [SDAT] RSS : .simCompleted()():: Run: 247 pstat=  248 1.1944588261648745 0.91756 1.4753888888888889 0.11926788672260143
2007-11-06 T 01:49:24.467 UTCRSS 1989  [1] [SDAT] RSS : .simCompleted()():: Run: 248 pstat=  249 1.194369165551093 0.91756 1.4753888888888889 0.11903559274438542
2007-11-06 T 01:51:03.039 UTCRSS 1997  [1] [SDAT] RSS : .simCompleted()():: Run: 249 pstat=  250 1.1951214399999999 0.91756 1.4753888888888889 0.11939030965794967
2007-11-06 T 01:52:37.079 UTCRSS 2005  [1] [SDAT] RSS : .simCompleted()():: Run: 250 pstat=  251 1.1948891279327134 0.91756 1.4753888888888889 0.11920812073473996
2007-11-06 T 01:54:03.739 UTCRSS 2013  [1] [SDAT] RSS : .simCompleted()():: Run: 251 pstat=  252 1.1954828659611991 0.91756 1.4753888888888889 0.11934318778039164
2007-11-06 T 01:55:41.809 UTCRSS 2021  [1] [SDAT] RSS : .simCompleted()():: Run: 252 pstat=  253 1.194861431708388 0.91756 1.4753888888888889 0.11951561032020137
2007-11-06 T 01:57:16.788 UTCRSS 2029  [1] [SDAT] RSS : .simCompleted()():: Run: 253 pstat=  254 1.1952702449693786 0.91756 1.4753888888888889 0.1194569933933102
2007-11-06 T 01:59:11.803 UTCRSS 2037  [1] [SDAT] RSS : .simCompleted()():: Run: 254 pstat=  255 1.1949045838779955 0.91756 1.4753888888888889 0.11936451659537488
2007-11-06 T 02:00:47.598 UTCRSS 2045  [1] [SDAT] RSS : .simCompleted()():: Run: 255 pstat=  256 1.1945341406249999 0.91756 1.4753888888888889 0.1192775929179578
2007-11-06 T 02:03:06.905 UTCRSS 2053  [1] [SDAT] RSS : .simCompleted()():: Run: 256 pstat=  257 1.1948533765672287 0.91756 1.4753888888888889 0.11915435648010994
2007-11-06 T 02:04:31.315 UTCRSS 2061  [1] [SDAT] RSS : .simCompleted()():: Run: 257 pstat=  258 1.195040163652024 0.91756 1.4753888888888889 0.11896015270810936
2007-11-06 T 02:06:29.808 UTCRSS 2069  [1] [SDAT] RSS : .simCompleted()():: Run: 258 pstat=  259 1.1947196739596737 0.91756 1.4753888888888889 0.11884136452073149
2007-11-06 T 02:08:00.142 UTCRSS 2077  [1] [SDAT] RSS : .simCompleted()():: Run: 259 pstat=  260 1.194701692307692 0.91756 1.4753888888888889 0.11861207354145818
2007-11-06 T 02:09:35.576 UTCRSS 2085  [1] [SDAT] RSS : .simCompleted()():: Run: 260 pstat=  261 1.193925610898254 0.91756 1.4753888888888889 0.119045848490062
2007-11-06 T 02:11:13.939 UTCRSS 2093  [1] [SDAT] RSS : .simCompleted()():: Run: 261 pstat=  262 1.19308395250212 0.91756 1.4753888888888889 0.11959604258376515
2007-11-06 T 02:12:33.712 UTCRSS 2101  [1] [SDAT] RSS : .simCompleted()():: Run: 262 pstat=  263 1.1926049683143214 0.91756 1.4753888888888889 0.11962006513646638
2007-11-06 T 02:14:23.150 UTCRSS 2109  [1] [SDAT] RSS : .simCompleted()():: Run: 263 pstat=  264 1.1923394612794609 0.91756 1.4753888888888889 0.11947034654460784
2007-11-06 T 02:15:43.150 UTCRSS 2117  [1] [SDAT] RSS : .simCompleted()():: Run: 264 pstat=  265 1.1929602935010477 0.91756 1.4753888888888889 0.11967137644821746
2007-11-06 T 02:17:33.144 UTCRSS 2125  [1] [SDAT] RSS : .simCompleted()():: Run: 265 pstat=  266 1.1937566416040095 0.91756 1.4753888888888889 0.12014942876379829
2007-11-06 T 02:18:58.850 UTCRSS 2133  [1] [SDAT] RSS : .simCompleted()():: Run: 266 pstat=  267 1.1939666666666664 0.91756 1.4753888888888889 0.11997246558159344
2007-11-06 T 02:21:17.654 UTCRSS 2141  [1] [SDAT] RSS : .simCompleted()():: Run: 267 pstat=  268 1.19396355721393 0.91756 1.4753888888888889 0.11974759810479349
2007-11-06 T 02:22:45.907 UTCRSS 2149  [1] [SDAT] RSS : .simCompleted()():: Run: 268 pstat=  269 1.1941973151590248 0.91756 1.4753888888888889 0.11958545316803712
2007-11-06 T 02:24:23.419 UTCRSS 2157  [1] [SDAT] RSS : .simCompleted()():: Run: 269 pstat=  270 1.1941722222222217 0.91756 1.4753888888888889 0.11936368055206868
2007-11-06 T 02:25:59.158 UTCRSS 2165  [1] [SDAT] RSS : .simCompleted()():: Run: 270 pstat=  271 1.1949069290692902 0.91756 1.4753888888888889 0.1197547628873588
2007-11-06 T 02:27:59.496 UTCRSS 2173  [1] [SDAT] RSS : .simCompleted()():: Run: 271 pstat=  272 1.1950296568627445 0.91756 1.4753888888888889 0.11955074470427797
2007-11-06 T 02:29:39.273 UTCRSS 2181  [1] [SDAT] RSS : .simCompleted()():: Run: 272 pstat=  273 1.1950502645502639 0.91756 1.4753888888888889 0.11933126572423276
2007-11-06 T 02:30:53.979 UTCRSS 2189  [1] [SDAT] RSS : .simCompleted()():: Run: 273 pstat=  274 1.1950293187347927 0.91756 1.4753888888888889 0.11911301439388484
2007-11-06 T 02:32:50.248 UTCRSS 2197  [1] [SDAT] RSS : .simCompleted()():: Run: 274 pstat=  275 1.194458949494949 0.91756 1.4753888888888889 0.11927108953149006
2007-11-06 T 02:34:37.463 UTCRSS 2205  [1] [SDAT] RSS : .simCompleted()():: Run: 275 pstat=  276 1.1947118357487918 0.91756 1.4753888888888889 0.11912814097395232
2007-11-06 T 02:36:04.060 UTCRSS 2213  [1] [SDAT] RSS : .simCompleted()():: Run: 276 pstat=  277 1.1950860970718007 0.91756 1.4753888888888889 0.11907516642450895
2007-11-06 T 02:37:53.968 UTCRSS 2221  [1] [SDAT] RSS : .simCompleted()():: Run: 277 pstat=  278 1.1951421822541963 0.91756 1.4753888888888889 0.11886371344432675
2007-11-06 T 02:39:11.451 UTCRSS 2229  [1] [SDAT] RSS : .simCompleted()():: Run: 278 pstat=  279 1.1958430266825963 0.91756 1.4753888888888889 0.11922583682950909
2007-11-06 T 02:40:54.295 UTCRSS 2237  [1] [SDAT] RSS : .simCompleted()():: Run: 279 pstat=  280 1.1951958650793646 0.91756 1.4753888888888889 0.11950364070834184
2007-11-06 T 02:42:08.728 UTCRSS 2245  [1] [SDAT] RSS : .simCompleted()():: Run: 280 pstat=  281 1.1954236140767096 0.91756 1.4753888888888889 0.11935112693756676
2007-11-06 T 02:43:23.927 UTCRSS 2253  [1] [SDAT] RSS : .simCompleted()():: Run: 281 pstat=  282 1.1950740583136321 0.91756 1.4753888888888889 0.11928309189584595
2007-11-06 T 02:45:06.505 UTCRSS 2261  [1] [SDAT] RSS : .simCompleted()():: Run: 282 pstat=  283 1.1952293129171567 0.91756 1.4753888888888889 0.11910005005948196
2007-11-06 T 02:47:01.811 UTCRSS 2269  [1] [SDAT] RSS : .simCompleted()():: Run: 283 pstat=  284 1.1951019796557114 0.91756 1.4753888888888889 0.11890880365301945
2007-11-06 T 02:48:25.050 UTCRSS 2277  [1] [SDAT] RSS : .simCompleted()():: Run: 284 pstat=  285 1.1950060272904477 0.91756 1.4753888888888889 0.11871032499337673
2007-11-06 T 02:49:58.036 UTCRSS 2285  [1] [SDAT] RSS : .simCompleted()():: Run: 285 pstat=  286 1.195491841491841 0.91756 1.4753888888888889 0.11878634418861282
2007-11-06 T 02:51:28.859 UTCRSS 2293  [1] [SDAT] RSS : .simCompleted()():: Run: 286 pstat=  287 1.19551519163763 0.91756 1.4753888888888889 0.11857915372600332
2007-11-06 T 02:53:26.729 UTCRSS 2301  [1] [SDAT] RSS : .simCompleted()():: Run: 287 pstat=  288 1.194976404320987 0.91756 1.4753888888888889 0.1187250042864599
2007-11-06 T 02:54:48.813 UTCRSS 2309  [1] [SDAT] RSS : .simCompleted()():: Run: 288 pstat=  289 1.1946219684736634 0.91756 1.4753888888888889 0.11867177024569141
2007-11-06 T 02:56:31.239 UTCRSS 2317  [1] [SDAT] RSS : .simCompleted()():: Run: 289 pstat=  290 1.195192544061302 0.91756 1.4753888888888889 0.11886408361094114
