2007-11-05 T 14:18:10.151 UTCRSS 9  [1] [SDAT] RSS : .simCompleted()():: Run: 0 fpstat=  1 0.15346666666666667 0.15346666666666667 0.15346666666666667 NaN
2007-11-05 T 14:40:31.082 UTCRSS 225  [1] [SDAT] RSS : .simCompleted()():: Run: 27 fpstat=  28 0.1548777777777778 0.08826666666666666 0.2137777777777778 0.03214531392183091
2007-11-05 T 14:41:25.384 UTCRSS 233  [1] [SDAT] RSS : .simCompleted()():: Run: 28 fpstat=  29 0.1569793103448276 0.08826666666666666 0.21582222222222222 0.03353347004244613
2007-11-05 T 14:42:09.230 UTCRSS 241  [1] [SDAT] RSS : .simCompleted()():: Run: 29 fpstat=  30 0.15692 0.08826666666666666 0.21582222222222222 0.03295183610615854
2007-11-05 T 14:42:57.820 UTCRSS 249  [1] [SDAT] RSS : .simCompleted()():: Run: 30 fpstat=  31 0.15787813620071683 0.08826666666666666 0.21582222222222222 0.032834252852182874
2007-11-05 T 14:44:14.767 UTCRSS 257  [1] [SDAT] RSS : .simCompleted()():: Run: 31 fpstat=  32 0.15736111111111112 0.08826666666666666 0.21582222222222222 0.03243247140005047
2007-11-05 T 14:45:05.203 UTCRSS 265  [1] [SDAT] RSS : .simCompleted()():: Run: 32 fpstat=  33 0.15792727272727275 0.08826666666666666 0.21582222222222222 0.0320869474985628
2007-11-05 T 14:46:04.423 UTCRSS 273  [1] [SDAT] RSS : .simCompleted()():: Run: 33 fpstat=  34 0.1576653594771242 0.08826666666666666 0.21582222222222222 0.03163392787699757
2007-11-05 T 14:46:52.967 UTCRSS 281  [1] [SDAT] RSS : .simCompleted()():: Run: 34 fpstat=  35 0.1574730158730159 0.08826666666666666 0.21582222222222222 0.031186018398344017
2007-11-05 T 14:47:36.912 UTCRSS 289  [1] [SDAT] RSS : .simCompleted()():: Run: 35 fpstat=  36 0.15729629629629632 0.08826666666666666 0.21582222222222222 0.030755558308101498
2007-11-05 T 14:48:26.941 UTCRSS 297  [1] [SDAT] RSS : .simCompleted()():: Run: 36 fpstat=  37 0.15814894894894896 0.08826666666666666 0.21582222222222222 0.030765709121465604
2007-11-05 T 14:49:05.446 UTCRSS 305  [1] [SDAT] RSS : .simCompleted()():: Run: 37 fpstat=  38 0.15736140350877195 0.08826666666666666 0.21582222222222222 0.03073297339828206
2007-11-05 T 14:49:55.999 UTCRSS 313  [1] [SDAT] RSS : .simCompleted()():: Run: 38 fpstat=  39 0.1578928774928775 0.08826666666666666 0.21582222222222222 0.030506984413939682
2007-11-05 T 14:50:50.320 UTCRSS 321  [1] [SDAT] RSS : .simCompleted()():: Run: 39 fpstat=  40 0.15877666666666668 0.08826666666666666 0.21582222222222222 0.030627698909443047
2007-11-05 T 14:51:32.774 UTCRSS 329  [1] [SDAT] RSS : .simCompleted()():: Run: 40 fpstat=  41 0.1586937669376694 0.08826666666666666 0.21582222222222222 0.030247087610926874
2007-11-05 T 14:52:25.439 UTCRSS 337  [1] [SDAT] RSS : .simCompleted()():: Run: 41 fpstat=  42 0.15926031746031746 0.08826666666666666 0.21582222222222222 0.030100716727395473
2007-11-05 T 14:53:13.461 UTCRSS 345  [1] [SDAT] RSS : .simCompleted()():: Run: 42 fpstat=  43 0.158974677002584 0.08826666666666666 0.21582222222222222 0.029799141661661723
2007-11-05 T 14:54:02.176 UTCRSS 353  [1] [SDAT] RSS : .simCompleted()():: Run: 43 fpstat=  44 0.15875252525252526 0.08826666666666666 0.21582222222222222 0.029487444820306886
2007-11-05 T 14:54:54.204 UTCRSS 361  [1] [SDAT] RSS : .simCompleted()():: Run: 44 fpstat=  45 0.15913975308641976 0.08826666666666666 0.21582222222222222 0.029265942108570295
2007-11-05 T 14:55:48.658 UTCRSS 369  [1] [SDAT] RSS : .simCompleted()():: Run: 45 fpstat=  46 0.16032753623188406 0.08826666666666666 0.21582222222222222 0.03003931194190556
2007-11-05 T 14:56:45.379 UTCRSS 377  [1] [SDAT] RSS : .simCompleted()():: Run: 46 fpstat=  47 0.16102789598108747 0.08826666666666666 0.21582222222222222 0.03009646843219089
2007-11-05 T 14:57:43.145 UTCRSS 385  [1] [SDAT] RSS : .simCompleted()():: Run: 47 fpstat=  48 0.16183425925925926 0.08826666666666666 0.21582222222222222 0.030294154057716724
2007-11-05 T 14:58:35.941 UTCRSS 393  [1] [SDAT] RSS : .simCompleted()():: Run: 48 fpstat=  49 0.16230113378684807 0.08826666666666666 0.21582222222222222 0.030154550141958263
2007-11-05 T 14:59:43.439 UTCRSS 401  [1] [SDAT] RSS : .simCompleted()():: Run: 49 fpstat=  50 0.16363644444444447 0.08826666666666666 0.22906666666666667 0.031303235334444554
2007-11-05 T 15:01:20.030 UTCRSS 409  [1] [SDAT] RSS : .simCompleted()():: Run: 50 fpstat=  51 0.16487668845315906 0.08826666666666666 0.22906666666666667 0.03222953857588303
2007-11-05 T 15:02:06.777 UTCRSS 417  [1] [SDAT] RSS : .simCompleted()():: Run: 51 fpstat=  52 0.1639042735042735 0.08826666666666666 0.22906666666666667 0.032673328071105
2007-11-05 T 15:02:59.124 UTCRSS 425  [1] [SDAT] RSS : .simCompleted()():: Run: 52 fpstat=  53 0.1642909853249476 0.08826666666666666 0.22906666666666667 0.03247987945051024
2007-11-05 T 15:03:46.704 UTCRSS 433  [1] [SDAT] RSS : .simCompleted()():: Run: 53 fpstat=  54 0.1644707818930041 0.08826666666666666 0.22906666666666667 0.03219912483067863
2007-11-05 T 15:04:36.895 UTCRSS 441  [1] [SDAT] RSS : .simCompleted()():: Run: 54 fpstat=  55 0.16454060606060605 0.08826666666666666 0.22906666666666667 0.03190379429814144
2007-11-05 T 15:05:34.772 UTCRSS 449  [1] [SDAT] RSS : .simCompleted()():: Run: 55 fpstat=  56 0.16501349206349206 0.08826666666666666 0.22906666666666667 0.03180988014103714
2007-11-05 T 15:06:10.364 UTCRSS 457  [1] [SDAT] RSS : .simCompleted()():: Run: 56 fpstat=  57 0.1643563352826511 0.08826666666666666 0.22906666666666667 0.03191261712326809
2007-11-05 T 15:07:06.319 UTCRSS 465  [1] [SDAT] RSS : .simCompleted()():: Run: 57 fpstat=  58 0.16492796934865903 0.08826666666666666 0.22906666666666667 0.03192961945962378
2007-11-05 T 15:07:55.007 UTCRSS 473  [1] [SDAT] RSS : .simCompleted()():: Run: 58 fpstat=  59 0.1648060263653484 0.08826666666666666 0.22906666666666667 0.0316670228737131
2007-11-05 T 15:08:56.951 UTCRSS 481  [1] [SDAT] RSS : .simCompleted()():: Run: 59 fpstat=  60 0.1658377777777778 0.08826666666666666 0.22906666666666667 0.03239867868315491
2007-11-05 T 15:09:45.312 UTCRSS 489  [1] [SDAT] RSS : .simCompleted()():: Run: 60 fpstat=  61 0.16586520947176686 0.08826666666666666 0.22906666666666667 0.032128269635561625
2007-11-05 T 15:10:25.550 UTCRSS 497  [1] [SDAT] RSS : .simCompleted()():: Run: 61 fpstat=  62 0.16489390681003585 0.08826666666666666 0.22906666666666667 0.03276883528889507
2007-11-05 T 15:11:23.221 UTCRSS 505  [1] [SDAT] RSS : .simCompleted()():: Run: 62 fpstat=  63 0.16577495590828922 0.08826666666666666 0.22906666666666667 0.033247268460561336
2007-11-05 T 15:12:29.208 UTCRSS 513  [1] [SDAT] RSS : .simCompleted()():: Run: 63 fpstat=  64 0.16691944444444443 0.08826666666666666 0.23902222222222222 0.034229603981812726
2007-11-05 T 15:13:18.974 UTCRSS 521  [1] [SDAT] RSS : .simCompleted()():: Run: 64 fpstat=  65 0.16687521367521366 0.08826666666666666 0.23902222222222222 0.03396300449406715
2007-11-05 T 15:14:02.901 UTCRSS 529  [1] [SDAT] RSS : .simCompleted()():: Run: 65 fpstat=  66 0.16666734006734005 0.08826666666666666 0.23902222222222222 0.033743024399806455
2007-11-05 T 15:14:38.544 UTCRSS 537  [1] [SDAT] RSS : .simCompleted()():: Run: 66 fpstat=  67 0.16590248756218903 0.08826666666666666 0.23902222222222222 0.034066629758145534
2007-11-05 T 15:15:24.724 UTCRSS 545  [1] [SDAT] RSS : .simCompleted()():: Run: 67 fpstat=  68 0.16598888888888885 0.08826666666666666 0.23902222222222222 0.033818951404662914
2007-11-05 T 15:16:11.794 UTCRSS 553  [1] [SDAT] RSS : .simCompleted()():: Run: 68 fpstat=  69 0.16596070853462153 0.08826666666666666 0.23902222222222222 0.033570177774349716
2007-11-05 T 15:16:47.316 UTCRSS 561  [1] [SDAT] RSS : .simCompleted()():: Run: 69 fpstat=  70 0.16538984126984121 0.08826666666666666 0.23902222222222222 0.03366654702246801
2007-11-05 T 15:17:27.429 UTCRSS 569  [1] [SDAT] RSS : .simCompleted()():: Run: 70 fpstat=  71 0.1648707355242566 0.08826666666666666 0.23902222222222222 0.033710189335601964
2007-11-05 T 15:18:07.992 UTCRSS 577  [1] [SDAT] RSS : .simCompleted()():: Run: 71 fpstat=  72 0.1646771604938271 0.08826666666666666 0.23902222222222222 0.03351222896402167
2007-11-05 T 15:19:08.367 UTCRSS 585  [1] [SDAT] RSS : .simCompleted()():: Run: 72 fpstat=  73 0.16549893455098927 0.08826666666666666 0.23902222222222222 0.03401130874648622
2007-11-05 T 15:20:02.375 UTCRSS 593  [1] [SDAT] RSS : .simCompleted()():: Run: 73 fpstat=  74 0.1659615615615615 0.08826666666666666 0.23902222222222222 0.03401118533440394
2007-11-05 T 15:20:59.288 UTCRSS 601  [1] [SDAT] RSS : .simCompleted()():: Run: 74 fpstat=  75 0.16632533333333324 0.08826666666666666 0.23902222222222222 0.03392718038341539
2007-11-05 T 15:21:59.586 UTCRSS 609  [1] [SDAT] RSS : .simCompleted()():: Run: 75 fpstat=  76 0.16709298245614027 0.08826666666666666 0.23902222222222222 0.03435828664541661
2007-11-05 T 15:22:52.570 UTCRSS 617  [1] [SDAT] RSS : .simCompleted()():: Run: 76 fpstat=  77 0.1676704184704184 0.08826666666666666 0.23902222222222222 0.03450555556075292
2007-11-05 T 15:23:51.499 UTCRSS 625  [1] [SDAT] RSS : .simCompleted()():: Run: 77 fpstat=  78 0.16831794871794864 0.08826666666666666 0.23902222222222222 0.0347545052685597
2007-11-05 T 15:24:52.412 UTCRSS 633  [1] [SDAT] RSS : .simCompleted()():: Run: 78 fpstat=  79 0.16908523206751047 0.08826666666666666 0.23902222222222222 0.035198000322776285
2007-11-05 T 15:25:30.375 UTCRSS 641  [1] [SDAT] RSS : .simCompleted()():: Run: 79 fpstat=  80 0.16844222222222213 0.08826666666666666 0.23902222222222222 0.03544423635685348
2007-11-05 T 15:26:05.985 UTCRSS 649  [1] [SDAT] RSS : .simCompleted()():: Run: 80 fpstat=  81 0.16781289437585725 0.08826666666666666 0.23902222222222222 0.03567450846022995
2007-11-05 T 15:27:00.808 UTCRSS 657  [1] [SDAT] RSS : .simCompleted()():: Run: 81 fpstat=  82 0.16822926829268284 0.08826666666666666 0.23902222222222222 0.03565353678526998
2007-11-05 T 15:27:55.757 UTCRSS 665  [1] [SDAT] RSS : .simCompleted()():: Run: 82 fpstat=  83 0.16872663989290487 0.08826666666666666 0.23902222222222222 0.035724011129950196
2007-11-05 T 15:28:59.109 UTCRSS 673  [1] [SDAT] RSS : .simCompleted()():: Run: 83 fpstat=  84 0.16966137566137557 0.08826666666666666 0.24724444444444443 0.03652700929559294
2007-11-05 T 15:29:42.619 UTCRSS 681  [1] [SDAT] RSS : .simCompleted()():: Run: 84 fpstat=  85 0.1695696732026143 0.08826666666666666 0.24724444444444443 0.03631877753950822
2007-11-05 T 15:30:16.078 UTCRSS 689  [1] [SDAT] RSS : .simCompleted()():: Run: 85 fpstat=  86 0.16867390180878544 0.08826666666666666 0.24724444444444443 0.037047837640465514
2007-11-05 T 15:31:09.980 UTCRSS 697  [1] [SDAT] RSS : .simCompleted()():: Run: 86 fpstat=  87 0.16916883780332048 0.08826666666666666 0.24724444444444443 0.03711999653176459
2007-11-05 T 15:31:58.184 UTCRSS 705  [1] [SDAT] RSS : .simCompleted()():: Run: 87 fpstat=  88 0.16915909090909081 0.08826666666666666 0.24724444444444443 0.03690615990566424
2007-11-05 T 15:32:46.024 UTCRSS 713  [1] [SDAT] RSS : .simCompleted()():: Run: 88 fpstat=  89 0.1689578027465667 0.08826666666666666 0.24724444444444443 0.03674496751924582
2007-11-05 T 15:33:26.454 UTCRSS 721  [1] [SDAT] RSS : .simCompleted()():: Run: 89 fpstat=  90 0.1686874074074073 0.08826666666666666 0.24724444444444443 0.036627887759769995
2007-11-05 T 15:34:01.915 UTCRSS 729  [1] [SDAT] RSS : .simCompleted()():: Run: 90 fpstat=  91 0.1681714285714285 0.08826666666666666 0.24724444444444443 0.0367549014356111
2007-11-05 T 15:35:02.201 UTCRSS 737  [1] [SDAT] RSS : .simCompleted()():: Run: 91 fpstat=  92 0.1687169082125603 0.08826666666666666 0.24724444444444443 0.03692494947660207
2007-11-05 T 15:35:50.667 UTCRSS 745  [1] [SDAT] RSS : .simCompleted()():: Run: 92 fpstat=  93 0.16886356033452798 0.08826666666666666 0.24724444444444443 0.03675094422109802
2007-11-05 T 15:36:45.473 UTCRSS 753  [1] [SDAT] RSS : .simCompleted()():: Run: 93 fpstat=  94 0.16914657210401882 0.08826666666666666 0.24724444444444443 0.036655667633683546
2007-11-05 T 15:37:40.854 UTCRSS 761  [1] [SDAT] RSS : .simCompleted()():: Run: 94 fpstat=  95 0.1694685380116958 0.08826666666666666 0.24724444444444443 0.03659497018798114
2007-11-05 T 15:38:20.341 UTCRSS 769  [1] [SDAT] RSS : .simCompleted()():: Run: 95 fpstat=  96 0.1688037037037036 0.08826666666666666 0.24724444444444443 0.036980096456019636
2007-11-05 T 15:39:21.923 UTCRSS 777  [1] [SDAT] RSS : .simCompleted()():: Run: 96 fpstat=  97 0.16935670103092773 0.08826666666666666 0.24724444444444443 0.03718797711194276
2007-11-05 T 15:40:13.262 UTCRSS 785  [1] [SDAT] RSS : .simCompleted()():: Run: 97 fpstat=  98 0.1695360544217686 0.08826666666666666 0.24724444444444443 0.037038370627197975
2007-11-05 T 15:41:00.131 UTCRSS 793  [1] [SDAT] RSS : .simCompleted()():: Run: 98 fpstat=  99 0.1694374859708192 0.08826666666666666 0.24724444444444443 0.03686196387080993
2007-11-05 T 15:41:42.997 UTCRSS 801  [1] [SDAT] RSS : .simCompleted()():: Run: 99 fpstat=  100 0.16904888888888878 0.08826666666666666 0.24724444444444443 0.03688061622111987
2007-11-05 T 15:42:30.887 UTCRSS 809  [1] [SDAT] RSS : .simCompleted()():: Run: 100 fpstat=  101 0.1692026402640263 0.08826666666666666 0.24724444444444443 0.03672826761966945
2007-11-05 T 15:43:16.668 UTCRSS 817  [1] [SDAT] RSS : .simCompleted()():: Run: 101 fpstat=  102 0.16928976034858378 0.08826666666666666 0.24724444444444443 0.03655658241144702
2007-11-05 T 15:44:17.415 UTCRSS 825  [1] [SDAT] RSS : .simCompleted()():: Run: 102 fpstat=  103 0.1698472491909384 0.08826666666666666 0.24724444444444443 0.036814313504599884
2007-11-05 T 15:45:13.668 UTCRSS 833  [1] [SDAT] RSS : .simCompleted()():: Run: 103 fpstat=  104 0.17003290598290588 0.08826666666666666 0.24724444444444443 0.03668405928978543
2007-11-05 T 15:46:00.801 UTCRSS 841  [1] [SDAT] RSS : .simCompleted()():: Run: 104 fpstat=  105 0.16987513227513218 0.08826666666666666 0.24724444444444443 0.03654304729510291
2007-11-05 T 15:46:42.240 UTCRSS 849  [1] [SDAT] RSS : .simCompleted()():: Run: 105 fpstat=  106 0.16971740041928712 0.08826666666666666 0.24724444444444443 0.03640485509477018
2007-11-05 T 15:47:41.211 UTCRSS 857  [1] [SDAT] RSS : .simCompleted()():: Run: 106 fpstat=  107 0.17019106957424707 0.08826666666666666 0.24724444444444443 0.03656251223971688
2007-11-05 T 15:48:12.505 UTCRSS 865  [1] [SDAT] RSS : .simCompleted()():: Run: 107 fpstat=  108 0.16951152263374478 0.08826666666666666 0.24724444444444443 0.03707015455094165
2007-11-05 T 15:49:01.534 UTCRSS 873  [1] [SDAT] RSS : .simCompleted()():: Run: 108 fpstat=  109 0.16942222222222214 0.08826666666666666 0.24724444444444443 0.036909911209540396
2007-11-05 T 15:49:50.079 UTCRSS 881  [1] [SDAT] RSS : .simCompleted()():: Run: 109 fpstat=  110 0.16946222222222213 0.08826666666666666 0.24724444444444443 0.03674260468730002
2007-11-05 T 15:50:29.402 UTCRSS 889  [1] [SDAT] RSS : .simCompleted()():: Run: 110 fpstat=  111 0.16918158158158147 0.08826666666666666 0.24724444444444443 0.03669452775269499
2007-11-05 T 15:51:05.718 UTCRSS 897  [1] [SDAT] RSS : .simCompleted()():: Run: 111 fpstat=  112 0.16871984126984116 0.08826666666666666 0.24724444444444443 0.03685426301120367
2007-11-05 T 15:51:45.960 UTCRSS 905  [1] [SDAT] RSS : .simCompleted()():: Run: 112 fpstat=  113 0.1685640117994099 0.08826666666666666 0.24724444444444443 0.03672674158951459
2007-11-05 T 15:52:40.438 UTCRSS 913  [1] [SDAT] RSS : .simCompleted()():: Run: 113 fpstat=  114 0.1689980506822611 0.08826666666666666 0.24724444444444443 0.03685638645379113
2007-11-05 T 15:53:43.465 UTCRSS 921  [1] [SDAT] RSS : .simCompleted()():: Run: 114 fpstat=  115 0.16962473429951677 0.08826666666666666 0.24724444444444443 0.037304714358450695
2007-11-05 T 15:54:39.039 UTCRSS 929  [1] [SDAT] RSS : .simCompleted()():: Run: 115 fpstat=  116 0.16986513409961673 0.08826666666666666 0.24724444444444443 0.03723230264819079
2007-11-05 T 15:55:24.093 UTCRSS 937  [1] [SDAT] RSS : .simCompleted()():: Run: 116 fpstat=  117 0.1697705603038935 0.08826666666666666 0.24724444444444443 0.03708558277552717
2007-11-05 T 15:56:13.092 UTCRSS 945  [1] [SDAT] RSS : .simCompleted()():: Run: 117 fpstat=  118 0.16989604519774 0.08826666666666666 0.24724444444444443 0.03695190773605412
2007-11-05 T 15:56:59.858 UTCRSS 953  [1] [SDAT] RSS : .simCompleted()():: Run: 118 fpstat=  119 0.169901400560224 0.08826666666666666 0.24724444444444443 0.036795045091457194
2007-11-05 T 15:57:34.858 UTCRSS 961  [1] [SDAT] RSS : .simCompleted()():: Run: 119 fpstat=  120 0.16939481481481472 0.08826666666666666 0.24724444444444443 0.03705797800273955
2007-11-05 T 15:58:14.923 UTCRSS 969  [1] [SDAT] RSS : .simCompleted()():: Run: 120 fpstat=  121 0.168968227731864 0.08826666666666666 0.24724444444444443 0.037200386832190575
2007-11-05 T 15:59:16.714 UTCRSS 977  [1] [SDAT] RSS : .simCompleted()():: Run: 121 fpstat=  122 0.16944298724954454 0.08826666666666666 0.24724444444444443 0.03741564156271145
2007-11-05 T 16:00:09.801 UTCRSS 985  [1] [SDAT] RSS : .simCompleted()():: Run: 122 fpstat=  123 0.1696993676603432 0.08826666666666666 0.24724444444444443 0.037370313058890374
2007-11-05 T 16:01:02.585 UTCRSS 993  [1] [SDAT] RSS : .simCompleted()():: Run: 123 fpstat=  124 0.1697695340501791 0.08826666666666666 0.24724444444444443 0.03722629183677129
2007-11-05 T 16:01:59.565 UTCRSS 1001  [1] [SDAT] RSS : .simCompleted()():: Run: 124 fpstat=  125 0.169776711111111 0.08826666666666666 0.24724444444444443 0.0370759687940204
2007-11-05 T 16:02:41.813 UTCRSS 1009  [1] [SDAT] RSS : .simCompleted()():: Run: 125 fpstat=  126 0.16961093474426797 0.08826666666666666 0.24724444444444443 0.036974222772065385
2007-11-05 T 16:03:16.777 UTCRSS 1017  [1] [SDAT] RSS : .simCompleted()():: Run: 126 fpstat=  127 0.16921784776902876 0.08826666666666666 0.24724444444444443 0.0370926800052198
2007-11-05 T 16:04:17.542 UTCRSS 1025  [1] [SDAT] RSS : .simCompleted()():: Run: 127 fpstat=  128 0.16966840277777767 0.08826666666666666 0.24724444444444443 0.03729634417325172
2007-11-05 T 16:05:19.193 UTCRSS 1033  [1] [SDAT] RSS : .simCompleted()():: Run: 128 fpstat=  129 0.1701278208440998 0.08826666666666666 0.24724444444444443 0.0375150282675931
2007-11-05 T 16:06:10.062 UTCRSS 1041  [1] [SDAT] RSS : .simCompleted()():: Run: 129 fpstat=  130 0.17019145299145289 0.08826666666666666 0.24724444444444443 0.037376380516777455
2007-11-05 T 16:06:47.756 UTCRSS 1049  [1] [SDAT] RSS : .simCompleted()():: Run: 130 fpstat=  131 0.16988295165394393 0.08826666666666666 0.24724444444444443 0.03739940356583516
2007-11-05 T 16:07:30.891 UTCRSS 1057  [1] [SDAT] RSS : .simCompleted()():: Run: 131 fpstat=  132 0.16974074074074064 0.08826666666666666 0.24724444444444443 0.03729219396832318
2007-11-05 T 16:08:25.253 UTCRSS 1065  [1] [SDAT] RSS : .simCompleted()():: Run: 132 fpstat=  133 0.16980584795321627 0.08826666666666666 0.24724444444444443 0.037158254084051726
2007-11-05 T 16:09:13.815 UTCRSS 1073  [1] [SDAT] RSS : .simCompleted()():: Run: 133 fpstat=  134 0.16976285240464337 0.08826666666666666 0.24724444444444443 0.03702164351766021
2007-11-05 T 16:10:03.577 UTCRSS 1081  [1] [SDAT] RSS : .simCompleted()():: Run: 134 fpstat=  135 0.1697369547325102 0.08826666666666666 0.24724444444444443 0.036884471773688705
2007-11-05 T 16:10:38.684 UTCRSS 1089  [1] [SDAT] RSS : .simCompleted()():: Run: 135 fpstat=  136 0.16925849673202606 0.08826666666666666 0.24724444444444443 0.037168806073380314
2007-11-05 T 16:11:20.692 UTCRSS 1097  [1] [SDAT] RSS : .simCompleted()():: Run: 136 fpstat=  137 0.1691409570154095 0.08826666666666666 0.24724444444444443 0.03705745058289103
2007-11-05 T 16:12:12.154 UTCRSS 1105  [1] [SDAT] RSS : .simCompleted()():: Run: 137 fpstat=  138 0.1692847020933977 0.08826666666666666 0.24724444444444443 0.03696055103116769
2007-11-05 T 16:12:59.974 UTCRSS 1113  [1] [SDAT] RSS : .simCompleted()():: Run: 138 fpstat=  139 0.16927769784172655 0.08826666666666666 0.24724444444444443 0.03682648509519545
2007-11-05 T 16:13:48.761 UTCRSS 1121  [1] [SDAT] RSS : .simCompleted()():: Run: 139 fpstat=  140 0.16927968253968248 0.08826666666666666 0.24724444444444443 0.03669378412358469
2007-11-05 T 16:14:23.033 UTCRSS 1129  [1] [SDAT] RSS : .simCompleted()():: Run: 140 fpstat=  141 0.1689134751773049 0.08826666666666666 0.24724444444444443 0.03682017943219343
