2007-11-05 T 14:18:10.151 UTCRSS 7  [1] [SDAT] RSS : .simCompleted()():: Run: 0 rnstat= 1 36.16666666666667 36.16666666666667 36.16666666666667 NaN
2007-11-05 T 14:18:51.082 UTCRSS 15  [1] [SDAT] RSS : .simCompleted()():: Run: 1 rnstat= 2 29.583333333333336 23.0 36.16666666666667 9.310239285622881
2007-11-05 T 14:19:19.115 UTCRSS 23  [1] [SDAT] RSS : .simCompleted()():: Run: 2 rnstat= 3 28.722222222222225 23.0 36.16666666666667 6.750171465586264
2007-11-05 T 14:20:07.420 UTCRSS 31  [1] [SDAT] RSS : .simCompleted()():: Run: 3 rnstat= 4 29.291666666666668 23.0 36.16666666666667 5.627931334967686
2007-11-05 T 14:20:37.849 UTCRSS 39  [1] [SDAT] RSS : .simCompleted()():: Run: 4 rnstat= 5 28.433333333333337 23.0 36.16666666666667 5.23821428436149
2007-11-05 T 14:21:36.459 UTCRSS 47  [1] [SDAT] RSS : .simCompleted()():: Run: 5 rnstat= 6 30.027777777777782 23.0 38.0 6.099559789823325
2007-11-05 T 14:22:19.807 UTCRSS 55  [1] [SDAT] RSS : .simCompleted()():: Run: 6 rnstat= 7 30.0952380952381 23.0 38.0 5.570970677154406
2007-11-05 T 14:23:14.728 UTCRSS 63  [1] [SDAT] RSS : .simCompleted()():: Run: 7 rnstat= 8 29.708333333333336 23.0 38.0 5.272532899338144
2007-11-05 T 14:24:08.870 UTCRSS 71  [1] [SDAT] RSS : .simCompleted()():: Run: 8 rnstat= 9 29.833333333333332 23.0 38.0 4.9462387505839045
2007-11-05 T 14:25:05.946 UTCRSS 79  [1] [SDAT] RSS : .simCompleted()():: Run: 9 rnstat= 10 29.96666666666667 23.0 38.0 4.682380949690507
2007-11-05 T 14:26:10.795 UTCRSS 87  [1] [SDAT] RSS : .simCompleted()():: Run: 10 rnstat= 11 30.060606060606062 23.0 38.0 4.453009423894467
2007-11-05 T 14:26:56.586 UTCRSS 95  [1] [SDAT] RSS : .simCompleted()():: Run: 11 rnstat= 12 30.125 23.0 38.0 4.251633672941381
2007-11-05 T 14:27:39.012 UTCRSS 103  [1] [SDAT] RSS : .simCompleted()():: Run: 12 rnstat= 13 30.0 23.0 38.0 4.095503405950026
2007-11-05 T 14:28:37.385 UTCRSS 111  [1] [SDAT] RSS : .simCompleted()():: Run: 13 rnstat= 14 29.392857142857142 21.5 38.0 4.543525092768875
2007-11-05 T 14:29:30.033 UTCRSS 119  [1] [SDAT] RSS : .simCompleted()():: Run: 14 rnstat= 15 29.022222222222222 21.5 38.0 4.607562222003062
2007-11-05 T 14:30:29.199 UTCRSS 127  [1] [SDAT] RSS : .simCompleted()():: Run: 15 rnstat= 16 29.260416666666664 21.5 38.0 4.552154048522702
2007-11-05 T 14:31:16.647 UTCRSS 135  [1] [SDAT] RSS : .simCompleted()():: Run: 16 rnstat= 17 29.18627450980392 21.5 38.0 4.418192485236635
2007-11-05 T 14:31:59.323 UTCRSS 143  [1] [SDAT] RSS : .simCompleted()():: Run: 17 rnstat= 18 29.25 21.5 38.0 4.294794691007772
2007-11-05 T 14:32:53.302 UTCRSS 151  [1] [SDAT] RSS : .simCompleted()():: Run: 18 rnstat= 19 29.31578947368421 21.5 38.0 4.183630186030231
2007-11-05 T 14:33:47.417 UTCRSS 159  [1] [SDAT] RSS : .simCompleted()():: Run: 19 rnstat= 20 29.3 21.5 38.0 4.072658800783883
2007-11-05 T 14:34:24.713 UTCRSS 167  [1] [SDAT] RSS : .simCompleted()():: Run: 20 rnstat= 21 29.325396825396826 21.5 38.0 3.971242525427914
2007-11-05 T 14:35:19.500 UTCRSS 175  [1] [SDAT] RSS : .simCompleted()():: Run: 21 rnstat= 22 29.50757575757576 21.5 38.0 3.968619391544087
2007-11-05 T 14:36:06.672 UTCRSS 183  [1] [SDAT] RSS : .simCompleted()():: Run: 22 rnstat= 23 29.57971014492754 21.5 38.0 3.8927767754234424
2007-11-05 T 14:37:27.030 UTCRSS 191  [1] [SDAT] RSS : .simCompleted()():: Run: 23 rnstat= 24 29.847222222222225 21.5 38.0 4.026457388105412
2007-11-05 T 14:38:11.551 UTCRSS 199  [1] [SDAT] RSS : .simCompleted()():: Run: 24 rnstat= 25 29.773333333333333 21.5 38.0 3.958956091362132
2007-11-05 T 14:39:00.031 UTCRSS 207  [1] [SDAT] RSS : .simCompleted()():: Run: 25 rnstat= 26 29.80128205128205 21.5 38.0 3.8815859389828504
2007-11-05 T 14:39:41.748 UTCRSS 215  [1] [SDAT] RSS : .simCompleted()():: Run: 26 rnstat= 27 29.72222222222222 21.5 38.0 3.8283133239042773
2007-11-05 T 14:40:31.082 UTCRSS 223  [1] [SDAT] RSS : .simCompleted()():: Run: 27 rnstat= 28 29.75595238095238 21.5 38.0 3.760987235461319
2007-11-05 T 14:41:25.384 UTCRSS 231  [1] [SDAT] RSS : .simCompleted()():: Run: 28 rnstat= 29 29.7183908045977 21.5 38.0 3.698751250093929
2007-11-05 T 14:42:09.230 UTCRSS 239  [1] [SDAT] RSS : .simCompleted()():: Run: 29 rnstat= 30 29.744444444444444 21.5 38.0 3.6372206699330425
2007-11-05 T 14:42:57.820 UTCRSS 247  [1] [SDAT] RSS : .simCompleted()():: Run: 30 rnstat= 31 29.698924731182796 21.5 38.0 3.5850562666277246
