2007-11-05 T 14:18:10.149 UTCRSS 5  [1] [SDAT] RSS : .simCompleted()():: Run: 0 pstat=  1 1.4277333333333333 1.4277333333333333 1.4277333333333333 NaN
2007-11-05 T 14:36:06.672 UTCRSS 181  [1] [SDAT] RSS : .simCompleted()():: Run: 22 pstat=  23 1.291377198067633 1.1754933333333333 1.4599333333333333 0.08418302217516317
2007-11-05 T 14:37:27.029 UTCRSS 189  [1] [SDAT] RSS : .simCompleted()():: Run: 23 pstat=  24 1.2933542592592593 1.1754933333333333 1.4599333333333333 0.08290036672268203
2007-11-05 T 14:38:11.550 UTCRSS 197  [1] [SDAT] RSS : .simCompleted()():: Run: 24 pstat=  25 1.286730311111111 1.1277555555555556 1.4599333333333333 0.08765292396363496
2007-11-05 T 14:39:00.030 UTCRSS 205  [1] [SDAT] RSS : .simCompleted()():: Run: 25 pstat=  26 1.291742393162393 1.1277555555555556 1.4599333333333333 0.08960389949610642
2007-11-05 T 14:39:41.746 UTCRSS 213  [1] [SDAT] RSS : .simCompleted()():: Run: 26 pstat=  27 1.2930772016460905 1.1277555555555556 1.4599333333333333 0.0881371817836331
2007-11-05 T 14:40:31.082 UTCRSS 221  [1] [SDAT] RSS : .simCompleted()():: Run: 27 pstat=  28 1.294384761904762 1.1277555555555556 1.4599333333333333 0.08676592111074963
2007-11-05 T 14:41:25.384 UTCRSS 229  [1] [SDAT] RSS : .simCompleted()():: Run: 28 pstat=  29 1.2978038314176246 1.1277555555555556 1.4599333333333333 0.08716918817742932
2007-11-05 T 14:42:09.229 UTCRSS 237  [1] [SDAT] RSS : .simCompleted()():: Run: 29 pstat=  30 1.29778 1.1277555555555556 1.4599333333333333 0.0856531861023581
2007-11-05 T 14:42:57.820 UTCRSS 245  [1] [SDAT] RSS : .simCompleted()():: Run: 30 pstat=  31 1.2965148387096774 1.1277555555555556 1.4599333333333333 0.0845076267109
2007-11-05 T 14:44:14.767 UTCRSS 253  [1] [SDAT] RSS : .simCompleted()():: Run: 31 pstat=  32 1.2970127777777778 1.1277555555555556 1.4599333333333333 0.08318113327848295
2007-11-05 T 14:45:05.202 UTCRSS 261  [1] [SDAT] RSS : .simCompleted()():: Run: 32 pstat=  33 1.294628686868687 1.1277555555555556 1.4599333333333333 0.0830087187083023
2007-11-05 T 14:46:04.422 UTCRSS 269  [1] [SDAT] RSS : .simCompleted()():: Run: 33 pstat=  34 1.286833725490196 1.0296 1.4599333333333333 0.09352825414879558
2007-11-05 T 14:46:52.967 UTCRSS 277  [1] [SDAT] RSS : .simCompleted()():: Run: 34 pstat=  35 1.2856474920634922 1.0296 1.4599333333333333 0.09240943752569784
2007-11-05 T 14:47:36.911 UTCRSS 285  [1] [SDAT] RSS : .simCompleted()():: Run: 35 pstat=  36 1.286488888888889 1.0296 1.4599333333333333 0.09121953990991095
2007-11-05 T 14:48:26.940 UTCRSS 293  [1] [SDAT] RSS : .simCompleted()():: Run: 36 pstat=  37 1.2844103303303305 1.0296 1.4599333333333333 0.09082797178606297
2007-11-05 T 14:49:05.445 UTCRSS 301  [1] [SDAT] RSS : .simCompleted()():: Run: 37 pstat=  38 1.2906405847953217 1.0296 1.52116 0.09747700101823896
2007-11-05 T 14:49:55.998 UTCRSS 309  [1] [SDAT] RSS : .simCompleted()():: Run: 38 pstat=  39 1.2851707122507123 1.0296 1.52116 0.10207144547576856
2007-11-05 T 14:50:50.320 UTCRSS 317  [1] [SDAT] RSS : .simCompleted()():: Run: 39 pstat=  40 1.2844765555555557 1.0296 1.52116 0.10084994321149157
2007-11-05 T 14:51:32.773 UTCRSS 325  [1] [SDAT] RSS : .simCompleted()():: Run: 40 pstat=  41 1.28279620596206 1.0296 1.52116 0.10016091969739441
2007-11-05 T 14:52:25.439 UTCRSS 333  [1] [SDAT] RSS : .simCompleted()():: Run: 41 pstat=  42 1.278483703703704 1.0296 1.52116 0.10280381398795833
2007-11-05 T 14:53:13.460 UTCRSS 341  [1] [SDAT] RSS : .simCompleted()():: Run: 42 pstat=  43 1.2789743669250648 1.0296 1.52116 0.10162353334101332
2007-11-05 T 14:54:02.176 UTCRSS 349  [1] [SDAT] RSS : .simCompleted()():: Run: 43 pstat=  44 1.2785624242424243 1.0296 1.52116 0.10047207786383631
2007-11-05 T 14:54:54.204 UTCRSS 357  [1] [SDAT] RSS : .simCompleted()():: Run: 44 pstat=  45 1.28113175308642 1.0296 1.52116 0.10080813514531042
2007-11-05 T 14:55:48.657 UTCRSS 365  [1] [SDAT] RSS : .simCompleted()():: Run: 45 pstat=  46 1.2759057971014494 1.0296 1.52116 0.1057957465996084
2007-11-05 T 14:56:45.378 UTCRSS 373  [1] [SDAT] RSS : .simCompleted()():: Run: 46 pstat=  47 1.2803386288416077 1.0296 1.52116 0.10896315631411752
2007-11-05 T 14:57:43.145 UTCRSS 381  [1] [SDAT] RSS : .simCompleted()():: Run: 47 pstat=  48 1.2818380555555557 1.0296 1.52116 0.10829713996954846
2007-11-05 T 14:58:35.940 UTCRSS 389  [1] [SDAT] RSS : .simCompleted()():: Run: 48 pstat=  49 1.277861859410431 1.0296 1.52116 0.11071868952323051
2007-11-05 T 14:59:43.438 UTCRSS 397  [1] [SDAT] RSS : .simCompleted()():: Run: 49 pstat=  50 1.2796438222222224 1.0296 1.52116 0.1103051299666458
2007-11-05 T 15:01:20.029 UTCRSS 405  [1] [SDAT] RSS : .simCompleted()():: Run: 50 pstat=  51 1.2781235729847495 1.0296 1.52116 0.1097348910236192
2007-11-05 T 15:02:06.776 UTCRSS 413  [1] [SDAT] RSS : .simCompleted()():: Run: 51 pstat=  52 1.2793460683760687 1.0296 1.52116 0.1090107672402748
2007-11-05 T 15:02:59.124 UTCRSS 421  [1] [SDAT] RSS : .simCompleted()():: Run: 52 pstat=  53 1.284854423480084 1.0296 1.571288888888889 0.11516486525291267
2007-11-05 T 15:03:46.704 UTCRSS 429  [1] [SDAT] RSS : .simCompleted()():: Run: 53 pstat=  54 1.284301646090535 1.0296 1.571288888888889 0.11414553129448136
2007-11-05 T 15:04:36.894 UTCRSS 437  [1] [SDAT] RSS : .simCompleted()():: Run: 54 pstat=  55 1.288872 1.0296 1.571288888888889 0.11805409017621374
2007-11-05 T 15:05:34.771 UTCRSS 445  [1] [SDAT] RSS : .simCompleted()():: Run: 55 pstat=  56 1.2894311111111114 1.0296 1.571288888888889 0.1170507510222873
2007-11-05 T 15:06:10.364 UTCRSS 453  [1] [SDAT] RSS : .simCompleted()():: Run: 56 pstat=  57 1.285337076023392 1.0296 1.571288888888889 0.12004833943713776
2007-11-05 T 15:07:06.318 UTCRSS 461  [1] [SDAT] RSS : .simCompleted()():: Run: 57 pstat=  58 1.2854504980842916 1.0296 1.571288888888889 0.1189937594662263
2007-11-05 T 15:07:55.006 UTCRSS 469  [1] [SDAT] RSS : .simCompleted()():: Run: 58 pstat=  59 1.2867676082862525 1.0296 1.571288888888889 0.11839652530497395
2007-11-05 T 15:08:56.950 UTCRSS 477  [1] [SDAT] RSS : .simCompleted()():: Run: 59 pstat=  60 1.2835326666666669 1.0296 1.571288888888889 0.12003349230545705
2007-11-05 T 15:09:45.312 UTCRSS 485  [1] [SDAT] RSS : .simCompleted()():: Run: 60 pstat=  61 1.2818489617486342 1.0296 1.571288888888889 0.11975321241803148
2007-11-05 T 15:10:25.547 UTCRSS 493  [1] [SDAT] RSS : .simCompleted()():: Run: 61 pstat=  62 1.2844349820788534 1.0296 1.571288888888889 0.1205004620363346
2007-11-05 T 15:11:23.220 UTCRSS 501  [1] [SDAT] RSS : .simCompleted()():: Run: 62 pstat=  63 1.2880352028218698 1.0296 1.571288888888889 0.12289321424083527
2007-11-05 T 15:12:29.208 UTCRSS 509  [1] [SDAT] RSS : .simCompleted()():: Run: 63 pstat=  64 1.2857107638888892 1.0296 1.571288888888889 0.12332400045353657
2007-11-05 T 15:13:18.974 UTCRSS 517  [1] [SDAT] RSS : .simCompleted()():: Run: 64 pstat=  65 1.2852742564102566 1.0296 1.571288888888889 0.12240733828694607
2007-11-05 T 15:14:02.900 UTCRSS 525  [1] [SDAT] RSS : .simCompleted()():: Run: 65 pstat=  66 1.2845960942760946 1.0296 1.571288888888889 0.1215869806733334
2007-11-05 T 15:14:38.542 UTCRSS 533  [1] [SDAT] RSS : .simCompleted()():: Run: 66 pstat=  67 1.2826768159203985 1.0296 1.571288888888889 0.12168075535310319
2007-11-05 T 15:15:24.723 UTCRSS 541  [1] [SDAT] RSS : .simCompleted()():: Run: 67 pstat=  68 1.2863574509803926 1.0296 1.571288888888889 0.12452477316970105
2007-11-05 T 15:16:11.794 UTCRSS 549  [1] [SDAT] RSS : .simCompleted()():: Run: 68 pstat=  69 1.2870817391304352 1.0296 1.571288888888889 0.1237520928988961
2007-11-05 T 15:16:47.315 UTCRSS 557  [1] [SDAT] RSS : .simCompleted()():: Run: 69 pstat=  70 1.2869542857142862 1.0296 1.571288888888889 0.12285669359462571
2007-11-05 T 15:17:27.427 UTCRSS 565  [1] [SDAT] RSS : .simCompleted()():: Run: 70 pstat=  71 1.2888179029733964 1.0296 1.571288888888889 0.12298264038199329
2007-11-05 T 15:18:07.991 UTCRSS 573  [1] [SDAT] RSS : .simCompleted()():: Run: 71 pstat=  72 1.287737716049383 1.0296 1.571288888888889 0.12245699385656582
2007-11-05 T 15:19:08.366 UTCRSS 581  [1] [SDAT] RSS : .simCompleted()():: Run: 72 pstat=  73 1.2890926636225268 1.0296 1.571288888888889 0.12215343209977873
2007-11-05 T 15:20:02.374 UTCRSS 589  [1] [SDAT] RSS : .simCompleted()():: Run: 73 pstat=  74 1.2867605405405407 1.0296 1.571288888888889 0.12296149176029902
2007-11-05 T 15:20:59.288 UTCRSS 597  [1] [SDAT] RSS : .simCompleted()():: Run: 74 pstat=  75 1.2850002370370373 1.0296 1.571288888888889 0.1230756297389717
2007-11-05 T 15:21:59.585 UTCRSS 605  [1] [SDAT] RSS : .simCompleted()():: Run: 75 pstat=  76 1.2886636842105268 1.0296 1.571288888888889 0.12635516106791786
2007-11-05 T 15:22:52.569 UTCRSS 613  [1] [SDAT] RSS : .simCompleted()():: Run: 76 pstat=  77 1.2866499278499282 1.0296 1.571288888888889 0.12675884278008598
2007-11-05 T 15:23:51.499 UTCRSS 621  [1] [SDAT] RSS : .simCompleted()():: Run: 77 pstat=  78 1.2848262108262112 1.0296 1.571288888888889 0.12695887151307117
2007-11-05 T 15:24:52.411 UTCRSS 629  [1] [SDAT] RSS : .simCompleted()():: Run: 78 pstat=  79 1.2873145428973283 1.0296 1.571288888888889 0.1280666187471445
2007-11-05 T 15:25:30.374 UTCRSS 637  [1] [SDAT] RSS : .simCompleted()():: Run: 79 pstat=  80 1.2881745000000004 1.0296 1.571288888888889 0.1274857348689978
2007-11-05 T 15:26:05.983 UTCRSS 645  [1] [SDAT] RSS : .simCompleted()():: Run: 80 pstat=  81 1.2884387928669414 1.0296 1.571288888888889 0.12670877177974327
2007-11-05 T 15:27:00.807 UTCRSS 653  [1] [SDAT] RSS : .simCompleted()():: Run: 81 pstat=  82 1.2881511111111115 1.0296 1.571288888888889 0.1259511332272333
2007-11-05 T 15:27:55.756 UTCRSS 661  [1] [SDAT] RSS : .simCompleted()():: Run: 82 pstat=  83 1.2880184203480594 1.0296 1.571288888888889 0.1251866195707206
2007-11-05 T 15:28:59.108 UTCRSS 669  [1] [SDAT] RSS : .simCompleted()():: Run: 83 pstat=  84 1.2870619047619052 1.0296 1.571288888888889 0.12473863729552805
2007-11-05 T 15:29:42.618 UTCRSS 677  [1] [SDAT] RSS : .simCompleted()():: Run: 84 pstat=  85 1.2860939084967324 1.0296 1.571288888888889 0.12431467816373702
2007-11-05 T 15:30:16.077 UTCRSS 685  [1] [SDAT] RSS : .simCompleted()():: Run: 85 pstat=  86 1.2869081136950908 1.0296 1.571288888888889 0.12381170297492758
2007-11-05 T 15:31:09.979 UTCRSS 693  [1] [SDAT] RSS : .simCompleted()():: Run: 86 pstat=  87 1.285653537675607 1.0296 1.571288888888889 0.12364475033614088
2007-11-05 T 15:31:58.183 UTCRSS 701  [1] [SDAT] RSS : .simCompleted()():: Run: 87 pstat=  88 1.2840140909090914 1.0296 1.571288888888889 0.12389037497009549
2007-11-05 T 15:32:46.023 UTCRSS 709  [1] [SDAT] RSS : .simCompleted()():: Run: 88 pstat=  89 1.282337328339576 1.0296 1.571288888888889 0.12419594581063653
2007-11-05 T 15:33:26.453 UTCRSS 717  [1] [SDAT] RSS : .simCompleted()():: Run: 89 pstat=  90 1.2817778271604945 1.0296 1.571288888888889 0.12361025934118307
2007-11-05 T 15:34:01.914 UTCRSS 725  [1] [SDAT] RSS : .simCompleted()():: Run: 90 pstat=  91 1.2805597557997563 1.0296 1.571288888888889 0.12346959357534437
2007-11-05 T 15:35:02.200 UTCRSS 733  [1] [SDAT] RSS : .simCompleted()():: Run: 91 pstat=  92 1.2804312077294693 1.0296 1.571288888888889 0.12279550553727334
2007-11-05 T 15:35:50.666 UTCRSS 741  [1] [SDAT] RSS : .simCompleted()():: Run: 92 pstat=  93 1.2800911350059743 1.0296 1.571288888888889 0.12217034121821059
2007-11-05 T 15:36:45.472 UTCRSS 749  [1] [SDAT] RSS : .simCompleted()():: Run: 93 pstat=  94 1.2799604255319155 1.0296 1.571288888888889 0.12151834437950695
2007-11-05 T 15:37:40.853 UTCRSS 757  [1] [SDAT] RSS : .simCompleted()():: Run: 94 pstat=  95 1.2811183157894743 1.0296 1.571288888888889 0.12139597529502501
2007-11-05 T 15:38:20.340 UTCRSS 765  [1] [SDAT] RSS : .simCompleted()():: Run: 95 pstat=  96 1.2803622685185192 1.0296 1.571288888888889 0.12098235822050137
2007-11-05 T 15:39:21.922 UTCRSS 773  [1] [SDAT] RSS : .simCompleted()():: Run: 96 pstat=  97 1.2818261626575036 1.0296 1.571288888888889 0.12121111623747972
2007-11-05 T 15:40:13.262 UTCRSS 781  [1] [SDAT] RSS : .simCompleted()():: Run: 97 pstat=  98 1.2829139229024948 1.0296 1.571288888888889 0.12106454965724923
2007-11-05 T 15:41:00.130 UTCRSS 789  [1] [SDAT] RSS : .simCompleted()():: Run: 98 pstat=  99 1.2820874523007861 1.0296 1.571288888888889 0.12072568117750433
2007-11-05 T 15:41:42.996 UTCRSS 797  [1] [SDAT] RSS : .simCompleted()():: Run: 99 pstat=  100 1.2826912888888895 1.0296 1.571288888888889 0.1202660919229048
2007-11-05 T 15:42:30.886 UTCRSS 805  [1] [SDAT] RSS : .simCompleted()():: Run: 100 pstat=  101 1.2825786578657874 1.0296 1.571288888888889 0.1196686040623361
2007-11-05 T 15:43:16.667 UTCRSS 813  [1] [SDAT] RSS : .simCompleted()():: Run: 101 pstat=  102 1.2826355555555562 1.0296 1.571288888888889 0.1190760980984146
2007-11-05 T 15:44:17.415 UTCRSS 821  [1] [SDAT] RSS : .simCompleted()():: Run: 102 pstat=  103 1.2833176699029134 1.0296 1.571288888888889 0.11869300747829382
2007-11-05 T 15:45:13.668 UTCRSS 829  [1] [SDAT] RSS : .simCompleted()():: Run: 103 pstat=  104 1.283169786324787 1.0296 1.571288888888889 0.11812505012568106
2007-11-05 T 15:46:00.801 UTCRSS 837  [1] [SDAT] RSS : .simCompleted()():: Run: 104 pstat=  105 1.2844915978835987 1.0296 1.571288888888889 0.11833348402942284
2007-11-05 T 15:46:42.240 UTCRSS 845  [1] [SDAT] RSS : .simCompleted()():: Run: 105 pstat=  106 1.2822744234800845 1.0296 1.571288888888889 0.11996055485905034
2007-11-05 T 15:47:41.210 UTCRSS 853  [1] [SDAT] RSS : .simCompleted()():: Run: 106 pstat=  107 1.280381931464175 1.0296 1.571288888888889 0.12098759542119453
2007-11-05 T 15:48:12.505 UTCRSS 861  [1] [SDAT] RSS : .simCompleted()():: Run: 107 pstat=  108 1.281936872427984 1.0296 1.571288888888889 0.12150029380696939
2007-11-05 T 15:49:01.534 UTCRSS 869  [1] [SDAT] RSS : .simCompleted()():: Run: 108 pstat=  109 1.2823362283384308 1.0296 1.571288888888889 0.12100833489773719
2007-11-05 T 15:49:50.079 UTCRSS 877  [1] [SDAT] RSS : .simCompleted()():: Run: 109 pstat=  110 1.2811643232323238 1.0296 1.571288888888889 0.12107744332333298
2007-11-05 T 15:50:29.401 UTCRSS 885  [1] [SDAT] RSS : .simCompleted()():: Run: 110 pstat=  111 1.282153673673674 1.0296 1.571288888888889 0.1209757216912349
2007-11-05 T 15:51:05.717 UTCRSS 893  [1] [SDAT] RSS : .simCompleted()():: Run: 111 pstat=  112 1.2819485714285719 1.0296 1.571288888888889 0.1204491127400183
2007-11-05 T 15:51:45.959 UTCRSS 901  [1] [SDAT] RSS : .simCompleted()():: Run: 112 pstat=  113 1.2815551622418884 1.0296 1.571288888888889 0.1199830914962313
2007-11-05 T 15:52:40.438 UTCRSS 909  [1] [SDAT] RSS : .simCompleted()():: Run: 113 pstat=  114 1.2812216764132558 1.0296 1.571288888888889 0.11950407016068998
2007-11-05 T 15:53:43.464 UTCRSS 917  [1] [SDAT] RSS : .simCompleted()():: Run: 114 pstat=  115 1.2818159227053145 1.0296 1.571288888888889 0.11914931261358261
2007-11-05 T 15:54:39.038 UTCRSS 925  [1] [SDAT] RSS : .simCompleted()():: Run: 115 pstat=  116 1.2825181226053646 1.0296 1.571288888888889 0.11887097284432765
2007-11-05 T 15:55:24.093 UTCRSS 933  [1] [SDAT] RSS : .simCompleted()():: Run: 116 pstat=  117 1.2821891358024695 1.0296 1.571288888888889 0.11841097231418533
2007-11-05 T 15:56:13.091 UTCRSS 941  [1] [SDAT] RSS : .simCompleted()():: Run: 117 pstat=  118 1.2835696798493414 1.0296 1.571288888888889 0.11885375814050905
2007-11-05 T 15:56:59.857 UTCRSS 949  [1] [SDAT] RSS : .simCompleted()():: Run: 118 pstat=  119 1.2843503641456588 1.0296 1.571288888888889 0.11865508341065423
2007-11-05 T 15:57:34.857 UTCRSS 957  [1] [SDAT] RSS : .simCompleted()():: Run: 119 pstat=  120 1.285225592592593 1.0296 1.571288888888889 0.11854383422498353
2007-11-05 T 15:58:14.922 UTCRSS 965  [1] [SDAT] RSS : .simCompleted()():: Run: 120 pstat=  121 1.2863883195592292 1.0296 1.571288888888889 0.11873971243028404
2007-11-05 T 15:59:16.713 UTCRSS 973  [1] [SDAT] RSS : .simCompleted()():: Run: 121 pstat=  122 1.2876919125683064 1.0296 1.571288888888889 0.11912144617287412
2007-11-05 T 16:00:09.800 UTCRSS 981  [1] [SDAT] RSS : .simCompleted()():: Run: 122 pstat=  123 1.28624169828365 1.0296 1.571288888888889 0.11971755121256122
2007-11-05 T 16:01:02.584 UTCRSS 989  [1] [SDAT] RSS : .simCompleted()():: Run: 123 pstat=  124 1.2865675268817207 1.0296 1.571288888888889 0.11928509436945411
2007-11-05 T 16:01:59.564 UTCRSS 997  [1] [SDAT] RSS : .simCompleted()():: Run: 124 pstat=  125 1.2873349333333337 1.0296 1.571288888888889 0.11911254491379826
2007-11-05 T 16:02:41.813 UTCRSS 1005  [1] [SDAT] RSS : .simCompleted()():: Run: 125 pstat=  126 1.2865663492063497 1.0296 1.571288888888889 0.11894842111430687
2007-11-05 T 16:03:16.777 UTCRSS 1013  [1] [SDAT] RSS : .simCompleted()():: Run: 126 pstat=  127 1.2850530883639548 1.0296 1.571288888888889 0.11969653343461022
2007-11-05 T 16:04:17.541 UTCRSS 1021  [1] [SDAT] RSS : .simCompleted()():: Run: 127 pstat=  128 1.2851525347222226 1.0296 1.571288888888889 0.11922966455747112
2007-11-05 T 16:05:19.192 UTCRSS 1029  [1] [SDAT] RSS : .simCompleted()():: Run: 128 pstat=  129 1.2842375193798454 1.0296 1.571288888888889 0.11921685409487555
2007-11-05 T 16:06:10.062 UTCRSS 1037  [1] [SDAT] RSS : .simCompleted()():: Run: 129 pstat=  130 1.2831353504273508 1.0296 1.571288888888889 0.119416931741357
2007-11-05 T 16:06:47.755 UTCRSS 1045  [1] [SDAT] RSS : .simCompleted()():: Run: 130 pstat=  131 1.2822074300254458 1.0296 1.571288888888889 0.11942991219113988
2007-11-05 T 16:07:30.890 UTCRSS 1053  [1] [SDAT] RSS : .simCompleted()():: Run: 131 pstat=  132 1.2823439057239063 1.0296 1.571288888888889 0.11898353162506309
2007-11-05 T 16:08:25.252 UTCRSS 1061  [1] [SDAT] RSS : .simCompleted()():: Run: 132 pstat=  133 1.2826783625731 1.0296 1.571288888888889 0.11859472058205045
2007-11-05 T 16:09:13.815 UTCRSS 1069  [1] [SDAT] RSS : .simCompleted()():: Run: 133 pstat=  134 1.2824354892205645 1.0296 1.571288888888889 0.1181814807318136
2007-11-05 T 16:10:03.576 UTCRSS 1077  [1] [SDAT] RSS : .simCompleted()():: Run: 134 pstat=  135 1.2827413991769554 1.0296 1.571288888888889 0.11779331684491924
2007-11-05 T 16:10:38.683 UTCRSS 1085  [1] [SDAT] RSS : .simCompleted()():: Run: 135 pstat=  136 1.2844541176470596 1.0296 1.571288888888889 0.1190438102918337
2007-11-05 T 16:11:20.692 UTCRSS 1093  [1] [SDAT] RSS : .simCompleted()():: Run: 136 pstat=  137 1.284788029197081 1.0296 1.571288888888889 0.11866971882143366
2007-11-05 T 16:12:12.154 UTCRSS 1101  [1] [SDAT] RSS : .simCompleted()():: Run: 137 pstat=  138 1.285175909822867 1.0296 1.571288888888889 0.11832359219095565
2007-11-05 T 16:12:59.974 UTCRSS 1109  [1] [SDAT] RSS : .simCompleted()():: Run: 138 pstat=  139 1.2846698001598726 1.0296 1.571288888888889 0.11804500921964863
2007-11-05 T 16:13:48.761 UTCRSS 1117  [1] [SDAT] RSS : .simCompleted()():: Run: 139 pstat=  140 1.2829150476190483 1.0296 1.571288888888889 0.11943808862262044
2007-11-05 T 16:14:23.033 UTCRSS 1125  [1] [SDAT] RSS : .simCompleted()():: Run: 140 pstat=  141 1.2830370370370376 1.0296 1.571288888888889 0.11901957474403126
2007-11-05 T 16:15:18.810 UTCRSS 1133  [1] [SDAT] RSS : .simCompleted()():: Run: 141 pstat=  142 1.282341001564946 1.0296 1.571288888888889 0.11888644829456307
2007-11-05 T 16:15:56.709 UTCRSS 1141  [1] [SDAT] RSS : .simCompleted()():: Run: 142 pstat=  143 1.2836116860916869 1.0296 1.571288888888889 0.11943762332299263
2007-11-05 T 16:16:45.179 UTCRSS 1149  [1] [SDAT] RSS : .simCompleted()():: Run: 143 pstat=  144 1.2841773765432107 1.0296 1.571288888888889 0.11921270494613155
2007-11-05 T 16:17:20.816 UTCRSS 1157  [1] [SDAT] RSS : .simCompleted()():: Run: 144 pstat=  145 1.28494243678161 1.0296 1.571288888888889 0.11915472237394716
2007-11-05 T 16:18:10.617 UTCRSS 1165  [1] [SDAT] RSS : .simCompleted()():: Run: 145 pstat=  146 1.2855795433789963 1.0296 1.571288888888889 0.11899241057750669
2007-11-05 T 16:18:55.663 UTCRSS 1173  [1] [SDAT] RSS : .simCompleted()():: Run: 146 pstat=  147 1.2850782464096757 1.0296 1.571288888888889 0.11873985808281874
2007-11-05 T 16:19:45.629 UTCRSS 1181  [1] [SDAT] RSS : .simCompleted()():: Run: 147 pstat=  148 1.285886306306307 1.0296 1.571288888888889 0.11874291340483706
2007-11-05 T 16:20:33.455 UTCRSS 1189  [1] [SDAT] RSS : .simCompleted()():: Run: 148 pstat=  149 1.2853427293064885 1.0296 1.571288888888889 0.11852694185353756
2007-11-05 T 16:21:08.352 UTCRSS 1197  [1] [SDAT] RSS : .simCompleted()():: Run: 149 pstat=  150 1.285158548148149 1.0296 1.571288888888889 0.11815006645250625
